# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7726] SIOUX-RAPIDS
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia7726   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    22 112           9    28 271          159
   1952   4    15 106          10     4 278          172
   1953   4    20 110          10    26 299          189
   1954   5     6 126          10    18 291          165
   1955   4     7  97          10    15 288          191
   1956   4    30 121           9    30 274          153
   1957   4    14 104          10    10 283          179
   1958   4    22 112          10     1 274          162
   1959   4    22 112          10    12 285          173
   1960   4    30 121          10    16 290          169
   1961   5     2 122           9    28 271          149
   1962   4    18 108          10    24 297          189
   1963   5    23 143          10    29 302          159
   1964   4    10 101          10     9 283          182
   1965   4    28 118          10    13 286          168
   1966   5     9 129          10    16 289          160
   1967   5     6 126           9    28 271          145
   1968   5    10 131          10     4 278          147
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    10 283          160
   1972   4    25 116          10     7 281          165
   1973   4    28 118          10    29 302          184
   1974   4    24 114           9    22 265          151
   1975   4    12 102          10    29 302          200
   1976   5     3 124          10     6 280          156
   1977   4     7  97          10    12 285          188
   1978   5     2 122          10    16 289          167
   1979   4    28 118          10    13 286          168
   1980   4    14 105          10     3 277          172
   1981   4    15 105          10     2 275          170
   1982   4    22 112          10    20 293          181
   1983   4    20 110          10    13 286          176
   1984   4     2  93           9    26 270          177
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    13 286          174
   1987   4     5  95          10     3 276          181
   1988   4    19 110          10     4 278          168
   1989   5     7 127           9    23 266          139
   1990   5     1 121          10    10 283          162
   1991   4    10 100           9    19 262          162
   1992   4    22 113          10    17 291          178
   1993   4    10 100          10     2 275          175
   1994   5     1 121          10    25 298          177
   1995   4    10 100           9    22 265          165
   1996   4    27 118          10    10 284          166
   1997   5    13 133          10    20 293          160
   1998   3    24  83          11     3 307          224
   1999   4    18 108           9    21 264          156
   2000   4     8  99          10     6 280          181
   2001   4    18 108          10     6 279          171
   2002   4     9  99          10     7 280          181
   2003   4     9  99           9    30 273          174
   2004   4    13 104          10    16 290          186
             MEAN=112              MEAN=282     MEAN=170
