# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2977] FOREST-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia2977   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    25 268          155
   1952   4    24 115          10     3 277          162
   1953   5    13 133          10     6 279          146
   1954   5     8 128           9    22 265          137
   1955   5     8 128          10    15 288          160
   1956   5    16 137           9    30 274          137
   1957   5     4 124          10    10 283          159
   1958   4    29 119          10     1 274          155
   1959   4    21 111          10     9 282          171
   1960   5    11 132          10    19 293          161
   1961   5     3 123           9    28 271          148
   1962   4    20 110          10    23 296          186
   1963   5    23 143          10    28 301          158
   1964   4    15 106          10     5 279          173
   1965   4    28 118           9    26 269          151
   1966   5    14 134          10     1 274          140
   1967   5     6 126          10    10 283          157
   1968   5    11 132          10     4 278          146
   1969   5    11 131          10    14 287          156
   1970   5     2 122          10     3 276          154
   1971   4    29 119          10    10 283          164
   1972   4    25 116           9    30 274          158
   1973   5    16 136          10    16 289          153
   1974   5     6 126           9    22 265          139
   1975   4    30 120           9    24 267          147
   1976   5     7 128          10     6 280          152
   1977   4     8  98          10     6 279          181
   1978   5     1 121          10     8 281          160
   1979   5    12 132          10     5 278          146
   1980   5     9 130           9    26 270          140
   1981   5    10 130          10     2 275          145
   1982   4    22 112           9    21 264          152
   1983   5    15 135           9    22 265          130
   1984   5     4 125           9    25 269          144
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10     6 279          167
   1987   4    21 111          10     2 275          164
   1988   4    26 117          10     4 278          161
   1989   5     7 127           9    23 266          139
   1990   5     2 122          10     9 282          160
   1991   4    21 111           9    19 262          151
   1992   4    27 118           9    29 273          155
   1993   4    26 116           9    27 270          154
   1994   5     1 121          10    24 297          176
   1995   4    27 117           9    22 265          148
   1996   5     2 123          10     3 277          154
   1997   5    16 136          10    14 287          151
   1998   4    18 108          10    13 286          178
   1999   4    19 109          10     2 275          166
   2000   4    22 113          10     6 280          167
   2001   4    19 109          10     6 279          170
   2002   5     4 124          10     7 280          156
   2003   4    11 101          10     1 274          173
   2004   5     3 124          10     2 276          152
             MEAN=120              MEAN=277     MEAN=157
