# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1833] CORNING
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia1833   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    24 297          190
   1952   4    11 102          10     6 280          178
   1953   4    20 110          11     5 309          199
   1954   4     4  94          10    31 304          210
   1955   3    28  87          10    24 297          210
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    27 300          196
   1958   4    29 119          10    26 299          180
   1959   4    13 103          11     5 309          206
   1960   4    10 101          10    20 294          193
   1961   4     7  97          10    20 293          196
   1962   4    15 105          10    25 298          193
   1963   3    17  76          10    29 302          226
   1964   3    31  91          10    20 294          203
   1965   4    16 106          10    24 297          191
   1966   4    21 111          10    16 289          178
   1967   4    24 114          10    28 301          187
   1968   4     6  97          10     4 278          181
   1969   4     1  91          10    14 287          196
   1970   4     5  95          11    15 319          224
   1971   4     7  97          11     6 310          213
   1972   4     9 100          10    19 293          193
   1973   4    11 101          11     4 308          207
   1974   4     9  99          10     2 275          176
   1975   4    20 110          10    25 298          188
   1976   5     3 124          10     6 280          156
   1977   4     7  97          10    17 290          193
   1978   4    20 110          10    26 299          189
   1979   4     7  97          10     5 278          181
   1980   4    13 104          10     3 277          173
   1981   5    11 131          10    19 292          161
   1982   4    21 111          10    21 294          183
   1983   4    18 108           9    23 266          158
   1984   4     1  92           9    26 270          178
   1985   4     9  99          11     7 311          212
   1986   4    22 112          11     5 309          197
   1987   4     6  96          10    11 284          188
   1988   4    20 111          10    27 301          190
   1989   4    13 103          10    20 293          190
   1990   4    13 103          10    25 298          195
   1991   3    31  90          10    19 292          202
   1992   4    23 114          11    13 318          204
   1993   4     3  93          10    30 303          210
   1994   4     8  98          10    26 299          201
   1995   4     5  95           9    23 266          171
   1996   4     7  98          11     1 306          208
   1997   4    18 108          10    27 300          192
   1998   3    24  83          11     6 310          227
   1999   3    27  86          10     4 277          191
   2000   4     9 100          10     7 281          181
   2001   4     2  92          10    27 300          208
   2002   4     5  95          10    31 304          209
   2003   4    10 100          11     6 310          210
   2004   4    14 105          11    12 317          212
             MEAN=101              MEAN=295     MEAN=194
