# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7613] SHENANDOAH-1-NE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia7613
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1285    982    974    549    107     58      2      3    124    377    906   1307
 1952   1209    843    939    428    135      2      1      1     58    455    758   1177
 1953   1177    847    722    519    196      5      0      0     59    222    619    993
 1954   1311    649    885    267    248     25      0      0     33    329    580   1033
 1955   1243   1193    823    198     71     46      0      0     65    294    928   1211
 1956   1274   1066    786    461     93     12      0     11     58    144    740    978
 1957   1422    910    798    419    149      8      0      0     86    406    802    905
 1958   1176   1233    902    392     86     16      0     12     42    262    641   1172
 1959   1399   1066    723    408    117     11      7      0     95    423    904    893
 1960   1273   1251   1253    349    105      7      0      0     60    280    679   1081
 1961   1199    885    758    501    181     11      0      0    132    266    756   1371
 1962   1435   1053    945    412     21     13      2      0     95    275    666   1109
 1963   1561   1037    630    289    108      0      0      6     36     75    573   1433
 1964   1043    941    859    298     52     20      0     17     84    332    608   1172
 1965   1241   1118   1127    339     44      2      0      5    104    228    657    849
 1966   1390    981    635    475    169     13      0     15    112    304    680   1140
 1967   1187   1012    626    301    228     23     13     20     96    369    760   1061
 1968   1304   1057    569    328    187      9      0      3     63    282    816   1228
 1969   1360   1016    971    337    118     41      0      0     32    434    700   1210
 1970   1448    886    891    357     69     10      5      0     96    396    786   1042
 1971   1418   1120    831    307    172      0      8      5     85    192    686   1051
 1972   1309   1039    667    378    137     12      6      6     75    417    829   1315
 1973   1266    965    615    420    151      0      0      1     68    211    670   1254
 1974   1344    907    635    323    101     24      0     12    141    258    707   1073
 1975   1254   1142    977    450     71     11      1      0    141    249    629   1021
 1976   1186    767    706    258    172      4      0      0     68    479    883   1183
 1977   1607    893    547    219     16      0      0      0     24    331    708   1186
 1978   1581   1363    939    334    161      4      0      2     40    356    824   1279
 1979   1785   1443    842    469    154     13      7      9     68    352    808    984
 1980   1247   1225    911    415    157     12      0      0     84    428    727   1140
 1981   1204   1018    698    211    182     10      1     12     77    370    649   1216
 1982   1587   1118    815    440     60     35      0     10    104    290    740   1025
 1983   1128    838    736    533    173      5      0      0     76    366    721   1684
 1984   1389    824    955    506    168      1      0      0    142    279    644   1032
 1985   1334   1087    626    240     56     19      0      7    146    292    967   1387
 1986    992   1082    578    298     76      0      0     20     34    291    818   1012
 1987   1112    762    668    314     63      2      0     16     47    418    623   1025
 1988   1295   1084    744    342     22      3      0      4     34    488    721   1050
 1989    980   1372    826    395    169     22      2      8    164    339    815   1476
 1990   1029    954    709    508    223     18     10      3     68    365    595   1299
 1991   1525    844    673    309    110      0      0      0    125    393   1041   1030
 1992   1039    831    627    474    147     20      3     22    119    349    886   1126
 1993   1386   1198    874    524    129     36      0      7    189    428    881   1096
 1994   1405   1162    685    410    131     16      0      6     88    289    684   1053
 1995   1330    928    775    490    238     21      3      0    134    346    934   1122
 1996   1451   1073    960    481    209     23      2      0    148    364    955   1271
 1997   1430    998    733    580    271      3      8      4     59    390    850   1130
 1998   1211    778   1009    419     59     51      0      0     24    265    635   1029
 1999   1315    825    783    407    131     24      1      5    129    380    531   1067
 2000   1136    842    628    397     68     16      0      0     93    237    942   1574
 2001   1271   1226    940    302    111     41      0      0     95    373    457    970
 2002   1088    946    950    406    209      2      0      0     68    529    839   1027
 2003   1314   1122    777    355    155     28      0      0    133    291    799   1016
 2004   1350   1151    634    340    133     16      6     17     26    282    646   1078
 2005   1337    859    752    309    143      0      3      0      0      0      0      0
 MEAN   1301   1015    793    385    131     15      2      5     86    330    748   1142
