# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4735] LEMARS
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia4735   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    24 115          10     4 278          163
   1953   5    13 133          10     4 277          144
   1954   5     7 127           9    22 265          138
   1955   4     7  97           9    11 254          157
   1956   5     4 125           9    30 274          149
   1957   5    11 131          10    10 283          152
   1958   5     8 128           9    27 270          142
   1959   5    15 135           9    30 273          138
   1960   5    12 133          10    16 290          157
   1961   5     9 129           9    15 258          129
   1962   5     2 122           9    20 263          141
   1963   5    23 143          10    28 301          158
   1964   4    22 113          10     5 279          166
   1965   4    28 118           9    24 267          149
   1966   5    10 130           9    15 258          128
   1967   5     9 129           9    24 267          138
   1968   5    17 138          10     3 277          139
   1969   5    12 132          10     8 281          149
   1970   5     2 122          10     9 282          160
   1971   5    12 132           9    17 260          128
   1972   4    25 116           9    30 274          158
   1973   5    17 137          10    29 302          165
   1974   4    23 113           9    22 265          152
   1975   4    20 110           9    25 268          158
   1976   5     7 128          10     6 280          152
   1977   4     6  96          10     3 276          180
   1978   5     3 123          10     7 280          157
   1979   5     4 124          10    13 286          162
   1980   5     9 130          10     3 277          147
   1981   5    11 131          10     2 275          144
   1982   4    27 117          10    16 289          172
   1983   5    15 135           9    21 264          129
   1984   5     9 130           9    26 270          140
   1985   4    10 100           9    26 269          169
   1986   4    22 112          10     6 279          167
   1987   4    23 113          10     3 276          163
   1988   4    28 119          10     4 278          159
   1989   5     6 126           9    23 266          140
   1990   5     2 122          10    10 283          161
   1991   4    11 101           9    19 262          161
   1992   4    28 119          10    11 285          166
   1993   4    22 112           9    15 258          146
   1994   5     1 121          10    25 298          177
   1995   5     2 122           9    22 265          143
   1996   4    30 121          10     3 277          156
   1997   5    15 135          10    14 287          152
   1998   4    18 108          10     1 274          166
   1999   4    19 109           9    21 264          155
   2000   4    17 108           9    25 269          161
   2001   4    24 114          10     6 279          165
   2002   5     3 123          10     7 280          157
   2003   4    12 102          10     1 274          172
   2004   5    14 135          10     2 276          141
             MEAN=121              MEAN=274     MEAN=153
