# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0576] BEDFORD-1-NNW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia0576
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0     13     41     78    291    244     22     23      0      0
 1952      0      0      0     15     62    371    341    216    141      6      0      0
 1953      0      0      0      5     88    333    373    321    152     79      0      0
 1954      0      0      0     31     33    341    555    328    188     48      0      0
 1955      0      0      0     28     65    147    527    459    214      9      0      0
 1956      0      0      0     25    148    320    332    343    152     44      0      0
 1957      0      0      0      8     32    183    507    369     36      1      0      0
 1958      0      0      0      4     73    148    242    320    130     28      0      0
 1959      0      0      0      6    100    229    256    364     99      0      0      0
 1960      0      0      0     25     38    129    259    286    130     10      0      0
 1961      0      0      0     12     40    163    284    228     78      1      0      0
 1962      0      0      0     10    173    184    284    263     68     46      0      0
 1963      0      0      5     23     57    301    352    273    103     59      0      0
 1964      0      0      0     17    147    200    408    233    126      0      2      0
 1965      0      0      0     15    151    192    304    232     54     14      0      0
 1966      0      0      0      0     39    159    405    143     38     11      0      0
 1967      0      0      8     20     77    160    248    214     39     29      0      0
 1968      0      0      5      5     29    265    318    284     76     47      0      0
 1969      0      0      0      0     85    148    387    293     94     28      0      0
 1970      0      0      0     34    112    226    347    341    133     12      0      0
 1971      0      0      0      5     26    331    234    223    168     29      0      0
 1972      0      0      0      2     46    197    279    246    138      3      0      0
 1973      0      0      0      0     16    207    276    274     73     19      0      0
 1974      0      0      0      6     65    146    454    194     38      1      0      0
 1975      0      0      0      7     79    190    347    361     55     28      0      0
 1976      0      0      0     20     26    161    340    266    100      9      0      0
 1977      0      0      0     20    114    262    429    251     90      0      0      0
 1978      0      0      4      4     71    197    328    256    191      1      1      0
 1979      0      0      0      0     55    180    267    259     87     12      0      0
 1980      0      0      0     16     54    226    512    397    154      3      0      0
 1981      0      0      0     40     27    222    335    216     95      3      0      0
 1982      0      0      0      6     45    104    342    237    110     21      0      0
 1983      0      0      0      2     19    195    423    508    197     23      0      0
 1984      0      0      0      8     28    224    280    362    150      5      0      0
 1985      0      0      0     48     42    141    325    142    159      1      0      0
 1986      0      0     15     26     60    296    408    172    168      0      0      0
 1987      0      0      0     60    147    310    413    278     75      0      0      0
 1988      0      0      0      1    125    423    399    428    103      0      0      0
 1989      0      0      3     68     48    143    376    263     49     10      0      0
 1990      0      0      0     19      6    238    318    266    218      8      0      0
 1991      0      0      9     13    149    287    342    291    169     20      0      0
 1992      0      0      0      5     59    133    221    128     89      9      0      0
 1993      0      0      0      0     37    185    305    312     19     16      0      0
 1994      0      0      2     25     76    236    243    241    118      5      0      0
 1995      0      0      0      0      6    169    355    443    101     13      0      0
 1996      0      0      0      4     57    221    261    243     68      7      0      0
 1997      0      0      0      0     14    235    354    213    112     58      0      0
 1998      0      0      0      3     87    163    323    312    196     10      0      0
 1999      0      0      0      1     19    166    386    223     77      2      0      0
 2000      0      0      1      0     79    146    276    330    141      8      0      0
 2001      0      0      0     13     60    163    391    309     59      2      0      0
 2002      0      0      0     14     34    272    409    270    151     18      0      0
 2003      0      0      0     11     10    125    351    383     61      7      0      0
 2004      0      0      0     11     86    106    200    120    118      2      0      0
 2005      0      0      0     11     38    262    352      0      0      0      0      0
 MEAN      0      0      1     14     64    210    343    281    111     16      0      0
