# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3473] GRINNELL-3-SW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia3473   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    22 112          10    31 304          192
   1952   4    14 105          10     7 281          176
   1953   3    24  83          11     5 309          226
   1954   4     4  94          10    30 303          209
   1955   3    28  87          10    31 304          217
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    27 300          196
   1958   4    29 119          11     6 310          191
   1959   3    22  81          11     5 309          228
   1960   4    10 101          10    20 294          193
   1961   4    16 106          11     3 307          201
   1962   4    15 105          10    25 298          193
   1963   3    22  81          11     2 306          225
   1964   4     5  96          10     6 280          184
   1965   4    19 109          10    12 285          176
   1966   4    21 111          10    11 284          173
   1967   4    24 114          10    11 284          170
   1968   4     5  96          10     4 278          182
   1969   4     1  91          10    14 287          196
   1970   4     4  94          10    16 289          195
   1971   5     3 123          11     4 308          185
   1972   4     9 100          10    15 289          189
   1973   4    13 103          11     5 309          206
   1974   4     6  96          10     2 275          179
   1975   4    12 102          10     2 275          173
   1976   4    12 103          10     6 280          177
   1977   4     7  97          10    16 289          192
   1978   3    27  86          11    15 319          233
   1979   4    10 100          10    13 286          186
   1980   5     9 130          10    28 302          172
   1981   4    15 105          10    19 292          187
   1982   4    21 111          10    21 294          183
   1983   4    19 109          11     5 309          200
   1984   4     1  92           9    29 273          181
   1985   4    10 100          11     4 308          208
   1986   4    22 112          11    10 314          202
   1987   4     6  96          10    11 284          188
   1988   4    25 116          10     5 279          163
   1989   4    16 106          10    22 295          189
   1990   4    13 103          10    19 292          189
   1991   4     1  91          10     7 280          189
   1992   5     6 127          10    17 291          164
   1993   4    17 107          10    31 304          197
   1994   4     8  98          10    26 299          201
   1995   4     5  95          10    22 295          200
   1996   4    11 102          11     1 306          204
   1997   4    18 108          10    22 295          187
   1998   3    25  84          11     7 311          227
   1999   3    27  86          10    18 291          205
   2000   4    13 104          10     8 282          178
   2001   4    19 109          10    17 290          181
   2002   4     6  96          10    20 293          197
   2003   4    10 100          10     2 275          175
   2004   4    14 105          10    17 291          186
             MEAN=101              MEAN=294     MEAN=193
