# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0213] ANAMOSA-1-WNW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia0213   BASE TEMP=26
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    16 107          10     3 277          170
   1953   4    21 111          10    29 302          191
   1954   5     6 126          10    18 291          165
   1955   3    29  88          11     3 307          219
   1956   4    30 121          11     9 314          193
   1957   4    14 104          10    20 293          189
   1958   4    29 119          11     6 310          191
   1959   4    21 111          10    12 285          174
   1960   4    10 101          10    20 294          193
   1961   4    29 119          10    26 299          180
   1962   4    16 106          10    24 297          191
   1963   5    23 143          10    29 302          159
   1964   4    15 106          10     9 283          177
   1965   3    30  89          10    24 297          208
   1966   5    10 130          10    17 290          160
   1967   5     7 127           9    29 272          145
   1968   4     5  96          10    25 299          203
   1969   3    31  90          10    23 296          206
   1970   5     2 122          10    16 289          167
   1971   5     3 123          11     4 308          185
   1972   4    25 116          10    15 289          173
   1973   4    13 103          10    30 303          200
   1974   4    24 114          10     2 275          161
   1975   4    13 103          10     2 275          172
   1976   5     4 125          10     8 282          157
   1977   4    29 119          10    13 286          167
   1978   3    27  86          10     8 281          195
   1979   4     7  97          10    14 287          190
   1980   4    14 105          10    12 286          181
   1981   4    15 105          10    19 292          187
   1982   4    21 111          10    22 295          184
   1983   4    25 115           9    23 266          151
   1984   4     7  98           9    26 270          172
   1985   4     9  99          11     5 309          210
   1986   4    22 112          10    15 288          176
   1987   4     7  97          10     3 276          179
   1988   4    24 115          10     6 280          165
   1989   4    13 103          10     4 277          174
   1990   4    18 108          10    11 284          176
   1991   4     1  91          10     7 280          189
   1992   4    12 103          10    17 291          188
   1993   4    22 112          10    13 286          174
   1994   4     7  97          11     1 305          208
   1995   4     5  95          10    16 289          194
   1996   4    17 108          10    19 293          185
   1997   4    17 107          10    22 295          188
   1998   3    24  83          10    22 295          212
   1999   3    27  86          10    18 291          205
   2000   4    13 104          10     7 281          177
   2001   4    19 109          10    17 290          181
   2002   4     6  96          10    16 289          193
   2003   4    11 101          10     1 274          173
   2004   5     4 125          10     5 279          154
             MEAN=107              MEAN=289     MEAN=182
