# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5952] NEW-HAMPTON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia5952
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  34   2  34   3  38   6  42   6  35   9  35   9  32   9  37   5  36   9  46   8  39   4  34   2
  2  34   4  48   5  41   5  42   2  35   6  35   5  30  11  31   6  34   5  40   9  38   4  32   3
  3  33   2  32   5  34   4  37   6  37   7  35   5  31   8  30   8  34   8  36   6  39   3  27   2
  4  32   4  42   4  37   4  39   6  44   8  35   8  33   7  31   8  41   6  40   8  36   2  37   3
  5  37   2  40   4  35   2  52   5  45   7  36  10  30   9  32   4  38  10  36   7  34   4  27   4
  6  37   2  37   2  42   3  37   6  38   8  35  10  34  13  38   9  37  11  40   4  38   2  33   4
  7  32   3  36   2  34   7  41   6  40   5  38   7  32   7  35   9  37   7  37   6  40   4  34   3
  8  37   4  30   4  40   1  37   6  39   6  36  10  30   5  31   4  37   8  41   6  42   3  29   4
  9  43   3  34   6  39   4  40   6  37   7  36   6  32   9  31   6  44   5  41   6  34   4  36   3
 10  38   4  32   3  36   3  39   6  40   8  31   5  33   9  31   7  35   9  40   7  34   4  34   4
 11  40   3  42   4  34   4  41   7  36  10  35   6  29   9  31  10  38   6  39   7  38   2  34   3
 12  43   2  36   5  30   5  40   5  38   6  34   6  31  12  33   9  42   6  38   7  42   4  33   4
 13  38   3  37   2  36   4  40   4  41   8  36  13  32   7  30   8  39   5  42   4  40   4  47   3
 14  28   4  36   2  36   2  41   4  37   8  32  10  31   8  34   4  35   5  42   6  36   4  41   1
 15  37   5  33   3  39   6  42   3  36   8  30   8  28   9  32  11  36   5  41   7  36   4  35   3
 16  40   4  38   6  36   3  45   7  48   9  33  11  32   9  30   6  41   3  41   6  38   3  38   5
 17  40   4  34   3  33   4  47   5  37   7  33  12  33  11  33   7  36   8  36   1  30   3  36   4
 18  53   4  33   2  34   3  43   8  45   7  35   6  29  11  30  11  36   7  46   1  39   4  32   3
 19  39   4  31   4  35   4  41   5  36   5  31   9  33  10  35  11  39   7  39   9  43   5  30   4
 20  46   2  40   4  32   4  40   5  36   7  33   6  30  12  37   6  35   7  39   3  29   4  32   3
 21  41   3  37   2  35   4  47   8  40  11  32   9  34   9  33  11  35   6  38   4  35   3  40   4
 22  38   2  42   4  40   3  42   5  34   2  34  13  29   9  31   9  43   9  36   6  38   3  29   3
 23  37   4  35   2  40   4  40   4  34  11  35  10  30   5  28   4  37   5  35   4  35   5  35   3
 24  35   3  48   3  43   4  44   5  32   9  33  13  30  12  38   9  43   8  45   4  35   5  38   3
 25  39   2  38   6  39   6  43   5  33   5  34  12  30  11  32   4  40   7  44   6  36   3  32   3
 26  34   4  35   5  42   5  39   8  38   6  33   7  30   9  32   6  39   4  42   6  36   2  40   5
 27  33   5  41   5  46   6  44   8  37   6  33   4  32  11  35  10  37   9  45   4  39   4  37   4
 28  38   4  38   3  44   3  44   7  37   4  37  11  33  11  33  10  35   5  36   6  34   3  30   2
 29  35   3  38  10  43   2  45   3  38   6  34  10  31  12  33   7  38   5  38   6  32   3  38   3
 30  43   4  **  **  40   6  46   7  34   8  29  11  30  10  31   7  42   7  39   3  39   2  37   4
 31  42   3  **  **  40   6  **  **  33   7  **  **  35   9  37   7  **  **  42   5  **  **  31   3
