# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6103] NORTHWOOD
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia6103
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  35   3  42   4  38   5  38   3  40   7  37   8  32   9  34   7  39  11  43   7  38   3  31   2
  2  32   1  49   6  39   2  45   5  38   4  36   5  32  10  32   9  35  12  44   8  42   3  34   4
  3  40   3  35   5  35   3  45   4  42   3  40   6  31   8  31   4  36   3  41   4  35   4  33   4
  4  33   2  41   3  38   4  57   6  45   6  39   8  35   6  30   9  38  12  45   5  38   4  35   6
  5  34   4  38   5  36   4  40   6  38   1  38   9  30   9  37   5  36   2  46   6  34   3  37   5
  6  36   2  34   6  37   5  42   6  48   8  33   7  33   7  31   5  36  11  44   8  35   4  34   3
  7  33   2  33   4  39   8  42   5  42   4  33   8  33   8  36   6  40   8  40   7  37   6  36   2
  8  39   5  39   3  34   6  40   3  42   6  38   8  31  13  34   5  36   9  38   4  40   5  26   3
  9  33   7  38   5  42   2  46   5  40   6  36   9  32   7  33  12  37   5  38   7  43   4  32   4
 10  39   2  32   5  35   5  38   6  42   7  36  10  35   7  33   9  39   9  40   7  37   4  31   1
 11  42   3  36   2  42   5  47   4  38   9  36   5  30   9  32  11  37   8  37   7  39   1  38   5
 12  45   4  40   3  34   5  40   4  40   6  32   7  32  10  35   9  46   5  44   4  43   2  31   3
 13  41   4  37   3  35   3  42   3  45   6  36   8  35  11  32   9  35   6  44   6  40   4  39   4
 14  27   2  44   3  39   4  42   6  41   6  34   7  35   7  37   8  37   6  41   8  38   4  33   1
 15  40   3  36   4  38   6  47   2  36   9  35   6  32   6  33   6  39   6  43   5  42   6  35   2
 16  42   5  40   4  44   5  45   4  40   5  33  10  33  12  33  11  44   7  40   5  36   3  33   4
 17  38   5  33   4  39   3  49   4  39   5  35   4  32  14  32  12  38   4  38   5  30   4  35   5
 18  39   5  35   1  33   5  40   5  42   6  38   8  32  11  34   8  43   3  44   3  39   3  33   4
 19  33   2  35   4  32   3  50   5  38   4  38   4  35   8  33  11  45   6  40   4  43   6  40   3
 20  39   3  36   4  32   5  42   7  39  13  39  10  31   8  37   9  36   3  45   6  45   4  36   4
 21  37   3  42   5  36   3  44   3  38   9  34  10  31  10  34   8  37   9  39   3  34   3  43   5
 22  44   4  39   3  36   4  38   2  36   7  37  11  37   8  32   8  44   7  38   4  42   1  27   3
 23  44   5  38   1  37   3  45   8  37  10  34   8  32   5  32   6  40   2  38   6  32   4  34   4
 24  36   7  47   3  50   4  41   5  40   8  32   8  33   8  35   7  43   6  43   6  30   3  39   2
 25  36   3  38   4  37   4  45   5  37   5  31  12  31  10  34   7  42   9  41   4  42   2  35   1
 26  34   7  36   4  39   8  38   8  38   3  35   7  32  12  35   8  43  10  44   7  30   3  45   4
 27  36   4  43   4  38   4  36   6  32   6  35   4  33   4  37  10  42   4  45   5  36   4  38   5
 28  35   5  36   5  41   2  43   5  37   5  38  10  33  11  36   6  41   4  33   6  35   3  30   1
 29  36   5  30  11  44   3  46   6  37   6  38  13  31   7  37   9  44   6  43   4  33   3  41   2
 30  38   4  **  **  46   2  45   6  33   8  30   6  30  14  37   6  45   7  42   2  33   3  32   2
 31  40   5  **  **  40   4  **  **  34  12  **  **  33   8  35  11  **  **  39   3  **  **  32   2
