# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2724] ESTHERVILLE-2-N
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia2724
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1609   1205   1374    696    129    101     21     23    244    476   1127   1518
 1952   1558   1091   1172    500    239      8      5     18    135    582    867   1296
 1953   1471   1187    980    716    227     29     10      1    105    281    785   1279
 1954   1604    839   1128    494    364     50      0      4    108    528    749   1243
 1955   1450   1395   1090    294    117     51      0      5    119    411   1112   1587
 1956   1585   1382   1139    652    219     14      6     25    136    244    937   1205
 1957   1639   1128   1031    538    260     30      0     19    172    534    951   1142
 1958   1293   1389   1031    548    143     92     13     22     86    350    858   1475
 1959   1651   1403   1027    510    198     23      6      7    169    620   1173   1072
 1960   1471   1341   1457    529    230     43      5      3    164    447    825   1375
 1961   1521   1174    967    720    308     24      1      7    205    419    583   1491
 1962   1642   1307   1254    643    136     51     20      5    213    406    786   1307
 1963   1780   1334    858    458    242     14      0     24     85    191    765   1615
 1964   1295   1118   1161    542    122     36      1     51    194    463    862   1530
 1965   1603   1369   1411    625    132      7      2     40    336    387    904   1078
 1966   1784   1271    834    709    320     39      0     52    185    508   1047   1437
 1967   1509   1448    969    573    403     33     38     48    197    585    986   1363
 1968   1597   1430    846    531    374     80     14     36    181    475    930   1468
 1969   1791   1324   1400    569    229    137      8      3    159    638    944   1380
 1970   1899   1354   1219    601    233     42     20      9    189    560    988   1527
 1971   1776   1384   1185    528    311     23     37     39    197    398    918   1436
 1972   1720   1529   1101    691    218     67     32     62    224    646    968   1640
 1973   1468   1228    822    598    323     27      6      5    197    353    903   1501
 1974   1624   1245   1035    572    328     71      2     49    279    509    914   1325
 1975   1536   1395   1313    747    169     62     18      2    258    445    832   1319
 1976   1501   1000   1058    438    234     32      7     29    211    684   1157   1629
 1977   1973   1143    861    404     66     20      9     60    132    570   1019   1554
 1978   1925   1562   1102    592    227     49     14     21     97    516    998   1571
 1979   2014   1676   1223    746    352     78      4     53    149    551   1011   1225
 1980   1543   1500   1216    593    241     59      5     29    195    653    882   1424
 1981   1414   1126    874    455    270     27     18     29    161    610    802   1493
 1982   1950   1388   1074    692    189    107      1     48    198    498   1057   1262
 1983   1426   1139   1076    759    353     66      0      2    185    507    948   1975
 1984   1551   1130   1319    638    310     11      6     18    251    435    930   1400
 1985   1685   1356    869    462    129    105     10     53    259    548   1269   1763
 1986   1418   1397    927    494    210     21      5     68    157    488   1097   1269
 1987   1344    914    869    417    103     21      4     65    157    665    803   1268
 1988   1735   1538    934    606     73      9      5     20    103    605    901   1347
 1989   1228   1542   1175    613    256     72      2     12    211    479   1111   1684
 1990   1188   1180    948    620    334     55     20     29    140    563    855   1537
 1991   1702   1097   1007    522    235     16     13     19    230    599   1242   1310
 1992   1292   1096    960    719    220     69     72    101    226    547   1046   1433
 1993   1657   1414   1234    697    296    100      4     24    305    582   1049   1398
 1994   1849   1523    951    593    209     11     11     55    136    422    863   1341
 1995   1520   1226   1026    735    327     60     14      9    243    536   1160   1352
 1996   1699   1311   1231    732    388     63     14     13    234    508   1239   1647
 1997   1733   1266   1064    712    417      4     25     37    138    487   1123   1206
 1998   1477    979   1142    524    110    102      2      1     82    429    828   1193
 1999   1665   1039    992    571    218     72      1     14    205    534    688   1258
 2000   1528   1062    766    577    184     78     24     16    177    430   1092   1830
 2001   1435   1499   1209    528    205     55      4     26    199    530    573   1148
 2002   1274   1076   1268    594    358     28      6     25    163    720    994   1204
 2003   1533   1375   1068    562    296     58      6     10    213    469    991   1287
 2004   1583   1350    856    520    281     75     25     98    100    479    824   1294
 2005   1580   1047   1076    437    300      9     11      0      0      0      0      0
 MEAN   1587   1277   1076    584    243     49     11     29    181    502    949   1406
