# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5230] MASON-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia5230   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    27 300          193
   1952   4    11 102          10     5 279          177
   1953   4    18 108          10    27 300          192
   1954   4     8  98          10    30 303          205
   1955   3    28  87          10    31 304          217
   1956   4    24 115          11    10 315          200
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11     6 310          191
   1959   4    13 103          10    12 285          182
   1960   4    10 101          10    20 294          193
   1961   4    16 106          11     3 307          201
   1962   4    16 106          10    24 297          191
   1963   3    22  81          11     2 306          225
   1964   4     4  95          10     9 283          188
   1965   3    30  89          11     4 308          219
   1966   4     9  99          10    24 297          198
   1967   5     3 123          10    26 299          176
   1968   4     5  96          11     9 314          218
   1969   3    31  90          10    23 296          206
   1970   4     4  94          11    14 318          224
   1971   4     6  96          11     4 308          212
   1972   4     8  99          10    18 292          193
   1973   4    11 101          11     5 309          208
   1974   4     8  98           9    22 265          167
   1975   4     4  94          11    13 317          223
   1976   4    12 103          10     8 282          179
   1977   4     6  96          11    10 314          218
   1978   3    26  85          11    14 318          233
   1979   4    10 100          10     5 278          178
   1980   4    11 102          10    26 300          198
   1981   3    27  86          10    19 292          206
   1982   4    11 101          10    21 294          193
   1983   4    19 109           9    23 266          157
   1984   3    31  91           9    26 270          179
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10    24 298          188
   1989   4    11 101          10    19 292          191
   1990   4    13 103          10    26 299          196
   1991   3    31  90          10    19 292          202
   1992   4    13 104          10    17 291          187
   1993   4     6  96          10    31 304          208
   1994   4     8  98          10    26 299          201
   1995   4     5  95          11     3 307          212
   1996   4    10 101          10    31 305          204
   1997   4    18 108          10    22 295          187
   1998   3    25  84          11     7 311          227
   1999   3    26  85          10    24 297          212
   2000   4    13 104          10     7 281          177
   2001   4     1  91          10    27 300          209
   2002   4     7  97          10    20 293          196
   2003   4    10 100          10     2 275          175
   2004   4    14 105          11    12 317          212
             MEAN= 99              MEAN=297     MEAN=198
