# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0600] BELLE-PLAINE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia0600   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107          10     3 277          170
   1953   5    13 133           9    22 265          132
   1954   5     7 127          10    17 290          163
   1955   4     8  98           9    12 255          157
   1956   5    16 137           9    20 264          127
   1957   5     4 124          10    10 283          159
   1958   5     5 125          10     1 274          149
   1959   4    22 112          10     9 282          170
   1960   5     1 122          10    19 293          171
   1961   5     3 123           9    28 271          148
   1962   4    19 109           9    20 263          154
   1963   5    23 143          10    28 301          158
   1964   4    15 106          10     6 280          174
   1965   4    19 109          10    12 285          176
   1966   5    14 134          10    17 290          156
   1967   5     7 127           9    29 272          145
   1968   4    25 116          10     4 278          162
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    12 285          162
   1972   4    25 116           9    30 274          158
   1973   4    28 118          10    30 303          185
   1974   5     6 126           9    22 265          139
   1975   4    13 103           9    26 269          166
   1976   5     8 129          10     6 280          151
   1977   4    29 119          10     6 279          160
   1978   5     6 126          10     8 281          155
   1979   5     1 121          10     5 278          157
   1980   5     9 130           9    26 270          140
   1981   5    11 131          10     2 275          144
   1982   4    21 111          10    21 294          183
   1983   4    20 110           9    22 265          155
   1984   4    22 113           9    26 270          157
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10     6 279          167
   1987   4     7  97          10     3 276          179
   1988   4    29 120          10     5 279          159
   1989   5     7 127           9    24 267          140
   1990   4    18 108          10    11 284          176
   1991   4    10 100           9    19 262          162
   1992   5     6 127           9    29 273          146
   1993   4    22 112          10    10 283          171
   1994   5     3 123          10    10 283          160
   1995   4    27 117           9    22 265          148
   1996   5     2 123          10     4 278          155
   1997   5    16 136          10    15 288          152
   1998   4    17 107          10    20 293          186
   1999   4    13 103          10    14 287          184
   2000   4    21 112          10     6 280          168
   2001   4    24 114          10     6 279          165
   2002   5    19 139           9    24 267          128
   2003   4    23 113           9    29 272          159
   2004   5    15 136          10     2 276          140
             MEAN=118              MEAN=277     MEAN=159
