# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3007] FORT-MADISON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia3007
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  51 -12  55 -13  67 -11  80  26  91  31  92  44  97  47 103  48  99  44  90  30  81  22  64   6
  2  58 -13  56 -19  72  -1  80  23  88  30  87  41 100  50 103  54 100  47  92  27  79  15  68   3
  3  58 -11  66 -20  73   4  82  14  87  32  90  43  97  48 100  50  96  42  89  26  77  11  69   0
  4  59 -13  54 -14  75  -1  85  13  92  32  91  45  99  48 106  46  98  38  89  34  79  11  70   1
  5  57 -16  58 -16  70 -10  80  25  90  36  94  44  97  47  96  48  97  44  87  34  75  14  69   9
  6  58 -14  53 -18  73  -9  81  11  88  33  96  49  98  48  97  50  97  43  88  24  67  14  69  -7
  7  57 -10  56 -16  70   2  82  18  84  33  93  49  99  53  97  50  96  40  90  26  72   8  65  -9
  8  66 -10  64  -7  73  -1  80  19  86  30  94  51 100  50  99  50  96  43  84  25  74   1  65  -3
  9  50 -12  60 -21  74   6  82  20  88  29  95  43  99  53  98  47  95  49  84  29  75  13  55 -14
 10  52 -23  67 -17  71   6  78  19  90  36  94  42 100  55  96  47  95  42  84  25  72  13  59 -12
 11  58 -23  66 -11  70   7  82  24  85  22  93  44 102  53  96  47  94  43  86  29  73  16  60  -6
 12  58 -22  64 -11  73   2  79  21  90  29  97  47 101  52  98  48  94  36  86  31  77  10  64  -8
 13  59 -17  59  -3  74   8  82  22  91  36 100  47 101  50 100  42  90  38  88  28  71   6  64  -6
 14  64 -17  66   0  73   6  81  25  88  32 102  48 104  48  98  49  94  37  88  28  74  10  62  -5
 15  59 -21  71  -6  73  11  86  25  89  34  97  48 100  50 102  49  91  40  86  25  75  11  58 -13
 16  59 -20  62 -14  74   7  84  24  87  35  94  46 100  51 100  54  91  38  88  29  77  16  57 -10
 17  61 -18  57 -14  76  11  85  26  89  37  93  45  98  52 103  53  93  40  87  26  75   2  56  -6
 18  60 -16  62 -15  75   8  85  26  90  42  95  46 101  58 104  48  93  38  83  24  74  11  60 -11
 19  68 -14  62 -12  73   8  83  28  90  43  97  46 100  57 103  55  94  37  88  15  71  14  63 -19
 20  52 -21  64  -3  76  11  88  26  90  35  96  47 100  56 100  49  89  36  87  21  69  15  57 -17
 21  58 -19  64  -5  76   6  85  29  88  41  97  47  98  51 102  46  89  36  85  26  65   5  59 -16
 22  67 -11  63 -14  76  16  85  30  90  37  98  46  99  54  98  52  89  33  85  21  65  12  55 -17
 23  65 -16  60  -3  74   6  85  28  91  34  95  47 101  57  95  49  89  32  84  23  68   7  60 -19
 24  56 -14  69 -10  73   3  83  21  89  41  97  45 103  55  96  49  85  34  85  23  68   9  65 -19
 25  64  -8  68  -7  78   4  86  30  90  39 104  47 100  56  98  45  86  35  82  24  65  10  63 -17
 26  61 -10  66 -10  75   3  87  34  90  38  98  46 102  51  99  48  90  31  80  24  70  -4  59 -16
 27  58 -14  71   0  75   4  86  32  90  39  96  46 100  51  98  50  90  33  82  26  69   4  57  -8
 28  60 -20  68  -6  75  14  88  33  90  42  99  50 102  55  99  45  95  33  75  21  66  -3  60  -8
 29  57 -18  60   5  78  13  91  27  90  37  97  51 100  52  95  48  96  31  76  18  67  -1  65  -6
 30  57 -16 *** ***  78   9  91  34  93  40  96  52 102  47  97  54  92  33  79  24  64  -5  62  -9
 31  62 -13 *** ***  81  13 *** ***  92  42 *** *** 102  48  99  45 *** ***  79  25 *** ***  63 -13
