# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1954] CRESCO-1-NE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia1954   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107           9    28 271          164
   1952   4    11 102          10     5 279          177
   1953   4    19 109          11     4 308          199
   1954   4     8  98          10    19 292          194
   1955   3    29  88          11     3 307          219
   1956   4    30 121          11     9 314          193
   1957   4    14 104          10    25 298          194
   1958   4    29 119          11    19 323          204
   1959   3    29  88          11     2 306          218
   1960   4    10 101          10    21 295          194
   1961   4    16 106           9    28 271          165
   1962   4    16 106          10    24 297          191
   1963   3    22  81          11     2 306          225
   1964   4     8  99          10     9 283          184
   1965   3    31  90          11     9 313          223
   1966   5     9 129          11     1 305          176
   1967   5     3 123          10    28 301          178
   1968   4     5  96          10    25 299          203
   1969   3    31  90          10    23 296          206
   1970   4     2  92          11    14 318          226
   1971   4     6  96          11     4 308          212
   1972   4     9 100          10    18 292          192
   1973   4    13 103          11     5 309          206
   1974   4    24 114          10     2 275          161
   1975   4    11 101          10    18 291          190
   1976   3    22  82          10     8 282          200
   1977   4     7  97          11    11 315          218
   1978   3    26  85          11     7 311          226
   1979   4    10 100          10    26 299          199
   1980   4    11 102          10    12 286          184
   1981   4    15 105          10    19 292          187
   1982   4    11 101          10    21 294          193
   1983   4    20 110          11     5 309          199
   1984   3    31  91          10    23 297          206
   1985   4     9  99          11     5 309          210
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10     3 276          182
   1988   4    21 112          10     5 279          167
   1989   5     6 126          10     4 277          151
   1990   4    17 107          10    19 292          185
   1991   3    31  90          10    19 292          202
   1992   5     6 127          10    17 291          164
   1993   4    18 108          10    13 286          178
   1994   4     7  97          11     1 305          208
   1995   4     5  95          11     3 307          212
   1996   4    23 114          10     8 282          168
   1997   5    13 133          10    22 295          162
   1998   3    24  83          11     7 311          228
   1999   3    26  85          10     4 277          192
   2000   4    12 103          10     8 282          179
   2001   4    18 108          10     7 280          172
   2002   4    26 116          10    16 289          173
   2003   4    10 100          10     2 275          175
   2004   5     3 124          10    17 291          167
             MEAN=103              MEAN=295     MEAN=192
