# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1354] CENTERVILLE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia1354
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  31   3  38   2  40   4  40   6  41   8  38   7  31   8  36  12  37   5  42   5  41   3  36   2
  2  27   6  37   4  42   5  44   6  36  10  34   8  32  13  35   8  35   7  34   7  38   5  33   3
  3  37   3  37   4  33   2  36   6  37   6  33   5  37   9  33  11  38  10  37   3  36   2  30   7
  4  34   3  42   3  39   3  39   7  42   5  33  10  34  10  37   6  40   6  39   4  36   4  32   3
  5  36   2  38   2  42   3  45   6  36   4  33   9  33  10  33   9  35  10  41   9  37   4  35   5
  6  41   3  36   4  38   3  46   7  43   7  35  10  34   5  39   9  37   8  40   3  33   2  47   2
  7  33   4  39   3  40   4  48   3  39   4  33   9  33  12  36   5  37   6  41   8  35   4  40   4
  8  40   4  40   3  44   2  39   5  41   8  33   9  31  11  33   9  38   8  38   7  43   3  29   3
  9  33   6  33   4  47   6  48   6  41   5  36   4  31   9  31  11  32  10  36   4  37   6  31   3
 10  39   4  36   6  44   5  42   5  38   8  32   6  32   8  34  13  39  12  44   7  38   5  33   4
 11  36   4  39   5  41   6  38   1  35   8  34   6  36   9  32  10  36   8  40   6  37   2  35   4
 12  38   4  39   3  37   5  41   4  41  10  29   7  34   7  32   6  36  10  36   2  45   5  36   1
 13  38   5  41   3  37   6  38   4  36   6  32   3  39   8  32   9  37   6  39   4  36   3  37   3
 14  36   1  39   4  41   8  36   5  37   7  33   8  37   6  38  11  31   6  37   7  37   5  38   3
 15  50   5  51   3  45   7  42  11  33  14  30  10  31   7  32   9  35   7  38   6  41   5  33   4
 16  36   7  39   5  39   7  39  13  40   6  31  11  30  12  33  11  40   5  37   6  35   4  36   4
 17  38   5  37   3  37   7  44   5  41   2  36  12  39  12  31   9  41   7  41   7  36   4  34   3
 18  61   3  38   4  39   5  35   6  45   8  36   9  37  11  31   4  37   6  46   5  42   5  39   3
 19  45   5  41   3  33   3  38   4  36   8  37  12  32   8  34   6  37   4  37   6  34   4  40   4
 20  38   4  39   3  37   1  39   9  34  12  33  10  31  11  37   9  41   5  47   5  35   5  34   4
 21  41   2  41   3  35   7  35   4  40   7  33  12  32   5  30  10  39   6  39   3  34   5  45   4
 22  39   4  41   3  44   7  33   4  36  11  31  10  31  11  33   9  45   6  42   4  45   3  34   4
 23  40   4  36   4  46   5  42   9  37   8  32  12  30  12  30   8  34   4  38   7  33   6  35   1
 24  41   4  38   5  41   3  42   9  35   6  33  11  32  12  35   9  37   6  42   4  36   2  39   4
 25  40   3  42   3  42   4  36   7  35   8  34   8  33   8  35   9  37   7  37   4  32   3  31   3
 26  34   3  35   5  41   3  37   6  35   8  33   9  34   7  36  10  42   5  35   5  36   3  30   5
 27  32   4  38   3  44   4  37   7  34   3  37   8  38   8  37   8  40   7  38   5  39   4  35   4
 28  44   2  42   4  36   4  37  10  31   5  41  12  34  11  39   9  40   2  37   4  34   4  29   2
 29  36   3  39  11  42   4  38   5  31   4  32  10  32  12  40  12  42   9  39   5  33   4  41   5
 30  37   6  **  **  36   4  36   8  32   4  33   9  37  12  33  12  39   7  36   5  40   2  43   3
 31  43   6  **  **  42   2  **  **  32   6  **  **  37   9  42  10  **  **  40   3  **  **  35   5
