# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3517] GUTTENBERG-L-AND-D-10
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia3517   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    31 304          197
   1952   4    15 106          10     5 279          173
   1953   4    21 111          10    29 302          191
   1954   5     3 123          10    30 303          180
   1955   3    29  88          11     3 307          219
   1956   4    30 121          11     8 313          192
   1957   4    15 105          10    20 293          188
   1958   4    29 119          11     6 310          191
   1959   4    21 111          10    12 285          174
   1960   4    30 121          10    20 294          173
   1961   5     2 122          11     3 307          185
   1962   4    16 106          10    24 297          191
   1963   4    10 100          11     2 306          206
   1964   4     9 100          10     9 283          183
   1965   4    13 103          10    24 297          194
   1966   4    22 112          10    17 290          178
   1967   4    23 113           9    29 272          159
   1968   4     5  96          10    25 299          203
   1969   4     1  91          10    14 287          196
   1970   4    10 100          10    10 283          183
   1971   4    24 114          11     4 308          194
   1972   4    25 116           9    30 274          158
   1973   4    13 103          11     5 309          206
   1974   4    16 106          10     2 275          169
   1975   4    21 111          10     2 275          164
   1976   4    12 103          10     6 280          177
   1977   4     6  96          10    16 289          193
   1978   4     2  92          10    26 299          207
   1979   4    10 100          10    26 299          199
   1980   4    16 107          10    27 301          194
   1981   4    15 105          10    19 292          187
   1982   4    21 111          10    21 294          183
   1983   4    20 110          10    13 286          176
   1984   4     1  92           9    26 270          178
   1985   4     9  99          11     3 307          208
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10     3 276          182
   1988   4    24 115          10     7 281          166
   1989   5     6 126          10     4 277          151
   1990   4    18 108          10    19 292          184
   1991   4     1  91          10     7 280          189
   1992   4    12 103          10    17 291          188
   1993   4    17 107          10    10 283          176
   1994   4     7  97          11     1 305          208
   1995   4     5  95          11     2 306          211
   1996   4    10 101          10    30 304          203
   1997   4    17 107          10    22 295          188
   1998   3    24  83          11     4 308          225
   1999   3    26  85          10    24 297          212
   2000   4    12 103          10     7 281          178
   2001   4    18 108          10     7 280          172
   2002   4     6  96          10    16 289          193
   2003   4    10 100          10     2 275          175
   2004   4    13 104          10    17 291          187
             MEAN=104              MEAN=292     MEAN=188
