# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7664] SIBLEY-5-NNE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia7664
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0      0      2     37    159    109      1      9      0      0
 1952      0      0      0      0     22    210    223    144     88      1      0      0
 1953      0      0      0      0     45    212    226    199     59     18      0      0
 1954      0      0      0      4     13    189    305    151     41      0      0      0
 1955      0      0      0      2     50     90    390    347    114      2      0      0
 1956      0      0      0      0     48    279    140    178     32     18      0      0
 1957      0      0      0      0     11     66    340    168     19      0      0      0
 1958      0      0      0      0     65     79    161    280     95     20      0      0
 1959      0      0      0      0     56    226    225    323     93      0      0      0
 1960      0      0      0     15     18     72    229    233    111      8      0      0
 1961      0      0      0      0     16    134    178    204     58      1      0      0
 1962      0      0      0     15     76     95    168    153     25     22      0      0
 1963      0      0      0      6     34    237    268    187     75     22      0      0
 1964      0      0      0      3     93    168    335    142     67      0      0      0
 1965      0      0      0      3     50    118    219    156     11      3      0      0
 1966      0      0      0      0     26    148    341    107     36      2      0      0
 1967      0      0      0      6     38     80    205    138     20      8      0      0
 1968      0      0      0      4      7    188    234    239     35     13      0      0
 1969      0      0      0      0     71     46    267    200     42     15      0      0
 1970      0      0      0     16     88    211    262    219    119     14      0      0
 1971      0      0      0      0      7    244    163    189     89     14      0      0
 1972      0      0      0      0     76    151    208    196     48      0      0      0
 1973      0      0      0      0     25    178    233    252     36     15      0      0
 1974      0      0      0      7     29    141    374     96     34      3      0      0
 1975      0      0      0      0     70    129    311    202     27      9      0      0
 1976      0      0      0      8     17    100    266    234     90      7      0      0
 1977      0      0      0      3     43     87    214    103     25      0      0      0
 1978      0      0      0      0     35    124    211    136    113      1      0      0
 1979      0      0      0      0     38    154    216    140     70      0      0      0
 1980      0      0      0     18     60    174    291    176     64      3      0      0
 1981      0      0      0      8     11    110    228     98     39      0      0      0
 1982      0      0      0      0     14     36    215    121     29      0      0      0
 1983      0      0      0      0      5     99    307    296     80      4      0      0
 1984      0      0      0      0      3     76    130    174     26      0      0      0
 1985      0      0      0     14     24     62    140     40     65      0      0      0
 1986      0      0      0      0      6    128    219     57      8      0      0      0
 1987      0      0      0     16     68    197    259    121     14      0      0      0
 1988      0      0      0      0     69    236    250    232     35      0      0      0
 1989      0      0      0      1     24    115    256    141     37      3      0      0
 1990      0      0      0     20      6    156    156    135    113      2      0      0
 1991      0      0      0      8     89    192    173    145     59      2      0      0
 1992      0      0      0      0     30     66     24     46      9      5      0      0
 1993      0      0      0      0      1     44    118    137      6      5      0      0
 1994      0      0      0     10     62    120     73     69     59      0      0      0
 1995      0      0      0      0      0    159    189    220     19      4      0      0
 1996      0      0      0      0     22    149    102     79     37      0      0      0
 1997      0      0      0      0      3    120    201    121     53     32      0      0
 1998      0      0      0      0     63     74    172    145    102      0      0      0
 1999      0      0      0      0     21    122    262    106     48      2      0      0
 2000      0      0      0      0     39     85    206    175     56      5      0      0
 2001      0      0      0      7     37    132    250    177     32      1      0      0
 2002      0      0      0     12     29    209    310    130     79      4      0      0
 2003      0      0      0      9     11     89    173    210     39     13      0      0
 2004      0      0      0      0     19     50    146     69     89      0      0      0
 2005      0      0      0      3      8    159    231      0      0      0      0      0
 MEAN      0      0      0      4     34    134    221    164     53      6      0      0
