# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2789] FAIRFIELD
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia2789   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    15 106          10     3 277          171
   1953   4    27 117           9    22 265          148
   1954   5     7 127          10    18 291          164
   1955   4     7  97          10    19 292          195
   1956   4    24 115          11     8 313          198
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10     1 274          155
   1959   4    22 112          10    12 285          173
   1960   4    10 101          10    20 294          193
   1961   5     2 122          10    20 293          171
   1962   4    16 106          10    24 297          191
   1963   5     1 121          10    29 302          181
   1964   4    10 101          10     9 283          182
   1965   4    27 117          10    24 297          180
   1966   5    10 130          10    17 290          160
   1967   4    24 114           9    29 272          158
   1968   4    25 116          10     4 278          162
   1969   4     6  96          10    14 287          191
   1970   5     2 122          10    10 283          161
   1971   4    22 112          10    31 304          192
   1972   4    25 116          10    15 289          173
   1973   4    17 107          10    30 303          196
   1974   4    24 114          10     1 274          160
   1975   4    13 103          10     2 275          172
   1976   5     3 124          10     6 280          156
   1977   4    29 119          10    13 286          167
   1978   3    27  86          10     8 281          195
   1979   4    28 118          10     5 278          160
   1980   4    16 107          10    12 286          179
   1981   4    21 111          10    19 292          181
   1982   4    21 111          10    21 294          183
   1983   4    20 110           9    23 266          156
   1984   4     6  97           9    29 273          176
   1985   4     9  99          10     6 279          180
   1986   4    22 112          11     2 306          194
   1987   4     6  96          10     3 276          180
   1988   4    29 120          10     5 279          159
   1989   5     7 127           9    24 267          140
   1990   4    18 108          10    19 292          184
   1991   4    10 100           9    20 263          163
   1992   5     7 128          10    17 291          163
   1993   4    22 112          10    10 283          171
   1994   4     7  97          10    25 298          201
   1995   4     5  95           9    22 265          170
   1996   4    16 107          10    19 293          186
   1997   4    18 108          10    20 293          185
   1998   4     5  95          10    22 295          200
   1999   3    27  86          10    18 291          205
   2000   4    12 103          10     7 281          178
   2001   4    18 108          10    17 290          182
   2002   4     6  96          10    13 286          190
   2003   4    10 100          10     2 275          175
   2004   4    14 105          10     2 276          171
             MEAN=109              MEAN=285     MEAN=176
