# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1635] CLINTON-1
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia1635
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1383   1129   1010    563    123     42      2     10    134    355    974   1283
 1952   1255    946    963    405    185      6      0      9     91    527    723   1082
 1953   1220    981    850    566    186      2      0      0     88    241    674   1101
 1954   1281    784    943    358    271     39      0      1     54    383    711   1102
 1955   1304   1112    900    239     97     48      0      0     66    339    911   1283
 1956   1264   1093    898    515    165     25      0     10     97    172    781   1093
 1957   1490    917    856    424    182     23      0      3    113    426    791   1000
 1958   1308   1321    881    417    125     51      2     17    102    317    712   1398
 1959   1563   1176    894    472    118     10      7      0    111    522   1053    960
 1960   1251   1240   1331    394    195     15      3      0     64    366    700   1271
 1961   1350    906    799    614    255     26      1      1    143    357    803   1349
 1962   1573   1201   1051    508     98     28     16      4    191    348    765   1277
 1963   1699   1313    748    376    188     16      0     22    103    129    703   1628
 1964   1181   1126    998    470     99     38      8     28    125    461    655   1288
 1965   1361   1145   1147    482     83      4      0     24    111    371    725    951
 1966   1587   1110    778    536    297     31      0      9    110    405    711   1188
 1967   1203   1269    823    413    291      5     25     34    148    438    884   1116
 1968   1340   1215    694    411    217     23      5     11     86    381    792   1223
 1969   1456   1018    996    374    170     69      0      0    101    519    899   1330
 1970   1700   1202   1026    446    123     22      3      0     88    336    790   1138
 1971   1513   1114    945    430    238      1     19      0     82    175    744   1030
 1972   1407   1254    912    526    150     38      8     11     77    454    847   1310
 1973   1179   1020    578    462    214      2      0      0     89    217    721   1241
 1974   1350   1079    792    350    227     42      0      7    156    337    747   1127
 1975   1252   1106   1078    581     97     15     12      1    209    304    593   1057
 1976   1376    888    741    376    201      2      0      6    102    522   1028   1433
 1977   1773   1067    645    269     52     17      0      4     44    420    767   1319
 1978   1636   1404    999    398    193      8      0      5     39    402    747   1308
 1979   1780   1419    900    535    180      5      4     11     64    359    773   1013
 1980   1281   1280    953    460    123     18      0      0     77    463    732   1156
 1981   1245   1012    747    294    200      0      9      6     91    406    697   1192
 1982   1657   1187    931    579     57     38      0     13    117    344    769    953
 1983   1196    940    811    597    226     16      3      0    118    332    694   1579
 1984   1403    896   1061    486    221      0      5      8    159    306    772   1071
 1985   1577   1247    728    325     80     33      0      7    132    347    885   1547
 1986   1273   1195    706    314    106     10      2     27     65    340    893   1093
 1987   1229    840    712    352     92      7      0     25     89    524    632   1067
 1988   1426   1259    798    408     69     16      0      7     49    558    734   1139
 1989   1004   1322    874    469    231     20      0      4    136    340    779   1474
 1990   1017    961    689    465    204     22      5      1     92    409    607   1268
 1991   1442    947    746    354    109      0      0      1    155    395    946   1110
 1992   1159    915    764    483    185     29      7     45    149    426    852   1180
 1993   1288   1161    945    529    128     63      0      8    186    430    845   1153
 1994   1602   1257    820    401    168     15      1     17     74    303    672   1007
 1995   1382   1086    768    506    172      6      1      0    149    376    989   1217
 1996   1400   1154    995    467    248     27      2      0    126    352    993   1253
 1997   1476   1028    777    531    264     10      1      9     70    413    896   1118
 1998   1190    777    821    395     56     57      0      0     33    332    648   1011
 1999   1423    862    891    383     96     24      0      2    128    367    595   1153
 2000   1303    928    617    412    101     25      2      0    113    276    865   1596
 2001   1330   1163    949    283    136     57      3      1    125    401    471   1003
 2002   1055    916    930    461    239     11      0      2     50    494    855   1073
 2003   1365   1185    879    393    183     35      0      0    125    372    738   1052
 2004   1392   1115    694    374    121     23      2     45     53    359    662   1115
 2005   1322    907    852    315    213      0      1      0      0      0      0      0
 MEAN   1372   1093    866    435    165     22      3      8    105    375    777   1194
