# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1354] CENTERVILLE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia1354
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  51 -12  59 -17  75 -16  81  22  88  32  89  41  98  51 103  49 100  43  88  31  77  20  65   3
  2  59 -15  64 -22  75   1  86  19  89  31  91  42  96  50 101  53  96  45  93  29  76  12  67   1
  3  57 -15  67 -24  79 -12  80  12  87  29  92  46  98  49 105  50  97  40  87  30  77   7  64   0
  4  59 -15  55 -17  69 -11  80  17  88  27  92  43  97  45 104  49  95  38  90  33  76   5  65   1
  5  57 -19  56 -18  69 -14  79  20  90  32  95  40  98  46  99  49  98  39  93  27  71  15  71  -1
  6  56 -12  56 -15  71  -9  85  13  96  32  90  45 101  49  97  51  96  41  92  22  74  13  68  -4
  7  58 -14  61  -9  74  -3  81  21  89  30  92  50  98  49 100  51  95  38  85  22  75   2  60  -9
  8  58 -15  61 -12  78  -3  78  20  89  31  98  49  96  55 103  50  96  40  84  27  78  -6  63   0
  9  67 -16  59 -22  73   1  83  18  89  31  93  46  99  52  95  51  95  45  84  26  79  14  58  -7
 10  57 -24  60 -10  76   3  84  20  90  30  93  40 101  52 101  51  95  42  89  25  77  12  60  -4
 11  53 -16  67 -16  78   3  84  23  88  33  93  45 101  55  95  48  93  40  87  25  76   7  66  -9
 12  58 -25  69 -13  78  -7  83  18  92  36  94  46 103  54  97  45  93  41  89  29  70   9  62 -11
 13  59 -11  62  -8  73  -7  77  22  89  34  96  45 102  48  95  42  93  36  84  21  73   2  61 -12
 14  66 -16  70  -1  75   6  82  17  90  37  97  48 100  46  98  52  90  40  85  25  78   4  60  -9
 15  59 -20  67  -5  77   8  85  20  87  33  95  49  98  55 104  46  93  37  87  27  72   5  58 -16
 16  61 -21  62 -17  76   3  87  21  87  34  95  45  99  55 106  47  91  37  85  25  75   2  61 -14
 17  61 -13  65 -16  78   9  84  25  90  39  92  41 102  50 107  52  95  36  84  24  76   1  55  -8
 18  61 -15  66 -10  76   5  85  18  91  41 100  47 101  53 106  49  92  39  85  20  73  10  61 -13
 19  60 -21  65 -10  75   6  84  22  91  40  98  48 102  55 103  51  90  32  85  18  75  11  63 -19
 20  59 -21  65   0  74   9  88  26  89  35 100  48 102  53 102  45  90  33  85  18  67  14  57 -14
 21  64 -16  68  -7  75   6  89  27  90  39 100  44 102  54 102  46  89  32  85  24  70   8  58 -19
 22  64  -7  68 -11  83  10  89  27  91  34  95  50 105  55  97  51  90  31  81  22  70   8  59 -21
 23  61 -19  66  -6  80   3  81  24  91  36  92  51 101  54  96  46  82  30  83  21  69   8  61 -23
 24  59 -10  65  -2  81   4  89  21  90  37 101  48  96  56  96  48  91  31  83  23  66  10  59 -20
 25  63  -9  72  -5  79   5  89  32  91  37 104  48  98  58  99  45  86  33  81  25  66   5  57 -16
 26  56  -9  66 -12  85   2  89  34  92  36  99  48  99  50 102  49  90  33  83  24  72   3  54 -11
 27  63 -21  71  -8  80  14  89  32  90  38  97  47 101  54 101  46  89  36  79  21  72   9  56 -11
 28  62 -13  72 -15  80  12  88  31  89  40  99  50 106  54 102  42  98  30  80  20  69  -8  67 -12
 29  59 -18  72  -5  88   8  88  26  90  38  97  50  99  53 107  47  91  29  75  17  68  -7  65  -8
 30  58 -18 *** ***  82  11  88  31  91  42  99  54 103  48  97  48  90  32  78  21  70 -11  63 -12
 31  70 -20 *** ***  82  18 *** ***  88  42 *** *** 104  47  97  44 *** ***  80  21 *** ***  62 -12
