# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4502] KNOXVILLE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia4502   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113          10    31 304          191
   1952   4    11 102          10     6 280          178
   1953   4    20 110          10    27 300          190
   1954   4     4  94          10    30 303          209
   1955   3    28  87          10    24 297          210
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    28 301          182
   1959   3    22  81          10    12 285          204
   1960   4    10 101          10    20 294          193
   1961   4    16 106          11     3 307          201
   1962   4    15 105          10    25 298          193
   1963   4     4  94          11     1 305          211
   1964   4     9 100          10     9 283          183
   1965   4    16 106          10    24 297          191
   1966   5    10 130          10    22 295          165
   1967   4    24 114          10    11 284          170
   1968   4     5  96          10    25 299          203
   1969   3    31  90          10    27 300          210
   1970   4     4  94          11    14 318          224
   1971   4     6  96          11     6 310          214
   1972   4     8  99          10    19 293          194
   1973   4    13 103          11     5 309          206
   1974   4     8  98          10     2 275          177
   1975   4    12 102          10    29 302          200
   1976   3    22  82          10     6 280          198
   1977   4     6  96          10    16 289          193
   1978   3    26  85          11    14 318          233
   1979   4     6  96          10    13 286          190
   1980   4    15 106          10    26 300          194
   1981   3    20  79          10    19 292          213
   1982   4    11 101          11     4 308          207
   1983   4    19 109          11    16 320          211
   1984   3    31  91          11     2 307          216
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     9 313          201
   1987   4     4  94          10    11 284          190
   1988   4    19 110          10     5 279          169
   1989   4    12 102          10    19 292          190
   1990   4    17 107          10    25 298          191
   1991   3    30  89          10    19 292          203
   1992   4    12 103          10    17 291          188
   1993   4     5  95          10    29 302          207
   1994   4     7  97          10    26 299          202
   1995   4     5  95          11     2 306          211
   1996   4     9 100          10    30 304          204
   1997   4    17 107          10    22 295          188
   1998   3    25  84          11     5 309          225
   1999   3    27  86          10    24 297          211
   2000   4    13 104          10     7 281          177
   2001   4     2  92          10    27 300          208
   2002   4     7  97          10    16 289          192
   2003   4    10 100          11     6 310          210
   2004   4    12 103          11    12 317          214
             MEAN= 99              MEAN=298     MEAN=199
