# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3980] HUMBOLDT-2
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia3980
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1529   1198   1264    678    136     81     13     12    183    447   1068   1448
 1952   1506   1011   1080    491    239     12      2     12    101    564    834   1276
 1953   1422   1147    934    676    223     15      7      1    109    271    743   1185
 1954   1535    841   1102    436    343     47      0      5     92    482    739   1185
 1955   1404   1294   1048    299    108     59      0      4     99    380   1060   1473
 1956   1499   1322   1038    599    200     22      3     24    146    250    906   1204
 1957   1609   1062    951    499    239     25      0      8    166    519    951   1121
 1958   1293   1368   1006    506    149     74     14     29     93    353    829   1439
 1959   1593   1351    989    490    166     24      7      1    156    550   1132   1029
 1960   1418   1300   1394    459    165     28      0      1    122    388    776   1330
 1961   1399   1096    918    653    261     24      0      3    174    346    897   1422
 1962   1614   1266   1197    559     88     34      7      5    189    362    757   1257
 1963   1735   1295    796    392    206      5      0     24     84    152    738   1629
 1964   1292   1107   1110    496    111     30      1     63    179    461    779   1457
 1965   1585   1418   1346    616    116     11      0     39    255    397    858   1034
 1966   1748   1218    815    655    311     38      0     36    192    472    945   1374
 1967   1419   1326    863    519    364     32     26     45    171    506    943   1232
 1968   1438   1313    749    455    300     38      8     25    140    411    919   1407
 1969   1657   1216   1323    483    190    106      0      4    110    561    863   1406
 1970   1771   1245   1117    535    147     26     10     12    179    481    898   1389
 1971   1688   1258   1057    486    256     11     25     21    157    338    872   1291
 1972   1637   1438    960    585    189     46     24     33    149    573    920   1545
 1973   1427   1147    756    541    246      7      1      2    153    298    831   1447
 1974   1518   1153    930    451    258     45      0     41    238    397    863   1256
 1975   1432   1268   1171    673    120     24      9      3    226    337    786   1233
 1976   1428    917    899    368    220     16      1      9    140    628   1076   1492
 1977   1791   1022    738    315     38      9      2     57    135    545    908   1394
 1978   1793   1486   1005    535    202     31      5     11     77    552   1008   1515
 1979   1938   1583   1113    628    233     32      2     32    113    495    965   1174
 1980   1440   1407   1073    498    187     15      1      7    104    542    780   1324
 1981   1343   1075    786    366    246      7     18     23    146    590    814   1481
 1982   1937   1366   1076    633    124     72      0     40    210    448    994   1234
 1983   1400   1070    978    723    322     45      0      1    164    494    885   1833
 1984   1503   1015   1165    596    250      1      3      6    206    413    848   1303
 1985   1552   1260    809    374     93     54      5     17    210    461   1164   1706
 1986   1316   1291    791    393    151      8      0     49     93    452   1050   1281
 1987   1238    874    808    386     57      7      2     51     93    579    739   1178
 1988   1638   1378    842    516     35      4      2     17     79    578    865   1345
 1989   1161   1426   1050    487    186     38      0      6    170    419   1033   1610
 1990   1119   1085    837    529    249     31      6     12    107    462    749   1495
 1991   1702   1083    861    441    165      2      4      8    186    485   1178   1223
 1992   1196   1003    850    587    169     28     29     63    147    473    997   1312
 1993   1559   1381   1143    606    212     58      1     16    250    530    982   1279
 1994   1840   1434    851    510    160     13      8     37     97    355    795   1305
 1995   1515   1198    932    634    253     38      7      1    196    453   1075   1293
 1996   1575   1222   1114    594    302     35      6      6    190    411   1114   1514
 1997   1598   1198    926    622    319      0      0      0      0      0      0      0
 1998   1409    976   1086    489     93    107      0      1     65    423    781   1185
 1999   1594    989    949    523    202     58      0     10    217    519    675   1245
 2000   1437   1020    736    531    158     61     19      8    172    372   1043   1796
 2001   1438   1445   1195    466    215     67      4     19    186    507    556   1117
 2002   1224   1076   1187    558    319     26      3     20    144    663    970   1184
 2003   1490   1322   1030    501    255     55      2      3    198    439    957   1240
 2004   1540   1317    823    484    239     71     11     87     90    447    796   1268
 2005   1517   1009    994    389    291      4     10      0      0      0      0      0
 MEAN   1516   1211    992    518    201     34      6     20    149    445    883   1322
