# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3438] GREENFIELD
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia3438
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  30  13  33  13  43  21  57  34  68  44  77  54  84  62  85  63  82  59  74  47  56  37  41  24
  2  31  13  30  11  43  23  58  34  69  44  77  53  85  63  86  64  83  60  73  47  54  34  41  25
  3  30  12  30  12  41  22  57  33  69  46  77  53  85  63  86  64  82  59  71  46  53  33  42  23
  4  28  10  32  13  42  21  56  32  70  47  78  56  85  65  85  62  81  58  69  44  51  32  41  22
  5  30  10  33  14  41  21  57  33  71  48  80  57  85  62  83  63  80  56  69  46  52  31  41  22
  6  29  10  32  13  42  21  60  34  70  47  80  58  86  63  84  62  81  58  67  44  51  32  37  19
  7  26   8  31  12  42  20  62  36  70  47  81  59  87  64  84  63  82  58  68  43  52  31  37  20
  8  28  10  33  14  42  21  59  36  71  47  80  59  86  65  85  63  81  58  68  44  52  31  35  18
  9  27   9  33  14  44  22  59  34  70  47  80  58  86  63  84  62  80  57  67  42  51  30  35  16
 10  27   8  35  16  45  24  59  35  72  47  80  58  85  63  84  62  79  54  68  41  51  29  36  17
 11  29  10  34  14  46  26  61  37  72  48  81  60  86  64  83  60  79  54  68  44  50  30  34  17
 12  30  11  34  15  46  26  58  37  72  48  82  60  86  65  83  60  79  55  69  44  49  29  34  16
 13  31  12  37  16  45  26  60  36  72  47  83  60  87  65  84  62  77  54  68  44  50  31  34  15
 14  31  13  37  18  47  26  61  38  73  50  82  61  87  65  84  61  75  53  68  45  49  30  34  17
 15  30  11  35  16  46  25  62  37  73  50  81  59  86  63  84  62  75  51  68  44  51  31  33  17
 16  30  10  36  14  47  25  64  39  74  51  81  59  86  64  85  62  74  51  67  42  49  30  34  15
 17  30  11  37  17  47  27  64  40  74  52  82  59  87  65  85  62  75  52  65  41  50  30  33  15
 18  31  12  39  21  47  28  66  40  75  52  83  61  87  66  84  63  77  54  63  40  49  30  33  15
 19  31  11  38  19  48  28  66  42  75  51  84  61  88  67  84  62  76  53  62  39  47  28  33  16
 20  29   9  39  19  49  28  65  43  76  51  83  61  87  65  83  61  74  51  63  40  46  27  31  14
 21  30  12  39  19  48  26  65  41  75  52  83  60  86  64  84  61  72  49  65  41  46  25  30  13
 22  32  14  39  20  51  27  65  41  74  53  83  60  86  64  84  61  72  49  65  41  47  26  32  15
 23  31  12  39  20  51  28  66  42  75  52  83  59  86  63  83  61  70  46  62  41  44  25  32  15
 24  31  12  38  19  50  28  67  42  75  52  84  60  86  63  83  60  70  47  61  39  44  24  32  13
 25  30  13  40  19  49  28  68  44  75  52  85  61  86  64  84  61  74  49  61  38  44  26  32  14
 26  28  10  42  21  51  29  69  45  74  53  84  62  85  64  84  62  75  48  62  38  42  25  32  14
 27  28  10  41  23  55  30  68  45  75  52  85  62  86  64  85  62  73  48  61  39  40  22  32  16
 28  30  10  42  21  55  33  66  42  75  53  86  62  86  64  84  60  73  48  59  37  37  19  33  17
 29  31  11  45  20  52  32  67  44  76  54  86  63  86  63  84  62  73  48  60  36  38  22  33  15
 30  31  11 *** ***  54  32  67  44  77  54  85  62  86  63  84  62  74  48  59  38  41  21  31  12
 31  33  12 *** ***  55  34 *** ***  77  54 *** ***  86  63  82  60 *** ***  58  38 *** ***  30  13
