# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA9067] WILLIAMSBURG
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia9067   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107          10     6 280          173
   1953   4    27 117           9    22 265          148
   1954   4    12 102          10    18 291          189
   1955   4     7  97          10    19 292          195
   1956   4    30 121          11     8 313          192
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10     1 274          155
   1959   4    21 111          10    12 285          174
   1960   4    10 101          10    20 294          193
   1961   4    29 119          10    26 299          180
   1962   4    16 106          10    24 297          191
   1963   4    14 104          11     1 305          201
   1964   4    10 101          10     6 280          179
   1965   4    19 109          10    24 297          188
   1966   5    10 130          10    24 297          167
   1967   4    24 114          10    11 284          170
   1968   4     5  96          10    25 299          203
   1969   3    31  90          10    14 287          197
   1970   4     4  94          10    16 289          195
   1971   4    14 104          11     4 308          204
   1972   4     8  99          10    15 289          190
   1973   4    13 103          10    30 303          200
   1974   4    24 114          10     2 275          161
   1975   4    12 102          10    16 289          187
   1976   4    12 103          10     8 282          179
   1977   4     6  96          10    16 289          193
   1978   3    27  86          11     7 311          225
   1979   4     6  96          10    13 286          190
   1980   4    14 105          10    12 286          181
   1981   4     6  96          10    19 292          196
   1982   4    21 111          10    21 294          183
   1983   4    20 110          11     5 309          199
   1984   4     1  92           9    29 273          181
   1985   4     9  99          11     4 308          209
   1986   4    22 112          11     2 306          194
   1987   4     4  94          10     3 276          182
   1988   4    19 110          10     5 279          169
   1989   4    14 104          11     2 306          202
   1990   4    19 109          10    19 292          183
   1991   3    31  90           9    20 263          173
   1992   5     6 127          10    17 291          164
   1993   4    18 108          10    10 283          175
   1994   4     8  98          10    10 283          185
   1995   4     5  95           9    23 266          171
   1996   4    11 102          10    19 293          191
   1997   4    18 108          10    22 295          187
   1998   3    25  84          10    22 295          211
   1999   3    27  86          10    18 291          205
   2000   4    12 103          10     7 281          178
   2001   4    18 108          10    17 290          182
   2002   4     6  96          10    13 286          190
   2003   4    10 100          10     2 275          175
   2004   4    14 105          10     3 277          172
             MEAN=103              MEAN=289     MEAN=186
