# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8339] TRIPOLI-4-N
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia8339   BASE TEMP=32
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    26 116           9    28 271          155
   1952   4    16 107          10     5 279          172
   1953   5    13 133          10    27 300          167
   1954   5     9 129          10    17 290          161
   1955   5     8 128          10    15 288          160
   1956   5    16 137           9    20 264          127
   1957   5     4 124           9    28 271          147
   1958   5     5 125          10     1 274          149
   1959   4    21 111          10    11 284          173
   1960   5     1 122          10    19 293          171
   1961   5     2 122           9    28 271          149
   1962   4    20 110          10    23 296          186
   1963   5    22 142          10    29 302          160
   1964   4    15 106           9    28 272          166
   1965   5    29 149          10    12 285          136
   1966   5    11 131          10     1 274          143
   1967   5     6 126           9    29 272          146
   1968   5     5 126          10     4 278          152
   1969   4    29 119          10    17 290          171
   1970   5     2 122          10     4 277          155
   1971   5     3 123          10     7 280          157
   1972   4    25 116           9    30 274          158
   1973   5     3 123          10    30 303          180
   1974   5     6 126           9    22 265          139
   1975   4    22 112          10     2 275          163
   1976   5     4 125           9    24 268          143
   1977   4    29 119          10     6 279          160
   1978   5     1 121          10     8 281          160
   1979   5     1 121          10     5 278          157
   1980   5     7 128           9    26 270          142
   1981   5    11 131          10     2 275          144
   1982   4    29 119           9    21 264          145
   1983   5    15 135           9    22 265          130
   1984   5    29 150           9    26 270          120
   1985   4    10 100          10     1 274          174
   1986   4    23 113          10     6 279          166
   1987   4     6  96          10     3 276          180
   1988   4    29 120          10     4 278          158
   1989   5     8 128           9    23 266          138
   1990   5     2 122          10    11 284          162
   1991   4    25 115           9    19 262          147
   1992   5     7 128           9    29 273          145
   1993   4    22 112          10     2 275          163
   1994   5     2 122          10    10 283          161
   1995   4    28 118           9    22 265          147
   1996   5     2 123          10     3 277          154
   1997   5    16 136          10    14 287          151
   1998   4    17 107          10    20 293          186
   1999   3    27  86          10     4 277          191
   2000   4    13 104          10     6 280          176
   2001   4    24 114          10     6 279          165
   2002   5     3 123           9    24 267          144
   2003   4    22 112           9    29 272          160
   2004   5     4 125          10     2 276          151
             MEAN=121              MEAN=277     MEAN=156
