# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6103] NORTHWOOD
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia6103
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0      2     37     41    178    101      4     11      0      0
 1952      0      0      0     11     24    205    208     65     39      0      0      0
 1953      0      0      0      0     39    216    211    181     50     22      0      0
 1954      0      0      0      0     10    191    285    154     49      3      0      0
 1955      0      0      0      0     47     79    396    354     92      5      0      0
 1956      0      0      0      1     52    266    130    192     20     11      0      0
 1957      0      0      0      2     15    118    364    195     21      0      0      0
 1958      0      0      0      3     31     60    153    243     45      8      0      0
 1959      0      0      0      0     57    176    212    324     82      0      0      0
 1960      0      0      0     13     11     81    212    222    115      6      0      0
 1961      0      0      0      0     26    158    180    220     79      1      0      0
 1962      0      0      0      8     95    151    171    161     25     15      0      0
 1963      0      0      0      0     33    225    239    161     56     33      0      0
 1964      0      0      0      0     77    178    345    180     63      0      0      0
 1965      0      0      0      0     43    115    210    169     12      8      0      0
 1966      0      0      0      0     24    153    312    134     42      5      0      0
 1967      0      0      2      2     36    108    177    100     13      5      0      0
 1968      0      0      0      3      7    160    192    199     23     20      0      0
 1969      0      0      0      0     57     31    250    218     48     11      0      0
 1970      0      0      0     24     71    184    255    191     78      6      0      0
 1971      0      0      0      1      7    263    164    169    109     16      0      0
 1972      0      0      0      0     90    138    197    227     38      0      0      0
 1973      0      0      0      0     10    189    262    241     49     12      0      0
 1974      0      0      0     10     20    109    370    132     33      0      0      0
 1975      0      0      0      0     83    167    316    248     41     21      0      0
 1976      0      0      0     11     20    170    312    214     59     12      0      0
 1977      0      0      0     23    149    193    341    124     42      0      0      0
 1978      0      0      2      0     69    165    220    212    130      0      0      0
 1979      0      0      0      0     34    139    226    186     56      3      0      0
 1980      0      0      0     14     83    173    304    211     75      0      0      0
 1981      0      0      0      9     11    144    278    159     32      0      0      0
 1982      0      0      0      0     23     44    278    182     50      0      0      0
 1983      0      0      0      0      0    165    349    329     96      9      0      0
 1984      0      0      0      1     17    165    205    284     63      1      0      0
 1985      0      0      0     44     68    111    237    116    119      0      0      0
 1986      0      0      5      4     33    213    314    114     53      0      0      0
 1987      0      0      0     16    119    276    368    150     28      0      0      0
 1988      0      0      0      0     80    303    327    326     67      0      0      0
 1989      0      0      0      0     26    117    266    156     34      2      0      0
 1990      0      0      0     19      6    151    166    153    107      6      0      0
 1991      0      0      0     10    102    227    203    161     53      0      0      0
 1992      0      0      0      0     33     80     57     60     13      1      0      0
 1993      0      0      0      0      5     64    135    140      5      8      0      0
 1994      0      0      0     10     44    159    101     83     71      0      0      0
 1995      0      0      0      0      2    183    222    265     24      7      0      0
 1996      0      0      0      0     23    127    124     80     41      0      0      0
 1997      0      0      0      0      0    133    190     68     22     30      0      0
 1998      0      0      0      0     69     90    152    127     72      0      0      0
 1999      0      0      0      0     20    112    264     89     35      0      0      0
 2000      0      0      0      0     31     73    167    121     64      2      0      0
 2001      0      0      0      6     25    134    196    163     11      1      0      0
 2002      0      0      0     11     25    167    279    104     71      5      0      0
 2003      0      0      0      7      5     69    156    177     46      6      0      0
 2004      0      0      0      0     10     63    123     59     57      0      0      0
 2005      0      0      0      6      1    177    220      0      0      0      0      0
 MEAN      0      0      0      5     39    148    232    174     52      6      0      0
