# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6200] OELWEIN-2-S
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia6200
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1578   1240   1217    681    145     92     15     23    207    447   1108   1435
 1952   1474   1057   1079    517    273     33      8     38    170    694    892   1272
 1953   1403   1191   1010    746    299     39     14     22    171    285    787   1206
 1954   1457    860   1043    424    361     49      0      9     96    466    775   1244
 1955   1429   1262   1033    315    144     65      0      8    115    428   1046   1458
 1956   1460   1290   1078    631    246     32     13     29    182    241    895   1222
 1957   1615   1027    977    495    247     45      1     10    187    516    939   1142
 1958   1366   1404   1024    526    194     96     17     31    125    348    781   1493
 1959   1623   1376   1069    526    153     24     11      1    158    560   1150   1056
 1960   1416   1299   1422    494    216     58      8      5    141    451    780   1373
 1961   1486   1017    992    706    309     41      3      6    205    399    873   1465
 1962   1667   1304   1185    617    133     50     20      9    220    399    821   1330
 1963   1817   1388    866    452    228     24      9     35    127    179    769   1687
 1964   1285   1148   1109    520    127     53      6     61    177    500    782   1419
 1965   1547   1338   1329    582    151     33      4     36    196    438    845   1059
 1966   1708   1218    825    648    357     43      0     30    176    453    844   1294
 1967   1350   1358    880    481    331     22     43     53    167    519    984   1224
 1968   1444   1313    760    445    297     35     11     29    141    427    887   1358
 1969   1586   1178   1135    451    189    105      5      2    135    551    860   1358
 1970   1780   1253   1065    523    178     37     10     13    170    433    879   1340
 1971   1636   1323   1116    479    286      8     31     24    119    259    856   1225
 1972   1611   1418   1032    608    191     40     29     31    133    573    948   1501
 1973   1405   1124    699    605    306     18      1      7    150    278    840   1407
 1974   1499   1220    990    484    341     88      5     47    254    465    840   1250
 1975   1431   1274   1281    701    166     46     29      5    250    370    726   1224
 1976   1456   1002    885    441    245     21      5     38    175    608   1114   1555
 1977   1914   1131    705    313     62     14      1     31     93    479    923   1452
 1978   1804   1514   1083    516    223     28      5      7     73    466    926   1440
 1979   1897   1528   1065    650    218     26      5     30    102    436    915   1129
 1980   1441   1373   1102    509    177     28      0      1    112    557    817   1276
 1981   1374   1096    816    379    245     16     13     15    124    490    771   1370
 1982   1815   1289   1031    661    106     75      0     32    159    376    881   1106
 1983   1278   1022    918    672    302     31      1      0    143    438    822   1737
 1984   1524    994   1170    558    279      2     10     10    188    361    843   1208
 1985   1601   1309    825    389     94     60      2     30    201    462   1114   1781
 1986   1472   1369    892    451    173     24      2     56    110    466   1079   1291
 1987   1393    964    823    404    127     17      4     46    116    640    745   1211
 1988   1658   1437    935    539     96     17      2     17     93    649    860   1304
 1989   1192   1485   1043    570    252     43      0     11    186    418    999   1641
 1990   1149   1095    819    561    299     42      5      3    148    508    743   1457
 1991   1679   1145    865    451    170      6      6      8    233    523   1121   1249
 1992   1294   1042    898    594    215     45     35     82    213    508   1003   1342
 1993   1497   1336   1130    640    235     77      1     22    290    550    967   1268
 1994   1826   1437    923    535    203     27     11     54    122    397    797   1217
 1995   1507   1235    900    668    262     31     12      0    208    510   1132   1363
 1996   1583   1323   1133    637    338     55     10      2    182    473   1118   1442
 1997   1616   1169    934    644    369     11     19     27    111    479   1025   1215
 1998   1335    858    992    479     89     89      0      0     60    414    782   1159
 1999   1583    953    926    460    167     52      1      6    196    474    697   1238
 2000   1460   1037    724    506    155     43     12      8    152    351    985   1769
 2001   1466   1361   1164    457    200     89      8     17    194    516    562   1113
 2002   1172   1065   1133    585    333     39      1     20    120    608    956   1192
 2003   1531   1363   1041    531    279     65      5      0    200    463    923   1197
 2004   1551   1277    816    481    214     66     18     85     78    468    757   1261
 2005   1501   1047    972    386    305      2     10      0      0      0      0      0
 MEAN   1521   1221    998    533    224     42      9     23    158    459    894   1334
