# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4038] IDA-GROVE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia4038   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107          10     5 279          172
   1953   4    27 117          10    27 300          183
   1954   5     5 125          10    30 303          178
   1955   4     7  97          10     8 281          184
   1956   4    30 121           9    30 274          153
   1957   5     5 125          10    10 283          158
   1958   4    29 119          10     1 274          155
   1959   5    15 135          10     9 282          147
   1960   5    12 133          10    19 293          160
   1961   5     2 122           9    28 271          149
   1962   4    19 109           9    20 263          154
   1963   5    23 143          10    28 301          158
   1964   4     9 100          10     9 283          183
   1965   4    28 118          10    13 286          168
   1966   5     9 129          10     1 274          145
   1967   5     4 124           9    28 271          147
   1968   5     5 126          10     4 278          152
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10    16 289          167
   1971   5     3 123          10    31 304          181
   1972   4    25 116          10    15 289          173
   1973   4    28 118          10    29 302          184
   1974   4    15 105           9    22 265          160
   1975   4    20 110          10    18 291          181
   1976   5     7 128          10     6 280          152
   1977   4     6  96          10    16 289          193
   1978   5     2 122          10    23 296          174
   1979   4    15 105          10    13 286          181
   1980   5     8 129          10     3 277          148
   1981   4    15 105          10     2 275          170
   1982   4    22 112          10    20 293          181
   1983   5    15 135           9    21 264          129
   1984   4    30 121           9    26 270          149
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10     6 279          167
   1987   4     5  95          10     3 276          181
   1988   4    19 110          10     4 278          168
   1989   4    13 103          10    18 291          188
   1990   5     1 121          10    18 291          170
   1991   4    11 101          10     6 279          178
   1992   4    23 114          10    17 291          177
   1993   4     5  95          10     9 282          187
   1994   5     1 121          10    25 298          177
   1995   4     5  95           9    22 265          170
   1996   4    23 114          10    28 302          188
   1997   5    13 133          10    21 294          161
   1998   4     2  92          11     4 308          216
   1999   4    18 108          10     2 275          167
   2000   4     9 100          10     6 280          180
   2001   4    17 107          10    16 289          182
   2002   4    10 100          10    13 286          186
   2003   4    10 100          10    26 299          199
   2004   4    14 105          10    16 290          185
             MEAN=114              MEAN=284     MEAN=170
