# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2789] FAIRFIELD
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia2789
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  33   2  37   4  46   4  41   3  40  10  36   7  32  10  32   9  36   7  49   3  33   3  36   2
  2  35   3  38   2  41   4  47   6  39   2  37   6  32  13  35   6  35   8  38   5  33   4  44   3
  3  35   3  33   2  32   2  39   5  39  10  35   7  38   9  34  11  38   5  43   6  40   5  33   5
  4  37   3  40   4  41   3  45   6  38   3  38   8  37  10  41   8  39   8  37   5  39   4  31   6
  5  39   4  40   2  41   5  49   4  40   4  36   9  34  11  31   7  36   8  42   6  30   4  32   3
  6  32   2  41   3  46   4  41   8  37   8  39  11  34   7  37   8  35  10  38   4  35   3  35   3
  7  35   5  33   4  43   6  44   6  39   5  39   7  37  11  43   8  36   7  44   4  39   7  33   1
  8  50   3  34   4  39   4  45   3  37   4  33   8  36  12  34   6  38   9  40   7  37   5  36   4
  9  31   4  31   4  44   5  42   6  39   6  35   6  34  10  33  11  31   6  36   3  34   3  46   4
 10  37   4  36   4  40   3  42   6  40  12  34   8  37  12  35  12  40   9  47   6  37   3  48   4
 11  39   4  41   5  45   4  43   2  35   7  36   7  32   6  33  11  39   7  43   7  37   3  40   2
 12  42   3  42   4  36   4  37   4  37   6  32   9  31  10  39  10  42   7  38   5  41   4  27   5
 13  30   4  37   3  36   4  39   6  41   5  33   4  35  12  36  12  39   6  37   7  39   3  43   3
 14  36   3  33   3  40   5  40   4  41  10  35   6  36   7  38   6  33   7  46   3  35   4  41   2
 15  48   4  47   4  44   8  39  10  37  10  31   4  34   8  33  10  38   8  41   5  42   3  33   5
 16  43   4  42   4  36   6  36  10  43   6  33  11  33  12  35  10  40   7  42   6  34   4  44   4
 17  37   3  37   2  34   6  44   7  35   7  35  13  34  10  33   8  40   6  34   8  34   4  31   2
 18  59   4  39   3  37   5  36   8  47   4  38   9  33  10  34  12  37   8  49   7  44   4  36   5
 19  47   4  37   2  38   3  37   7  37   8  37  11  33   9  31   8  37   4  38   6  37   5  37   3
 20  45   3  38   3  34   5  36   6  44   9  38  10  30   5  36  12  34   9  36   4  32   5  33   3
 21  48   3  36   3  33   6  38   7  42   7  36   9  32   6  35  10  40   6  37   4  36   2  46   3
 22  44   3  38   3  45   5  40   7  34   8  35   8  34   8  38  12  46   9  38   3  39   4  36   1
 23  39   3  34   4  39   4  38   9  41   3  34  10  32  10  35  10  40   9  37   3  34   5  26   3
 24  46   5  34   4  46   6  37   9  33   7  34   6  36   9  35   9  41   4  50   3  36   1  43   3
 25  36   5  46   4  45   4  39   7  38   6  37  14  32  11  34   9  39   5  37   4  31   4  36   2
 26  35   3  42   5  46   6  36   6  35   5  34   9  40   7  37   8  46   6  34   4  40   3  37   4
 27  34   5  35   3  46   2  38   7  39   7  33  11  40   8  39   6  41   6  40   6  35   2  30   4
 28  41   3  41   4  40   5  34   7  33   6  42   9  34  12  37  11  50   6  35   6  37   3  36   2
 29  34   4  40  10  38   5  42   6  42   7  33   8  33  10  33   8  39  11  43   4  34   5  43   4
 30  40   5  **  **  44   4  41   7  34  10  34   9  35  11  39   8  37   8  40   6  38   4  34   2
 31  41   5  **  **  43   5  **  **  39  12  **  **  42   6  36  11  **  **  36   4  **  **  32   4
