# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4063] INDIANOLA-2-SSW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia4063   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107          10     6 280          173
   1953   4    20 110          10    27 300          190
   1954   5     4 124          10    30 303          179
   1955   4     7  97          10    15 288          191
   1956   4    30 121          11     8 313          192
   1957   4    14 104          10    19 292          188
   1958   4    29 119          10    28 301          182
   1959   4    21 111          10    12 285          174
   1960   4    10 101          10    19 293          192
   1961   4    18 108          10    20 293          185
   1962   4    16 106          10    24 297          191
   1963   4     4  94          10    29 302          208
   1964   4     9 100          10     9 283          183
   1965   4    19 109          10    12 285          176
   1966   5    14 134          10     5 278          144
   1967   5     2 122           9    29 272          150
   1968   4    25 116          10     4 278          162
   1969   4    29 119          10    14 287          168
   1970   5     2 122          10    10 283          161
   1971   5     3 123          10    31 304          181
   1972   4    25 116           9    30 274          158
   1973   4    28 118          10    30 303          185
   1974   4    24 114           9    22 265          151
   1975   4    20 110          10     2 275          165
   1976   5     3 124          10     6 280          156
   1977   4     6  96          10    12 285          189
   1978   5     2 122          10     8 281          159
   1979   4    10 100           9    15 258          158
   1980   4    25 116          10     4 278          162
   1981   5    11 131           9    18 261          130
   1982   4    23 113          10    19 292          179
   1983   4    20 110           9    23 266          156
   1984   5     8 129           9    26 270          141
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    14 287          175
   1987   4     5  95          10     3 276          181
   1988   4    24 115          10     5 279          164
   1989   4    15 105          10     4 277          172
   1990   4    17 107          10    19 292          185
   1991   4    24 114           9    20 263          149
   1992   5     6 127          10    17 291          164
   1993   4    17 107          10    10 283          176
   1994   4     7  97          10    25 298          201
   1995   4    13 103           9    22 265          162
   1996   4    30 121          10    30 304          183
   1997   4    18 108          10    20 293          185
   1998   3    25  84          10    22 295          211
   1999   4    19 109          10     4 277          168
   2000   4    12 103          10     6 280          177
   2001   4    24 114          10     6 279          165
   2002   4     7  97          10    13 286          189
   2003   4    10 100           9    29 272          172
   2004   5     3 124          10     2 276          152
             MEAN=111              MEAN=283     MEAN=172
