# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8339] TRIPOLI-4-N
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia8339
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  25   9  25   7  36  17  50  31  65  41  75  51  82  59  83  59  78  55  70  44  53  35  34  20
  2  25   9  23   6  37  19  51  31  66  43  74  52  82  60  83  61  80  56  69  44  51  33  36  20
  3  25   7  25   5  36  19  50  31  66  44  75  51  82  60  83  60  79  56  68  43  50  31  36  20
  4  23   6  27   7  36  18  49  30  68  44  77  52  81  60  82  60  78  55  66  42  48  30  36  17
  5  23   4  26   7  36  19  51  30  68  46  78  54  82  59  81  60  77  54  65  42  48  29  35  19
  6  23   6  26   8  36  18  54  31  67  43  78  56  83  59  81  60  77  54  64  42  47  29  33  16
  7  21   3  27   7  36  16  55  32  67  43  78  57  83  60  81  60  79  54  63  40  47  28  30  15
  8  22   3  27   8  36  17  53  32  68  45  78  55  83  61  82  60  78  54  64  41  47  29  30  16
  9  23   4  28   9  38  19  54  31  68  45  78  55  83  61  81  60  77  54  64  40  46  28  30  14
 10  21   3  29  12  39  20  54  32  69  45  78  56  83  60  81  59  76  52  62  39  47  27  30  13
 11  23   4  28  10  40  23  55  33  69  46  79  57  83  61  80  57  75  51  63  40  46  27  30  13
 12  25   7  28  10  40  23  54  34  70  46  79  58  84  62  81  57  76  51  65  40  44  26  30  12
 13  26   9  30  11  40  24  55  34  70  46  81  57  83  62  82  59  74  51  64  40  45  27  29  11
 14  26   9  31  13  41  23  56  35  70  47  81  58  83  61  81  59  73  50  65  41  45  27  28  13
 15  24   6  30  13  40  22  59  35  71  47  79  57  83  60  81  58  71  49  63  40  46  27  29  12
 16  23   4  30  11  41  22  60  36  72  48  78  56  84  61  82  59  71  48  62  39  46  27  29  11
 17  25   6  31  13  42  24  61  37  73  49  80  57  84  62  83  59  72  49  62  38  45  28  28  11
 18  25   7  32  16  42  24  61  38  72  50  80  59  85  64  82  58  74  50  60  37  44  26  28  11
 19  24   7  32  15  41  26  62  39  73  49  82  58  84  63  81  59  73  51  58  35  44  26  27  12
 20  24   5  33  15  42  25  61  40  74  48  81  58  83  62  81  58  70  48  59  36  41  25  26  10
 21  24   7  32  15  42  24  62  39  74  49  81  58  83  62  80  57  68  47  60  37  40  22  27   8
 22  26   8  33  15  44  24  61  38  73  50  81  58  83  62  80  58  68  45  60  38  41  22  27  10
 23  26   6  34  17  46  25  60  39  73  51  80  58  83  62  79  57  66  44  58  37  40  23  27  12
 24  25   6  34  16  44  24  62  38  72  49  81  58  83  60  79  57  67  44  58  36  39  20  27   9
 25  25   5  33  14  45  25  64  40  71  50  82  59  84  61  80  57  69  44  57  36  39  22  24   8
 26  22   4  35  16  45  26  66  41  71  50  83  60  84  61  81  59  70  45  57  35  37  22  26   8
 27  21   2  36  18  48  28  65  42  72  50  83  61  83  61  81  59  69  45  57  35  36  20  27  10
 28  22   5  35  18  50  30  64  40  72  51  84  60  83  61  81  58  70  44  55  34  32  17  28  11
 29  24   5  37  16  47  29  63  40  73  52  84  61  82  60  81  58  69  44  56  34  33  17  28  10
 30  24   4 *** ***  49  30  65  41  75  52  83  61  83  61  80  58  70  44  56  36  34  17  25   9
 31  25   4 *** ***  51  31 *** ***  76  53 *** ***  82  60  79  57 *** ***  54  35 *** ***  26  10
