# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2110] DECORAH-2-N
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia2110
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  25  10  25   7  37  16  50  30  65  41  74  51  82  58  83  59  78  55  69  44  52  34  35  19
  2  25   9  24   4  37  18  51  30  66  43  73  50  82  59  83  61  79  56  69  44  51  33  36  20
  3  25   6  25   5  37  19  50  31  67  43  75  50  82  59  84  60  79  57  68  44  51  31  35  20
  4  23   5  27   5  37  18  50  29  68  44  77  51  82  60  81  60  78  54  66  41  48  30  35  18
  5  24   5  27   7  36  18  52  30  68  45  77  53  82  59  81  59  77  53  65  42  48  29  35  19
  6  23   7  26   7  37  17  54  31  67  41  78  55  83  58  82  60  77  54  63  43  47  29  32  15
  7  21   2  27   6  36  16  55  31  67  43  78  55  84  61  83  60  79  54  63  41  48  28  31  16
  8  23   3  26   8  36  17  52  31  68  45  78  55  83  61  81  60  77  54  64  42  47  29  30  16
  9  23   4  28   7  38  18  53  32  68  44  78  54  83  60  81  59  77  54  62  40  47  28  30  14
 10  22   4  29  12  38  19  54  31  69  45  78  56  83  59  81  58  75  52  63  38  46  27  30  13
 11  24   5  28   9  40  22  55  33  69  46  79  57  83  60  80  57  76  50  64  39  46  27  29  12
 12  25   7  29  11  41  23  55  34  69  44  79  56  84  61  81  57  75  52  65  40  44  26  29  13
 13  26   9  30  10  40  24  56  34  70  44  81  57  83  62  81  59  74  52  64  40  46  27  29  12
 14  26   9  32  12  41  23  56  35  71  46  80  57  82  61  82  58  72  50  64  42  45  27  29  14
 15  24   6  30  12  40  21  59  36  71  47  78  56  83  60  81  58  71  49  63  40  46  27  29  13
 16  24   4  30  12  41  21  60  37  72  47  77  56  84  61  82  58  71  48  63  40  46  27  30  11
 17  24   7  32  12  41  23  61  36  72  48  80  55  84  63  82  58  72  49  62  39  45  29  27  11
 18  25   6  33  17  42  23  61  38  72  49  79  58  85  63  81  58  73  50  59  36  45  27  28  12
 19  25   6  32  16  42  25  61  38  73  48  81  57  84  62  80  58  72  51  58  34  43  26  28  12
 20  24   4  34  14  42  24  61  41  74  48  80  58  83  62  80  58  69  48  59  36  41  25  26  10
 21  25   7  32  15  42  24  63  39  74  48  80  57  83  62  80  58  68  47  60  37  40  23  26   9
 22  27   9  34  14  45  22  62  37  73  50  80  57  83  62  80  58  68  46  61  37  40  23  27  12
 23  26   7  33  15  46  24  62  39  72  50  80  56  83  61  79  58  66  43  58  39  39  22  27  12
 24  25   6  33  15  45  24  62  38  72  49  81  57  83  59  79  57  68  44  57  36  38  20  26   9
 25  25   6  34  13  46  25  64  40  71  49  82  58  84  61  80  57  70  44  57  36  39  23  25   8
 26  23   3  35  16  46  25  66  40  72  50  83  59  84  60  81  59  70  44  57  35  38  22  26   9
 27  22   3  35  18  49  26  65  42  72  50  82  59  83  61  81  60  69  44  57  36  36  20  27   9
 28  23   5  35  17  49  29  64  40  72  51  83  60  83  61  81  58  69  43  55  34  32  17  28  12
 29  23   5  35  15  48  28  64  40  74  51  83  60  83  60  81  59  68  45  56  34  33  18  28  10
 30  24   3 *** ***  50  28  65  41  75  51  83  60  82  60  80  60  70  44  55  35  35  18  26   8
 31  26   3 *** ***  51  30 *** ***  76  52 *** ***  83  59  79  57 *** ***  55  35 *** ***  26   9
