# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6151] OAKLAND-2-E
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia6151
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  40   4  54   4  48   6  48   6  48   6  38  10  40   9  38  14  45   9  52  10  44   3  38   4
  2  34   1  44   4  43   2  43  10  43   8  38   8  36  11  37  14  40  11  46   7  45   5  36   3
  3  45   3  45   5  42   2  53   2  41   7  45   3  39  10  38   8  36   7  42   2  48   3  41   7
  4  34   4  41   3  46   4  49   8  44   5  41  12  34  12  39  10  41   9  46   6  41   4  40   4
  5  44   5  42   3  40   6  48   3  40   8  45   8  36   9  37  11  42  10  46   5  40   2  40   5
  6  34   4  44   5  51   7  50   5  48   8  39   9  33   9  34   5  46   9  43   7  42   4  44   2
  7  43   5  41   2  38   2  56   4  42   3  41   9  37  13  33   4  47  10  49   9  38   6  45   4
  8  45   4  39   5  41   2  42   4  47   7  39   9  32  11  35  11  42   7  47   5  45   1  35   3
  9  37   7  42   3  41   6  46   3  48   6  40   4  37  10  34  10  37   7  46   5  40   7  43   4
 10  39   4  39   4  43   4  49   7  39   7  39   9  33  13  37  15  49   7  53  10  47   2  40   3
 11  41   6  43   3  39   3  49   4  41   8  41  11  33  10  34   9  45  10  53   9  45   5  44   4
 12  47   6  43   5  47   4  49   6  42   8  37   8  35   8  36   8  49   9  44   8  51   4  39   3
 13  36   5  48   4  40   3  48   4  42   4  40  10  38   6  33  10  45   5  42   5  43   4  37   6
 14  36   3  42   6  50   3  43   3  42   9  39  13  39  12  36   9  40  11  48   7  45   4  48   5
 15  42   3  47   2  46   6  44   4  41   7  38   4  35   8  40  10  42   5  42   7  44   4  43   4
 16  41   5  43   6  45   7  45   7  49   8  37   4  36   7  39  12  48   5  43   5  39   7  44   5
 17  43   8  43   6  43   2  51   4  44  11  46  12  38  12  38   8  40   7  41   5  39   2  38   3
 18  51   4  43   4  38   1  46   8  45  12  38  12  34  12  34   8  43   6  54   5  44   5  38   4
 19  44   5  42   3  40   3  52   7  44   8  42  12  33   4  37  10  49   7  48   5  38   4  47   3
 20  48   7  44   3  41   6  47   6  45  14  38   9  39  13  41   3  42   7  59   6  37   6  35   3
 21  39   5  54   5  41   8  48   6  39   9  38  11  35   5  36   9  41   5  43   5  43   3  43   4
 22  45   4  44   3  43   6  41   6  40   5  35  10  33   6  38  10  48   5  42   6  46   5  39   4
 23  43   4  41   2  40   3  45  11  42   7  36   8  38  13  35  10  42   7  45   5  37   5  41   4
 24  46   5  54   4  54   6  44   9  40   7  39   7  40   9  36   7  40   7  46   6  39   7  43   3
 25  37   5  41   3  52   6  43   7  42   7  38   7  37  12  41   7  44   8  49   3  45   7  34   4
 26  42   6  44   4  51   4  50  10  37   7  37   4  37  11  36   7  48   9  53   4  35   4  38   7
 27  38   3  38   4  48   6  37   5  38   5  39   4  33   6  38  13  48   7  44   8  42   3  40   5
 28  49   5  40   5  45   5  42   7  48   6  38  15  36   8  44  11  42   5  41   6  45   3  40   3
 29  45   5  39   7  40   5  46   8  41   5  36   9  44  12  42   7  51   6  47   4  37   2  48   4
 30  40   6  **  **  47   5  45   5  37   7  39  10  43  15  36   9  52   9  41   6  37   4  41   1
 31  51   5  **  **  44   7  **  **  33   7  **  **  43  14  39   9  **  **  51   5  **  **  46   3
