# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8806] WEBSTER-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia8806
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  49 -22  55 -20  70 -29  76  16  89  27  89  37  98  44  99  49  98  39  92  27  75  17  63  -4
  2  49 -13  57 -32  69  -5  88  16  90  27  92  39  99  47  99  49  97  44  94  20  76   9  67  -6
  3  52 -12  50 -29  68  -2  82   9  88  26  91  36 100  46  99  50  97  34  91  24  77   8  62 -11
  4  48 -15  52 -20  65  -9  79  12  91  30  96  40 103  46 100  45  95  38  94  23  73   1  60  -6
  5  56 -24  55 -24  72 -23  85  18  90  28  97  40 103  43  95  46  95  37  96  23  70   1  63  -1
  6  47 -23  55 -17  70 -12  89   4  88  26  95  36 101  48  94  47  93  38  94  23  78   9  65 -11
  7  52 -20  65 -13  74 -10  80  11  86  28  93  43 100  45 100  43  95  36  92  23  75  -3  59 -19
  8  60 -18  55 -23  78  -9  81  13  90  30 103  39  97  49  95  46  93  34  86  19  77   1  54 -16
  9  61 -22  62 -31  71 -12  88  14  95  29  94  42  98  47  96  45  99  38  81  18  79  14  51 -22
 10  51 -24  61 -19  70  -3  85  19  90  29  97  40  97  45  98  47  92  34  85  19  73   7  59 -15
 11  52 -21  60 -20  66  -6  86  17  88  30  98  45  99  52  97  43  95  30  86  14  70  -5  60 -15
 12  53 -27  65 -24  74 -10  82  16  88  30  99  42  99  49  95  44  98  31  90  22  67   5  64 -16
 13  58 -13  58 -15  71 -13  78  21  89  27 100  40 102  45  99  42  93  34  90  24  68  -2  54 -20
 14  50 -26  62 -17  68 -13  87  17  93  32 100  44 102  48 102  45  93  34  87  25  79  -9  55 -17
 15  59 -23  56 -13  70   0  88  21  89  29  94  41  98  49 105  42  98  34  87  20  69   5  55 -16
 16  56 -22  62 -23  75  -4  90  21  90  31  95  41 100  49 104  46  94  33  85  22  71   0  57 -13
 17  52 -20  68 -26  76   1  86  21  90  34  91  42  97  47 105  47  95  30  85  15  77  -4  53 -13
 18  55 -25  64 -18  76   2  93  19  94  35  99  46 100  50  98  44  93  33  82  18  71   5  58 -20
 19  51 -26  59 -16  75   3  88  17  92  34  99  45 100  50  99  45  90  31  83  16  74   5  52 -25
 20  50 -26  60 -14  70   1  87  21  91  30  97  42  98  48  98  43  90  29  87  15  62   6  53 -20
 21  47 -29  59 -11  73  -3  92  22  90  36  99  41  97  46 100  45  87  29  88  23  69  -2  54 -21
 22  52 -19  63  -8  80   7  97  20  90  30  96  42  98  46  95  47  85  27  82  14  65   6  50 -22
 23  56 -22  55 -11  77   4  85  22  89  29  96  46  96  48  95  45  81  27  83  20  63   1  48 -25
 24  62 -15  63 -23  83  -1  84  20  85  37 100  43  94  50  94  45  89  28  80  16  61   1  48 -24
 25  57 -14  57  -9  76   2  85  26  99  36  96  44  98  49  97  41  91  31  82  21  68  -3  48 -25
 26  59 -23  63 -18  81   2  85  29  95  35  97  48  99  48  99  44  91  27  83  19  59 -16  53 -21
 27  72 -17  61 -10  78   4  90  29  89  34  96  45 101  47 101  42  91  32  82  17  66   0  53 -17
 28  58 -16  55 -22  82  11  91  28  91  36 100  48 100  48  98  36  90  28  78  17  70 -14  64 -17
 29  48 -23  65  -7  89   2  89  25  90  33  98  49 100  46  96  41  88  25  77  12  59  -3  61 -10
 30  50 -19 *** ***  84   3  87  25  92  37  96  49 104  45  99  46  93  27  78  14  69  -7  55 -14
 31  55 -24 *** ***  81  13 *** ***  92  36 *** *** 104  45  97  39 *** ***  81  17 *** ***  58 -17
