# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2864] FAYETTE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia2864
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1611   1294   1215    687    147     94     20     41    223    473   1145   1425
 1952   1446   1053   1089    531    263     28      6     35    169    690    848   1245
 1953   1367   1165    973    709    247     28     14     25    178    339    804   1231
 1954   1493    884   1073    451    379     55      0     20    128    504    814   1296
 1955   1453   1309   1080    371    171     88      0      6    147    461   1079   1507
 1956   1477   1314   1122    643    236     34     15     35    201    304    927   1267
 1957   1642   1058   1001    503    274     55      2     17    230    567    963   1202
 1958   1381   1407   1028    543    209    105     20     44    154    383    836   1512
 1959   1658   1394   1089    546    174     31     11      2    169    578   1178   1071
 1960   1431   1287   1413    509    242     69     18      8    155    492    844   1420
 1961   1546   1051    998    727    322     48      8      9    205    412    896   1477
 1962   1636   1292   1156    636    148     56     31     17    235    413    876   1353
 1963   1845   1350    910    468    257     28      5     40    119    201    780   1665
 1964   1271   1134   1078    527    112     54      1     60    192    510    810   1446
 1965   1568   1360   1320    599    166     42      8     45    205    462    847   1078
 1966   1722   1244    833    660    371     57      0     31    195    482    867   1331
 1967   1388   1398    907    507    346     25     36     57    182    520    990   1244
 1968   1438   1315    759    463    301     50      9     31    139    431    899   1370
 1969   1585   1180   1167    469    199    127      6      0    147    577    909   1367
 1970   1774   1271   1080    517    171     44     18     10    180    433    903   1369
 1971   1736   1345   1154    537    324     10     30     37    141    289    880   1236
 1972   1647   1459   1081    632    191     73     26     31    151    583    956   1523
 1973   1420   1134    719    610    291     13      2     13    157    318    868   1428
 1974   1497   1251    977    467    311     81      4     44    262    469    863   1257
 1975   1442   1283   1299    726    157     43     14      3    240    370    740   1239
 1976   1479   1025    895    457    256     25      4     36    172    618   1114   1595
 1977   1935   1151    748    343     66     28      2     39     97    493    938   1464
 1978   1816   1516   1103    547    228     30      5      9     68    489    940   1441
 1979   1902   1530   1069    651    253     26      9     43    125    474    919   1130
 1980   1441   1387   1100    525    200     39      0      1    119    585    857   1312
 1981   1399   1131    860    404    276     28     11     24    146    514    810   1375
 1982   1808   1299   1050    676    110    115      0     38    174    431    922   1130
 1983   1304   1045    926    684    323     42      4      0    163    488    818   1735
 1984   1533   1014   1162    548    287      9     12     12    187    387    877   1272
 1985   1628   1338    839    410    127     74      2     24    189    431   1082   1727
 1986   1476   1309    850    400    162     17      2     46    111    440   1054   1276
 1987   1351    969    813    380    124     15      4     39    120    588    747   1179
 1988   1652   1434    911    519    106     14      4     16     87    631    856   1321
 1989   1190   1451   1033    549    256     52      0     12    184    419    968   1600
 1990   1154   1091    788    522    289     48      5      6    121    484    722   1461
 1991   1651   1115    862    524    208     19     23     20    270    565   1179   1329
 1992   1361   1083    990    680    279     89     66    121    265    563   1007   1371
 1993   1591   1373   1186    712    283    109      8     28    341    590   1004   1317
 1994   1836   1555   1011    594    308     50     26     76    146    426    853   1253
 1995   1563   1288    975    717    331     44     24      0    264    550   1169   1411
 1996   1634   1416   1220    708    385     70     19     23    229    532   1176   1484
 1997   1674   1232   1014    696    449     33     43     38    162    536   1042   1236
 1998   1341    905   1057    534    140    114      6      1     99    490    827   1215
 1999   1650   1006   1018    526    220     70      2     18    244    555    748   1305
 2000   1524   1121    787    577    207     75     16     10    215    411   1015   1779
 2001   1503   1400   1189    479    225    106     12     22    228    560    583   1141
 2002   1199   1077   1164    595    351     42      2     29    157    657    992   1232
 2003   1562   1383   1064    578    315     87     11      2    231    518    953   1237
 2004   1570   1298    871    539    262     87     26    108    107    504    801   1257
 2005   1525   1086   1035    408    318      5     11      0      0      0      0      0
 MEAN   1540   1241   1020    555    243     53     12     28    176    485    917   1355
