# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 01 Sep 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7664] SIBLEY-5-NNE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# Low Temperature exceedence probabilities
# (On a certain date, what is the chance a temperature below a certain
#  threshold would have been observed)
 Date    <33  <29  <27  <23
 Aug 17    0    0    0    0
 Aug 19    0    0    0    0
 Aug 21    0    0    0    0
 Aug 23    0    0    0    0
 Aug 25    0    0    0    0
 Aug 27    0    0    0    0
 Aug 29    0    0    0    0
 Aug 31    0    0    0    0
 Sep 02    1    0    0    0
 Sep 04    1    0    0    0
 Sep 06    3    0    0    0
 Sep 08    3    0    0    0
 Sep 10    7    1    1    0
 Sep 12    9    1    1    0
 Sep 14   11    1    1    0
 Sep 16   16    1    1    0
 Sep 18   20    3    3    0
 Sep 20   27    7    5    0
 Sep 22   37   12   11    0
 Sep 24   44   16   12    0
 Sep 26   51   20   16    0
 Sep 28   59   27   24    0
 Sep 30   66   38   29    0
 Oct 02   74   44   33    0
 Oct 04   81   53   38    0
 Oct 06   85   62   48    3
 Oct 08   88   68   48    7
 Oct 10   90   72   53   12
 Oct 12   92   72   59   14
 Oct 14   96   77   62   18
 Oct 16   98   87   68   20
 Oct 18   98   90   75   35
 Oct 20   98   92   81   42
 Oct 22   98   92   81   46
 Oct 24   98   94   88   53
 Oct 26   98   94   92   61
 Oct 28  100   98   96   70
 Oct 30  100  100   98   77
 Nov 01  100  100   98   81
 Nov 03  100  100  100   85
 Nov 05  100  100  100   88
 Nov 07  100  100  100   90
 Nov 09  100  100  100   96
 Nov 11  100  100  100   98
 Nov 13  100  100  100   98
 Nov 15  100  100  100   98
 Nov 17  100  100  100   98
 Nov 19  100  100  100  100
 Nov 21  100  100  100  100
 Nov 23  100  100  100  100
 Nov 25  100  100  100  100
 Nov 27  100  100  100  100
 Nov 29  100  100  100  100
 Dec 01  100  100  100  100
 Dec 03  100  100  100  100
 Dec 05  100  100  100  100
 Dec 07  100  100  100  100
 Dec 09  100  100  100  100
 Dec 11  100  100  100  100
 Dec 13  100  100  100  100
 Dec 15  100  100  100  100
 Dec 17  100  100  100  100
 Dec 19  100  100  100  100
 Dec 21  100  100  100  100
 Dec 23  100  100  100  100
 Dec 25  100  100  100  100
 Dec 27  100  100  100  100
 Dec 29  100  100  100  100
