# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3487] GRUNDY-CENTER
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia3487
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  26   9  26   8  37  17  51  30  65  41  73  52  82  60  82  59  78  55  71  43  54  34  35  19
  2  25  10  25   6  38  18  50  31  67  41  74  52  83  60  83  61  79  56  71  44  51  33  37  19
  3  26   9  25   5  36  18  52  30  65  42  74  51  82  60  83  61  78  56  69  43  51  31  37  19
  4  25   7  27   7  37  18  51  29  67  43  76  52  82  60  81  61  78  54  66  42  49  29  36  18
  5  23   5  27   8  37  19  51  30  68  44  77  54  82  59  80  59  77  53  65  41  49  28  35  18
  6  25   6  26   9  36  18  54  31  68  42  78  55  83  59  80  60  77  53  65  41  47  28  35  16
  7  24   4  26   8  37  16  55  32  66  43  78  57  83  60  81  59  78  53  63  39  48  27  31  15
  8  22   3  27   9  36  18  54  31  66  44  78  56  82  62  82  59  78  53  65  40  49  28  31  15
  9  23   4  27   9  38  19  52  30  68  45  78  55  83  61  81  59  77  53  64  39  47  27  30  13
 10  21   3  29  11  38  20  52  31  68  44  78  56  83  60  82  58  75  51  63  38  49  27  30  13
 11  23   5  28  11  40  21  55  33  70  44  78  57  82  60  80  57  76  50  64  39  47  26  30  12
 12  24   8  28  10  40  22  55  34  70  45  79  58  83  62  80  57  76  50  65  39  46  26  29  11
 13  26   7  30  11  40  23  56  34  70  45  80  57  83  62  81  59  75  51  64  40  46  27  29  10
 14  27   8  31  12  41  23  57  35  69  46  81  58  83  61  81  58  73  50  64  40  46  26  29  13
 15  25   6  31  12  41  21  57  35  71  47  79  58  83  61  80  58  71  48  65  40  46  26  29  12
 16  23   4  31  11  41  22  59  37  71  47  78  56  83  61  81  58  71  48  63  39  47  25  30  12
 17  24   7  30  12  42  23  60  36  72  49  79  56  84  62  81  58  71  48  62  38  45  27  29  12
 18  25   7  33  16  41  24  62  37  72  50  80  59  84  64  81  59  74  49  61  36  46  26  27  11
 19  25   6  33  16  42  25  63  39  72  49  80  58  84  64  80  58  72  50  58  34  44  25  29  12
 20  24   4  33  14  42  25  61  40  74  48  80  59  83  63  80  57  71  48  59  35  44  24  27  12
 21  24   5  34  15  43  24  62  39  74  49  80  58  83  62  80  57  70  46  60  37  42  22  26   8
 22  27   9  34  15  44  24  60  37  73  50  80  58  83  62  80  58  69  44  62  37  41  22  27   9
 23  27   7  34  17  47  25  61  38  73  50  80  58  82  61  79  58  67  43  58  36  42  22  28  12
 24  26   6  35  16  46  24  62  38  72  49  81  58  83  60  78  57  67  42  58  36  39  20  28  10
 25  26   7  34  15  45  25  64  40  72  50  82  59  84  61  80  57  69  43  57  35  40  21  26   9
 26  23   5  35  16  45  25  65  40  71  50  82  59  84  61  81  58  70  44  57  34  39  21  26   8
 27  22   4  36  18  48  27  65  41  71  50  83  60  83  61  81  59  69  44  58  34  38  20  27  10
 28  24   5  36  18  50  29  63  40  72  51  83  61  82  60  80  58  70  44  56  33  34  16  28  11
 29  24   6  39  17  48  30  63  40  73  52  83  61  83  59  80  58  69  43  55  32  32  16  29  11
 30  25   6 *** ***  49  29  65  41  75  52  82  61  82  60  81  58  69  44  57  34  35  17  26  10
 31  25   5 *** ***  50  30 *** ***  75  53 *** ***  82  60  79  56 *** ***  54  34 *** ***  27  10
