# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6243] ONAWA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia6243   BASE TEMP=28
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    19 109           9    28 271          162
   1952   4    10 101          10     6 280          179
   1953   4    20 110          10    26 299          189
   1954   4     8  98          10    16 289          191
   1955   4     7  97          10    15 288          191
   1956   4    30 121          10    23 297          176
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    26 299          180
   1959   4    13 103          10     9 282          179
   1960   4    30 121          10    19 293          172
   1961   5     2 122          10     1 274          152
   1962   4    15 105          10    25 298          193
   1963   4     4  94          10    29 302          208
   1964   4     8  99          10     9 283          184
   1965   4    28 118           9    24 267          149
   1966   5     9 129          10    16 289          160
   1967   5     3 123           9    28 271          148
   1968   4    25 116          10     4 278          162
   1969   4     6  96          10    14 287          191
   1970   4     4  94          10    15 288          194
   1971   4    29 119          10    31 304          185
   1972   4     8  99          10    18 292          193
   1973   4    12 102          10    29 302          200
   1974   4    16 106          10     1 274          168
   1975   4    20 110          10    25 298          188
   1976   5     3 124          10     6 280          156
   1977   4     6  96          11     9 313          217
   1978   4    21 111          10     7 280          169
   1979   4    28 118          10    13 286          168
   1980   5     8 129          10     3 277          148
   1981   4    14 104          10    19 292          188
   1982   4    22 112          10    21 294          182
   1983   4    18 108          10    14 287          179
   1984   4     6  97           9    26 270          173
   1985   4     9  99          10     1 274          175
   1986   4    22 112          10    13 286          174
   1987   4     5  95          10     3 276          181
   1988   4    19 110          10     5 279          169
   1989   4    15 105          10    18 291          186
   1990   4    30 120          10    10 283          163
   1991   4    10 100           9    19 262          162
   1992   4    27 118          10    17 291          173
   1993   4     5  95          10    10 283          188
   1994   5     1 121          10    25 298          177
   1995   4    27 117           9    22 265          148
   1996   4    23 114          10    30 304          190
   1997   5    13 133          10    20 293          160
   1998   4     2  92          11     6 310          218
   1999   4     4  94          10     4 277          183
   2000   4    12 103           9    25 269          166
   2001   4    18 108          10     6 279          171
   2002   4     9  99          10    13 286          187
   2003   4     9  99          10     1 274          175
   2004   4    13 104          10     2 276          172
             MEAN=108              MEAN=285     MEAN=177
