# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2110] DECORAH-2-N
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia2110
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  43 -24  47 -25  61 -33  76  14  90  26  93  33 100  42 100  48  95  37  90  26  73  15  63   0
  2  48 -25  49 -38  63 -17  78  12  89  28  91  37  94  44 101  48  93  38  90  22  74   9  63  -8
  3  47 -23  46 -41  65  -2  73  10  85  25  88  40  98  45  99  48  92  36  92  24  73   9  63 -14
  4  41 -22  53 -36  67 -13  77  10  89  27  91  37  98  41  98  45  93  37  92  21  68   1  61  -8
  5  42 -24  53 -26  70 -14  83  13  86  27  90  37  95  44  96  42  92  38  86  23  66  -9  64  -2
  6  41 -33  43 -29  72  -8  89   5  85  25  93  40  97  45  95  44  93  37  94  21  73  -3  62 -12
  7  56 -33  46 -25  79 -14  87   8  86  28  93  37  99  42  97  46  98  33  89  23  76  -8  53 -17
  8  56 -25  48 -33  78  -7  77   7  85  32  98  40  95  46  95  47  96  37  84  22  78  -1  49  -8
  9  52 -26  53 -31  71 -13  77  15  88  27  96  41  97  46  94  46 100  38  81  21  76  13  48 -20
 10  45 -29  55 -22  62  -5  83  16  88  22  93  38  98  45  91  47  91  34  84  18  71   8  55 -18
 11  48 -26  57 -20  64  -2  83  16  83  30  94  41  97  50  93  44  90  28  82  17  66   0  52 -13
 12  47 -25  59 -17  73  -5  78  20  86  28  93  43  96  47  95  43  91  28  85  21  65   7  59 -15
 13  49 -15  57 -19  72  -6  75  20  86  28  99  37 102  48  94  45  91  32  86  22  75   0  54 -24
 14  45 -21  58 -25  67 -10  89  19  90  31  99  40 100  49  95  36  88  35  84  26  70  -1  55 -19
 15  53 -39  55 -19  70  -3  89  23  91  32  98  40  97  44  97  42  91  33  85  19  69  -2  52 -18
 16  44 -28  59 -15  72  -6  88  19  90  28  90  40  95  48 100  41  93  33  85  21  73   3  55 -15
 17  50 -23  62 -20  71 -10  87  19  90  35  94  40  96  46 100  42  94  36  80  20  69  -3  55 -16
 18  51 -35  62 -11  68  -7  89  19  91  33  93  44  97  45 100  43  94  31  81  15  71   5  53 -26
 19  44 -31  56 -23  68   1  85  19  91  33  96  45  96  51  96  43  90  32  82  14  68   7  49 -27
 20  48 -36  59 -25  63 -14  88  18  87  30  99  41  97  48  97  41  86  28  82  13  64   8  50 -19
 21  48 -32  52 -15  71 -10  90  20  90  30 100  37  96  44 104  44  85  30  82  17  71  -4  55 -23
 22  55 -27  58 -15  70   0  93  20  90  31 101  44  97  47  94  43  81  25  80  19  60  -4  49 -21
 23  54 -26  55 -12  71  -2  87  24  88  27  93  42  99  50  94  45  79  28  83  18  61  -2  48 -25
 24  55 -20  56 -22  74 -10  85  15  84  36  91  44  97  50  97  43  87  29  79  19  57  -3  45 -25
 25  58 -22  61 -24  71   1  85  25  88  32  94  41  95  50  97  35  85  30  80  19  62  -5  48 -32
 26  60 -25  60 -23  79   0  85  27  93  32  97  43  98  44  95  40  88  29  79  16  63 -16  47 -28
 27  59 -24  55 -14  78  -3  85  27  92  31  95  40 100  46  93  43  86  28  78  17  67  -6  50 -23
 28  55 -25  58 -13  77  -3  87  27  91  35  93  45  99  49  98  39  86  26  73  16  64  -3  57 -14
 29  45 -30  60  -5  83   0  89  23  90  30  98  47  99  46  93  43  88  23  74  10  66  -6  52 -13
 30  47 -43 *** ***  84   2  90  20  91  37  98  42 100  44  91  48  87  28  75  11  66  -8  50 -17
 31  54 -37 *** ***  79   5 *** ***  91  34 *** *** 101  44  94  38 *** ***  73  18 *** ***  56 -24
