# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4038] IDA-GROVE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia4038   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    16 106          10    19 292          186
   1952   4    15 106          10    17 291          185
   1953   4    20 110          10    27 300          190
   1954   4    12 102          10    31 304          202
   1955   3    28  87          10     8 281          194
   1956   4    24 115          10     9 283          168
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    11 284          165
   1959   4    13 103          10    12 285          182
   1960   4    10 101          10    19 293          192
   1961   5     2 122           9    28 271          149
   1962   4    17 107          10    24 297          190
   1963   4    13 103          10    29 302          199
   1964   4     9 100          10     9 283          183
   1965   4    28 118          10    24 297          179
   1966   5     1 121          10    15 288          167
   1967   5     2 122          10    11 284          162
   1968   4     5  96          11     3 308          212
   1969   3    31  90          10    14 287          197
   1970   4     4  94          11    15 319          225
   1971   4    14 104          10    31 304          200
   1972   4     8  99          10    18 292          193
   1973   4    11 101          10    29 302          201
   1974   4     8  98          10     2 275          177
   1975   4     4  94          10    29 302          208
   1976   3    16  76          10     6 280          204
   1977   4     6  96          11    10 314          218
   1978   3    26  85          11    14 318          233
   1979   4     6  96          10    13 286          190
   1980   4    10 101          10    12 286          185
   1981   3    22  81          10    22 295          214
   1982   4     9  99          10    21 294          195
   1983   4    15 105           9    23 266          161
   1984   4    30 121           9    26 270          149
   1985   4     9  99          11     2 306          207
   1986   4    22 112          10    14 287          175
   1987   4     4  94          10     3 276          182
   1988   4    18 109          10    28 302          193
   1989   4    13 103          10    19 292          189
   1990   4    18 108          11     5 309          201
   1991   3    31  90          10    19 292          202
   1992   4    13 104          10    18 292          188
   1993   4     3  93          10    29 302          209
   1994   4     8  98          11    19 323          225
   1995   4     5  95          11     2 306          211
   1996   4     9 100          10    30 304          204
   1997   4    18 108          10    27 300          192
   1998   3    24  83          11     6 310          227
   1999   3    25  84          10    23 296          212
   2000   4     9 100          10     7 281          181
   2001   3    28  87          10    26 299          212
   2002   4     9  99          10    31 304          205
   2003   4    10 100          11     5 309          209
   2004   4    13 104          11    11 316          212
             MEAN=100              MEAN=295     MEAN=195
