# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1442] CHEROKEE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia1442
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  55 -29  54 -27  61 -18  87  12  92  24  91  40  97  43 102  48  93  36  90  23  78  12  61  -4
  2  53 -28  56 -26  71  -8  84  14  93  21  92  39  96  49  98  48  95  40  92  18  72   5  68  -6
  3  52 -23  59 -27  71  -6  85  -8  87  24  91  34  95  44 100  47 100  31  91  20  80   6  61 -12
  4  50 -29  52 -25  68 -13  79  -4  90  23  95  35 102  42 100  43  93  34  90  25  79 -11  63  -7
  5  57 -26  59 -24  72 -23  75  14  89  22  97  42  99  40  95  44  91  32  94  22  76  -5  63  -2
  6  45 -21  51 -22  71 -12  87   4  88  27  96  38  98  44  95  45  95  33  93  22  74   0  62 -17
  7  49 -24  53 -18  73  -9  90  10  85  25  91  42  96  44  98  43 101  33  89  20  78 -17  52 -20
  8  58 -23  64 -25  76 -11  85  11  88  29  95  36 104  48 100  45  97  33  87  15  75 -13  60 -21
  9  60 -27  56 -33  63  -8  87  11  88  27 102  44  99  44  98  45  98  35  83  15  80   4  57 -22
 10  52 -27  61 -25  66  -5  89  15  92  29  97  42 103  47  93  44  93  35  84  17  71   8  55 -15
 11  54 -24  62 -27  74  -8  85  21  90  27  99  40  99  47 100  43  93  27  88  17  66  -8  60 -12
 12  53 -30  64 -28  67 -12  84  13  88  28  98  40 100  45  97  46  92  28  89  18  70  -4  58 -19
 13  53 -28  60  -9  70 -18  80  15  88  26  99  37 102  48  99  37  92  33  91  21  68  -4  55 -22
 14  57 -29  62  -6  69 -17  88  18  92  28  99  42 102  44  96  43  93  34  90  22  75 -17  53 -19
 15  51 -24  55 -14  71 -17  86  20  94  27 100  34 102  47 100  43  99  30  90  21  72   8  56 -16
 16  54 -23  55 -27  77   1  91  17  95  32  95  42  95  41 100  43  94  32  84  22  73  -2  63 -20
 17  49 -22  65 -28  72  -3  86  20  90  28  92  40  97  49 100  46  96  31  84  12  75  -8  57 -16
 18  51 -31  68 -18  73  -1  86  15  94  32  97  44  99  48 101  43  94  31  81  13  71   3  57 -21
 19  47 -35  63 -24  73   3  92  15  94  31 100  40 100  52 100  41  89  27  86  10  70   3  58 -26
 20  50 -35  65 -15  77  -1  89  19  93  30  97  40  98  46  98  41  97  29  89  10  66   6  57 -23
 21  52 -33  65 -13  69  -7  90  20  91  33  99  37 100  44  97  45  91  28  85  20  67  -5  54 -24
 22  50 -31  62 -12  64  -1  93  22  91  26 103  38 100  46  97  45  86  24  79  15  67   0  50 -26
 23  55 -23  64 -12  77  -3  94  20  91  28  94  43  97  49  98  42  84  26  81  16  68   2  51 -26
 24  61 -19  66 -21  81  -4  84  12  89  31  93  40  94  50  98  45  88  28  80  17  56  -3  47 -22
 25  67 -16  65 -18  83  -2  87  23  92  36 102  40  95  48 100  40  92  29  80  18  71  -6  49 -24
 26  57 -22  62 -19  72   0  88  27 102  33  96  44 100  43 101  45  93  26  83  19  60  -6  52 -22
 27  66 -21  65 -14  79   3  90  26  90  33 101  40  98  49 103  39  95  26  81  14  66  -5  54 -15
 28  53 -21  58 -25  79   7  89  22  90  33 100  46 100  47  99  37  88  25  82  10  71  -4  55 -11
 29  46 -26  68  -9  80  -1  89  22  91  35 101  46  98  45 100  39  84  25  72  13  58  -5  58  -8
 30  55 -21 *** ***  86   0  89  23  95  38  98  46 101  41  97  44  89  24  77  16  64 -10  56 -18
 31  50 -30 *** ***  85   6 *** ***  95  37 *** *** 101  44  97  35 *** ***  74   9 *** ***  51 -25
