# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4049] INDEPENDENCE-2-W
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia4049
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  26  10  26   8  37  18  52  31  66  41  74  52  82  59  83  59  79  55  70  44  55  35  36  20
  2  26  10  25   7  37  19  52  32  67  42  73  52  83  60  83  61  79  57  69  43  52  33  37  21
  3  26   9  25   7  37  19  52  32  66  44  74  51  83  60  83  60  79  56  69  43  52  31  37  20
  4  24   6  27   7  38  20  51  30  68  45  77  53  82  61  82  60  79  54  66  42  49  31  36  18
  5  24   5  28   8  36  20  52  31  68  45  79  55  82  59  80  59  77  53  66  42  48  28  36  19
  6  25   7  26   9  36  18  54  31  68  44  79  56  83  59  81  60  78  54  65  42  47  28  35  17
  7  23   3  27   8  37  17  55  32  67  43  79  56  83  60  83  59  78  53  63  40  49  28  33  17
  8  23   5  27   9  37  18  54  33  68  46  79  56  83  61  82  59  78  53  64  40  49  29  32  16
  9  24   4  28   9  38  19  53  31  69  45  78  55  83  60  81  59  78  54  63  40  47  28  31  15
 10  22   4  29  11  40  20  54  32  69  44  79  56  83  59  81  59  76  50  64  38  48  27  31  14
 11  24   6  29  10  40  23  56  33  71  46  79  57  83  60  80  57  76  50  65  39  47  27  30  13
 12  25   8  29  10  41  24  56  34  69  45  81  58  84  61  81  57  76  51  66  40  47  26  29  12
 13  26   8  31  12  41  24  56  34  70  45  81  57  84  62  81  58  75  51  64  40  48  28  31  12
 14  27  10  31  13  41  23  57  35  71  47  80  58  83  61  82  58  73  50  65  42  46  28  29  13
 15  25   7  31  14  41  23  57  36  71  48  79  58  84  60  82  58  71  49  66  40  46  27  29  13
 16  25   6  31  12  42  23  59  37  72  48  79  56  84  60  82  59  72  48  63  39  46  27  30  12
 17  26   6  31  13  43  24  62  37  72  49  80  57  84  62  82  58  73  50  62  39  46  27  27  11
 18  25   7  34  17  42  24  63  39  72  50  81  59  84  63  81  58  73  50  61  36  47  28  28  11
 19  26   7  33  16  42  26  63  39  73  49  81  58  85  63  81  58  74  50  58  35  44  26  29  12
 20  24   5  34  15  44  26  61  40  74  49  82  59  83  62  80  57  70  48  59  36  43  25  29  12
 21  26   7  33  15  43  24  62  39  74  49  81  58  83  62  81  57  70  46  61  36  41  23  26  10
 22  28  10  34  15  46  24  62  38  73  51  80  58  84  62  80  58  68  45  63  37  42  24  27  11
 23  28   7  34  17  47  25  63  39  73  50  81  58  83  61  80  57  67  43  59  38  42  23  29  11
 24  26   7  35  16  45  25  64  39  72  49  81  58  84  60  79  57  68  43  58  37  40  20  27   9
 25  26   6  35  17  45  26  63  41  72  50  82  59  84  61  80  57  70  45  59  36  40  23  26   9
 26  24   6  35  17  47  27  66  41  73  50  82  60  84  61  81  58  71  44  57  35  39  22  27  10
 27  23   5  36  17  49  28  66  43  72  51  82  60  84  60  81  59  70  44  58  35  39  21  28  11
 28  24   6  36  19  50  31  64  41  73  51  83  60  83  60  81  57  70  44  56  34  34  17  29  12
 29  24   6  39  18  49  29  64  41  74  53  83  61  82  59  81  57  70  45  56  33  33  18  29  11
 30  24   5 *** ***  49  30  65  42  76  53  83  60  82  60  81  58  70  44  57  35  35  18  28  10
 31  26   5 *** ***  51  31 *** ***  75  53 *** ***  84  60  80  57 *** ***  54  35 *** ***  28  11
