# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5230] MASON-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia5230
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  43 -23  50 -26  58 -32  79  14  86  26  90  36  98  44 102  47  98  37  92  27  73  15  64   1
  2  47 -21  54 -32  62 -11  81  17  91  23  90  38  96  48  98  47  93  42  92  19  75   7  65  -8
  3  47 -18  45 -32  66  -3  80   9  87  23  89  36  96  45  98  46  90  32  89  28  75  10  63 -15
  4  45 -17  50 -26  64  -9  76   9  89  26  95  38 100  43  94  42  93  35  93  25  73  -1  58  -9
  5  45 -22  54 -26  63 -17  76   9  89  26  94  38 100  44  96  45  92  38  94  23  75  -2  61  -9
  6  42 -27  47 -17  69 -10  84   5  86  25  93  40  99  49  96  47  93  40  92  23  75   6  62 -12
  7  41 -28  58 -19  71 -11  88  15  87  26  94  44 103  44  95  45  99  34  90  24  71  -3  47 -18
  8  56 -21  56 -24  77  -6  80  15  87  28 100  40  98  47  96  45  97  35  85  22  75  -2  48 -18
  9  56 -27  56 -27  71 -12  85  11  88  27 102  40  98  48  94  44  98  35  81  22  78   5  50 -21
 10  47 -28  56 -22  67 -11  85  15  87  28  95  40  99  48  95  44  91  35  82  22  71  10  59 -19
 11  47 -25  59 -18  61  -5  85  12  89  30  94  40  97  49  93  41  90  36  82  19  67  -3  54 -10
 12  48 -28  61 -23  64 -10  82  17  85  29  95  45  97  49  95  45  94  30  88  24  65   2  58 -12
 13  50 -14  60 -16  70  -6  79  16  87  27  99  38  96  48 100  42  92  31  87  24  68  -2  50 -19
 14  52 -22  58 -20  66 -12  84  20  86  30  99  45 100  48  97  39  90  34  88  26  72  -8  52 -16
 15  45 -30  52 -13  68  -7  87  19  90  28  98  40  96  47 100  43  95  34  86  25  69   4  54 -16
 16  55 -26  63 -21  72  -8  89  22  91  29  89  42  93  47 101  44  94  35  84  26  70  -1  55 -14
 17  45 -23  67 -19  74  -1  87  20  90  33  90  40  94  45 102  43  93  36  82  16  69  -6  48 -17
 18  50 -28  65 -13  70  -1  91  17  92  35  99  43  96  49 101  45  92  36  81  20  70   3  54 -21
 19  49 -27  60 -23  69  -2  89  19  93  31  98  44  96  52  97  42  93  33  80  15  71   3  49 -26
 20  45 -33  59 -16  67  -6  85  24  93  29  99  40  98  45  96  41  90  29  84  14  65   2  50 -24
 21  45 -31  56 -15  65  -8  93  25  93  34 100  39  99  47 102  46  85  29  82  20  64  -5  50 -22
 22  48 -19  56  -8  66   6  95  19  91  29 100  43  97  48  96  47  84  23  78  17  71   3  46 -23
 23  53 -26  56  -9  71   0  86  25  88  28  94  43  96  46  98  45  83  22  82  19  63   0  46 -24
 24  58 -18  57 -14  77  -7  84  19  86  37  93  42  93  50  91  43  85  29  80  19  57  -4  43 -23
 25  59 -15  56 -14  71   3  85  28  93  35  93  43  94  50  94  38  88  32  77  19  68  -9  45 -24
 26  54 -23  62 -21  72   0  84  27  91  32  98  44  98  47  98  43  88  22  82  18  59  -9  49 -24
 27  62 -20  58 -12  78   1  87  26  92  35  98  45  97  46  97  43  88  30  80  17  63  -7  49 -20
 28  55 -20  53 -23  76   4  91  26  92  34  95  47 101  48  97  35  87  27  72  15  68 -10  58 -19
 29  41 -28  59  -8  79   0  87  22  91  33  98  49  99  45  95  43  85  25  68  14  58  -6  52 -19
 30  50 -28 *** ***  84   3  86  25  90  38  97  48 100  44  94  47  91  25  76  13  66  -9  51 -18
 31  45 -26 *** ***  84   6 *** ***  91  36 *** *** 102  41  94  39 *** ***  78  16 *** ***  55 -23
