# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7161] ROCKWELL-CITY
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia7161
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  27  10  29   9  39  19  53  31  66  41  75  53  84  61  84  61  79  56  73  45  53  35  37  20
  2  28  11  27   9  38  20  54  32  69  42  76  52  84  61  84  62  81  57  72  45  52  32  38  21
  3  27   8  27   8  37  20  54  31  67  44  78  52  84  61  83  62  81  57  70  44  51  31  38  20
  4  24   7  28  10  38  19  53  30  70  46  79  55  85  63  83  61  80  56  67  43  49  29  37  19
  5  26   6  29  11  38  20  54  31  70  46  80  56  84  62  82  61  79  55  67  43  50  29  38  19
  6  26   7  29  10  39  18  58  32  69  45  80  57  84  61  83  62  79  55  65  43  49  30  33  16
  7  23   4  28  10  37  17  58  34  69  45  80  58  86  62  83  61  81  56  66  41  50  28  32  17
  8  25   6  29  10  39  19  55  33  70  46  80  57  85  63  84  61  79  55  66  42  49  28  31  15
  9  24   7  30  11  41  20  54  31  70  46  80  57  85  62  83  60  78  55  64  40  48  28  32  14
 10  25   5  32  13  41  22  56  33  71  46  80  58  85  62  83  60  78  52  66  39  49  27  32  13
 11  26   7  30  11  42  23  57  34  71  47  81  59  84  62  81  59  78  52  66  41  47  27  31  14
 12  26   9  32  12  41  23  56  35  71  46  81  59  85  64  82  59  77  52  67  41  46  27  31  13
 13  28   9  33  13  42  24  57  35  70  46  83  59  85  63  82  60  76  52  66  42  47  28  31  13
 14  28  10  33  14  43  24  59  36  72  48  82  59  85  63  82  60  73  51  66  42  46  27  31  14
 15  26   7  31  13  42  23  62  36  73  48  80  58  85  62  83  60  73  49  65  41  47  27  30  13
 16  26   5  32  12  43  23  62  38  74  49  81  58  86  62  83  60  72  49  65  40  47  27  31  12
 17  26   7  34  14  43  25  62  38  75  50  81  59  86  63  84  60  74  50  63  39  47  28  30  12
 18  27   9  35  18  43  26  63  38  74  51  82  59  86  64  83  60  75  52  60  38  45  27  31  11
 19  26   7  34  15  44  26  63  39  74  50  82  59  86  65  82  60  75  51  61  36  45  25  30  13
 20  25   6  35  16  44  25  63  41  76  50  82  59  85  63  82  59  72  50  62  37  43  25  27  10
 21  27   8  35  16  45  24  63  40  75  51  82  59  84  62  81  59  71  48  62  38  42  22  28  10
 22  29  10  34  16  47  25  64  39  74  52  82  59  84  63  82  59  69  46  64  39  43  23  29  12
 23  28   8  36  18  47  26  64  39  74  51  82  59  84  62  81  60  68  44  59  38  41  23  28  12
 24  27   9  36  16  47  26  65  40  74  51  83  60  85  62  81  58  69  45  60  36  41  21  28  10
 25  26   9  37  16  47  27  67  41  74  51  85  61  86  62  82  58  72  46  59  36  41  22  27  10
 26  24   6  39  18  47  27  67  43  73  52  84  61  85  62  83  60  73  46  60  36  39  22  29  11
 27  25   7  37  21  52  28  66  43  74  52  85  61  84  63  83  60  72  45  59  36  37  20  29  13
 28  26   7  38  19  53  30  65  40  74  52  85  61  84  63  82  59  71  45  57  35  35  17  30  14
 29  27   7  41  16  48  30  66  42  75  53  85  62  84  61  83  60  71  45  57  34  35  19  30  12
 30  28   7 *** ***  52  30  65  42  76  53  84  62  84  61  82  60  72  45  57  36  36  19  28  10
 31  29   7 *** ***  54  31 *** ***  76  54 *** ***  84  61  81  58 *** ***  55  35 *** ***  27  10
