# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5131] MAQUOKETA-2-W
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia5131
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0      8     55     60    194    134     15     25      0      0
 1952      0      0      0     15     32    242    325    176     92      3      0      0
 1953      0      0      0      0     46    198    245    210     75     39      0      0
 1954      0      0      0      4     15    253    284    143     76     18      0      0
 1955      0      0      0      0     29     64    381    319     95      2      0      0
 1956      0      0      0      2     58    234    189    204     19      9      0      0
 1957      0      0      0     12      5    125    337    221     44      0      0      0
 1958      0      0      0     11     38    107    212    314     94     14      0      0
 1959      0      0      0      0    117    187    216    359    114      0      0      0
 1960      0      0      0     25      8     89    194    231    117      0      0      0
 1961      0      0      0      0     25    145    183    193    123      2      0      0
 1962      0      0      0     13    128    178    186    208     43     32      0      0
 1963      0      0      1      7     36    243    278    171     59     20      0      0
 1964      0      0      0      5     90    181    321    188     97      0      1      0
 1965      0      0      0      0    101    136    257    207     74     13      0      0
 1966      0      0      0      0     27    180    352    152     44      4      0      0
 1967      0      0      5      7     38    186    219    101     37     18      0      0
 1968      0      0      0      6     20    219    266    276     47     44      0      0
 1969      0      0      0      0     72    107    310    254     68     26      0      0
 1970      0      0      0     33    118    192    302    248     93     16      0      0
 1971      0      0      0      5     23    343    219    174    167     44      0      0
 1972      0      0      0      0     90    151    231    263    109      0      0      0
 1973      0      0      0      0      1    189    295    270     83     22      0      0
 1974      0      0      0     12     31     95    375    171     31      2      0      0
 1975      0      0      0      1     99    232    291    278     40     21      0      0
 1976      0      0      0     20     14    163    304    179     44      5      0      0
 1977      0      0      0     19    117    139    322    131     50      0      0      0
 1978      0      0      0      0     66    152    217    195    122      1      0      0
 1979      0      0      0      0     48    131    198    189     54      8      0      0
 1980      0      0      0     13     39    107    330    251     73      0      0      0
 1981      0      0      0      7     12    106    217    137     30      0      0      0
 1982      0      0      0      0     47     40    232    127     31      8      0      0
 1983      0      0      0      0      4    157    335    289     86      8      0      0
 1984      0      0      0      8     10    143    173    219     59      0      0      0
 1985      0      0      0     39     39    113    250    123    141      0      0      0
 1986      0      0      2     17     22    153    305     84     65      1      0      0
 1987      0      0      0     14     95    214    370    239     38      0      0      0
 1988      0      0      0      0     41    202    320    358     62      0      0      0
 1989      0      0      2      1     37    125    293    164     28      0      0      0
 1990      0      0      2     31      4    150    193    165    121      9      0      0
 1991      0      0      2      8    148    225    247    205    101      3      0      0
 1992      0      0      0      0     51    101    109     65     44      0      0      0
 1993      0      0      0      0     28    116    200    197      9      5      0      0
 1994      0      0      0     15     41    187    155    104     81      7      0      0
 1995      0      0      0      0      0    210    237    350     35      3      0      0
 1996      0      0      0      0     34    159    125    148     43      0      0      0
 1997      0      0      0      0      4    140    220    103     45     49      0      0
 1998      0      0      3      0     89    153    252    246    110      2      0      0
 1999      0      0      0      0     47    174    351    137     56      2      0      0
 2000      0      0      0      0     48    108    203    201    120      7      0      0
 2001      0      0      0      8     56    140    270    230     40      1      0      0
 2002      0      0      0     30     28    186    315    195     91     14      0      0
 2003      0      0      0      8      3    100    169    225     46      0      0      0
 2004      0      0      0     13     36    107    141     85     58      0      0      0
 2005      0      0      0      4     11    239    260      0      0      0      0      0
 MEAN      0      0      0      8     46    160    254    200     69      9      0      0
