# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0364] ATLANTIC-1-NE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia0364
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  52 -21  58 -27  77 -32  87  16  89  27  95  36 101  45  98  47  96  34  91  23  76  16  60  -1
  2  56 -19  66 -27  76  -3  85  13  91  25  91  39 100  45  99  45 101  41  93  18  78   5  63 -10
  3  53 -13  54 -29  79  -5  83   4  87  25  92  32  98  43  97  46  99  32  95  25  75   6  63  -5
  4  53 -26  54 -23  69 -17  79  14  89  28  95  38  98  41  99  38  95  37  85  20  75  -1  62   2
  5  61 -17  61 -22  71 -31  88  16  90  27 102  39  98  41  95  42  94  34  93  25  71   3  66   3
  6  51 -22  55 -23  74 -20  89   6  89  27  98  33  99  47  96  46  97  34  91  19  75   7  61  -9
  7  63 -25  64 -20  78 -12  82  11  95  26  96  39  98  45  99  45  94  34  85  16  76 -10  60 -12
  8  65 -16  62 -34  74  -9  85  16  88  25 102  39  98  51  97  45  97  36  85  19  80 -12  57 -18
  9  58 -23  59 -26  76  -8  85  15  88  24 101  41  99  48  97  46 100  37  84  14  73   8  55 -15
 10  52 -27  72 -23  73  -4  83  17  88  30  98  36  98  46  96  42  94  34  87  21  69   0  56 -17
 11  55 -20  64 -23  78 -12  91  18  95  27  96  44 100  51  97  42  97  31  85  17  73  -7  64 -13
 12  57 -37  72 -24  73 -21  80  13  94  28  94  40 102  47  98  43  92  28  89  20  71  -4  62 -15
 13  62 -18  60 -21  72 -11  83  13  90  23  96  38 102  45  94  39  92  34  88  20  83  -1  57 -20
 14  53 -29  66 -11  71 -13  89  17  92  30  97  41 100  41  99  46  92  32  86  24  72  -4  59 -19
 15  61 -20  66 -13  79   4  89  17  91  27  94  40  99  44 102  43  96  31  86  17  75  11  64 -18
 16  64 -22  62 -33  77   1  87  19  89  30  94  42  97  47 101  48  95  32  84  20  73   1  59 -22
 17  57 -22  66 -34  76   2  84  19  90  32  91  40  98  47 101  44  94  31  83  12  71  -2  62 -18
 18  61 -28  63 -25  73   3  92  16  93  36  97  46  99  51 102  42  92  31  86  17  72   5  66 -28
 19  50 -19  65 -20  79   2  87  15  94  34  99  43 102  49  99  40  90  29  88  12  67   4  58 -33
 20  58 -26  58 -19  70   5  87  18  93  32 101  40 102  50  98  38  89  28  87  14  71  -1  55 -23
 21  57 -22  65  -6  71  -7  88  21  89  32 101  40 104  45  97  40  89  29  84  20  70  -1  55 -22
 22  60 -16  68 -14  83  11  90  24  96  28  99  39 103  45  97  46  85  26  82  15  69   0  58 -27
 23  60 -21  65 -22  79   4  87  16  93  26  98  43 100  50  97  40  87  23  81  16  60   4  62 -31
 24  66 -15  66 -12  83  -2  91   9  96  35 100  41  95  51 100  42  89  28  78  15  61   4  55 -23
 25  61 -21  70 -10  81   6  90  25  98  37  96  42  97  47 103  40  87  29  81  20  71  -6  55 -20
 26  67 -24  66 -28  83   0  92  26  95  32  99  43 101  43 100  44  89  24  84  14  69  -2  58 -10
 27  58 -26  68 -16  81   9  90  26  89  34 101  43 100  47 100  37  90  31  85   9  60   2  60 -19
 28  52 -17  71 -23  89   5  90  25  90  34 100  48 100  46 100  40 100  25  77  15  61 -16  65 -10
 29  58 -23  73  -9  90   5  93  22  94  34  96  47  99  46  98  39  96  20  81  11  60  -3  60 -12
 30  58 -24 *** ***  87   8  88  26  91  36  96  50 100  39  98  46  92  21  77  14  64 -10  59 -21
 31  62 -28 *** ***  85  13 *** ***  90  36 *** *** 104  39  98  35 *** ***  79  11 *** ***  59 -18
