# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA7147] ROCK-RAPIDS
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia7147   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          10    23 296          189
   1952   4    10 101          10     5 279          178
   1953   4    18 108          10    28 301          193
   1954   4     8  98          10    31 304          206
   1955   3    28  87          10    15 288          201
   1956   4    30 121          11     8 313          192
   1957   4    14 104          10    25 298          194
   1958   4    29 119          10    30 303          184
   1959   4    21 111          10    17 290          179
   1960   4     9 100          10    19 293          193
   1961   4    18 108          10    26 299          191
   1962   4    15 105          10    24 297          192
   1963   4     4  94          10    29 302          208
   1964   4     8  99          10     9 283          184
   1965   3    30  89          10    24 297          208
   1966   4    21 111          10    24 297          186
   1967   5     4 124          10    11 284          160
   1968   4     5  96          11     8 313          217
   1969   3    31  90          10    22 295          205
   1970   4     4  94          10    10 283          189
   1971   4    14 104          10    31 304          200
   1972   4     8  99          10    18 292          193
   1973   4    11 101          10    29 302          201
   1974   4     5  95          10     2 275          180
   1975   4     4  94          10    29 302          208
   1976   4     1  92          10    17 291          199
   1977   4     6  96          11    10 314          218
   1978   3    26  85          10    23 296          211
   1979   4     9  99          10    13 286          187
   1980   4    14 105          10    12 286          181
   1981   3    23  82          10    22 295          213
   1982   4    22 112          10    20 293          181
   1983   4    15 105          10    14 287          182
   1984   3    26  86           9    26 270          184
   1985   4     9  99          11     2 306          207
   1986   4    15 105          10    13 286          181
   1987   4     6  96          10    10 283          187
   1988   4    20 111          10     5 279          168
   1989   4    14 104          10    18 291          187
   1990   4    18 108          10    10 283          175
   1991   4    11 101          10     7 280          179
   1992   4    13 104          10    17 291          187
   1993   4     4  94          10    10 283          189
   1994   4    29 119          10    26 299          180
   1995   4     5  95          11     2 306          211
   1996   4    23 114          10    28 302          188
   1997   4    18 108          10    21 294          186
   1998   3    24  83          11     6 310          227
   1999   4    19 109          10    20 293          184
   2000   4     9 100          10     7 281          181
   2001   4    17 107          10    25 298          191
   2002   4    10 100          10    24 297          197
   2003   4    10 100          10    26 299          199
   2004   4    14 105          11    11 316          211
             MEAN=101              MEAN=294     MEAN=193
