# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8755] WAUKON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia8755
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  24  10  24   7  35  17  49  30  63  42  73  51  80  59  81  60  76  56  68  45  51  34  33  19
  2  25   9  23   6  35  18  49  30  65  42  72  51  80  60  81  60  77  56  67  45  50  32  34  19
  3  24   8  24   5  35  18  50  30  64  43  72  51  79  59  81  60  76  56  66  44  49  31  34  20
  4  22   6  25   6  35  17  48  29  66  44  74  53  80  60  80  60  76  54  64  42  47  29  34  17
  5  23   5  26   8  35  18  51  30  66  45  75  55  79  59  79  59  75  54  63  42  47  29  34  18
  6  22   6  25   8  35  18  52  31  66  43  76  55  80  60  79  60  75  54  62  42  46  29  31  15
  7  21   4  26   7  35  15  54  32  66  43  76  56  81  60  80  60  76  55  61  41  46  28  30  15
  8  20   3  25   8  36  17  51  31  66  45  76  56  81  61  79  60  75  54  62  42  46  28  29  16
  9  21   5  26   9  36  17  51  31  66  44  75  55  81  60  79  59  75  54  61  40  45  27  29  13
 10  21   4  28  11  36  19  53  31  67  44  76  55  80  59  79  59  73  52  61  40  45  27  29  13
 11  22   4  27  10  39  21  53  33  68  45  77  56  81  60  78  58  74  51  62  40  45  27  28  12
 12  23   7  28  10  39  22  54  34  68  45  77  57  81  61  78  58  74  52  63  40  43  26  27  12
 13  25   9  29  12  39  22  53  34  68  45  79  57  81  61  79  59  72  51  63  40  44  27  27  11
 14  24   9  29  12  39  23  55  35  68  46  78  58  81  61  79  59  71  51  63  41  45  27  28  13
 15  23   6  29  13  40  21  57  35  69  48  76  57  81  61  79  59  69  49  62  41  45  26  27  13
 16  22   4  29  11  39  21  58  37  69  48  76  56  82  61  79  58  69  48  61  39  44  27  29  12
 17  23   7  30  12  40  22  59  36  70  48  77  56  82  63  80  59  70  49  61  39  44  27  27  11
 18  23   7  32  16  41  23  59  37  70  49  78  58  83  63  79  59  71  51  59  37  44  27  26  11
 19  24   7  31  15  40  24  60  39  71  49  78  58  82  63  78  59  71  50  56  35  42  26  27  12
 20  23   5  33  14  41  24  60  40  72  49  78  58  81  62  78  58  69  49  59  37  40  25  25  11
 21  23   7  32  14  41  23  60  39  72  50  78  58  81  61  78  58  67  47  58  37  38  22  25   9
 22  25  10  32  14  43  23  60  38  71  50  77  58  81  62  78  58  65  46  59  38  39  22  26  10
 23  25   8  33  16  45  25  60  38  70  50  78  57  81  61  77  58  64  44  56  38  38  22  26  11
 24  24   8  32  16  44  23  61  38  70  50  78  58  81  60  77  57  65  44  56  37  38  20  26   9
 25  24   6  33  14  44  25  62  40  69  49  79  58  82  61  78  58  68  45  55  36  38  22  23   8
 26  22   4  34  16  44  25  65  41  70  50  80  60  81  61  78  59  68  45  55  36  38  22  25   9
 27  21   3  34  17  46  27  64  42  70  50  80  60  80  61  79  59  67  45  56  36  35  20  26   9
 28  21   5  34  17  48  30  62  40  70  50  81  60  80  60  78  59  66  45  54  35  31  16  27  11
 29  22   5  35  14  47  28  63  41  72  52  81  60  81  60  79  59  66  45  54  34  32  16  27  10
 30  23   3 *** ***  48  28  63  41  73  52  80  60  80  61  78  58  67  45  54  35  33  17  25   9
 31  24   4 *** ***  49  29 *** ***  73  53 *** ***  81  60  77  57 *** ***  53  36 *** ***  26   9
