# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5992] NEWTON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia5992
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  32   2  36   6  45   4  38   4  40   6  37   6  34  12  30  13  35   9  54   7  37   2  36   3
  2  30   3  54   4  40   3  45   4  40   5  36   4  30  14  35   7  36   8  40  10  37   5  33   0
  3  38   5  39   2  35   3  44   7  39   6  39   5  30  12  37   8  36  12  49   4  33   4  32   5
  4  35   5  41   3  42   6  41   7  39   9  33  11  31  11  38   8  37  10  44   5  37   4  32   4
  5  36   3  35   3  37   5  50   6  40   8  36  11  33   5  32   3  38  10  39   7  36   6  32   3
  6  39   2  35   2  44   3  55   7  41   1  33  10  33   7  30   8  38   9  39   7  35   4  37   3
  7  30   3  38   3  43   6  43   9  39   6  34   9  34   7  33   4  38   6  43   5  35   4  40   2
  8  35   5  33   3  40   5  39   3  43   6  32   9  31  14  34   7  35  11  37  10  43   7  34   1
  9  38   3  41   2  43   5  44   6  39   7  35   7  28  11  29  14  33   6  38   9  40   4  33   3
 10  40   3  34   3  38   5  45   5  38   7  33  11  31  12  40  14  41  10  42   8  38   4  34   5
 11  42   5  38   5  42   4  43   2  34   4  37   9  32   8  32  12  36   6  41   7  40   1  39   3
 12  34   2  35   4  37   0  43   4  38   5  33   5  34   6  32   9  47   5  41   4  42   6  28   4
 13  34   4  35   4  37   3  43   3  40   5  35  11  34   7  32   5  38   8  39   6  36   3  41   3
 14  33   3  32   2  43   4  37   5  38   5  34   9  40   6  30  10  37   5  41   6  41   3  37   2
 15  40   4  51   3  41   3  43   4  38  12  29   5  36  12  33  10  34   9  39   5  43   4  39   4
 16  40   4  40   5  36   4  36  11  44   8  33   8  35  11  31   2  42  10  41   6  39   4  38   4
 17  41   4  37   1  36   3  43   4  34   9  32  10  35  10  32  10  36   3  42   4  41   3  31   2
 18  54   3  41   3  35   4  42   1  38   4  32   7  34  12  31   7  34   6  45   6  37   4  37   3
 19  42   2  36   2  38   3  42   5  36   6  33   9  29  10  34   7  38   7  39   6  42   2  42   2
 20  38   3  34   3  39   1  39   6  35   9  36   8  30   8  33   9  37   6  43   3  30   3  36   4
 21  38   4  40   1  37   4  40   5  37  10  32   7  33   9  33   8  35  10  39   4  39   4  41   6
 22  46   3  38   2  48   3  39   4  37   4  33   9  32   8  33   8  48   6  38   5  42   3  36   2
 23  38   4  35   4  42   4  42   9  37   3  34  12  30   9  30   9  40   5  35   5  31   4  32   2
 24  41   5  46   3  44   8  35  11  39   8  34  10  30   8  37   9  37   9  44   4  34   1  39   2
 25  36   4  42   4  42   7  37   4  34   4  32   7  32  14  34   6  38   5  41   5  33   4  32   2
 26  35   5  37   6  46   4  39   5  37   4  36  10  35   8  39   6  39   7  44   7  37   2  47   6
 27  34   4  38   3  43   3  37   8  38   7  37  12  35   7  35  11  39   9  42   5  40   2  35   2
 28  44   5  34   6  41   5  36   6  41   6  40   9  38  10  36   7  46   4  33   3  38   3  36   4
 29  34   3  30   7  43   5  39   5  34   8  31  12  35  10  35  11  41   5  37   3  37   3  52   4
 30  36   4  **  **  41   6  37   5  31   8  34   8  35  10  45  12  42   6  39   3  35   1  35   2
 31  43   5  **  **  43   4  **  **  38  13  **  **  33   4  31   6  **  **  40   5  **  **  34   3
