# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0608] BELLEVUE-L-AND-D-12
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia0608
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  44 -15  65 -28  62 -21  82  18  85  28  91  36  96  48 101  51  98  39  88  28  74  18  61   7
  2  44 -20  47 -29  67 -18  85  13  88  29  92  36  95  46 101  50  96  41  89  24  76  13  63   0
  3  55 -17  55 -31  71   0  77  13  85  30  93  37  95  46  98  49  95  40  88  25  76  10  66  -9
  4  54 -13  52 -34  65  -5  72  12  90  29  91  41  96  44  98  44  94  38  95  26  74   8  65  -5
  5  56 -26  50 -27  67  -9  76  15  90  32  90  39 100  41  96  47  94  40  86  25  71   1  66  -6
  6  45 -23  54 -21  70 -12  79  15  85  28  93  41  96  44  95  48  95  39  91  21  68   8  67  -7
  7  46 -18  48 -14  71  -4  86   5  87  27  97  42  98  45  96  46  99  38  87  28  74   5  59  -9
  8  49 -22  52 -15  78  -3  77  15  89  27  95  44  97  48  98  47  95  38  86  23  75   3  50   0
  9  60 -13  58 -20  76  -5  80  15  88  30  94  40  96  50  95  47  98  38  85  25  77   3  52 -16
 10  53 -25  53 -20  71   0  83  16  88  26  94  41  98  46  97  49  92  40  87  21  76  14  57 -18
 11  51 -22  54 -20  66   2  83  17  89  33  94  35 100  47  90  44  92  36  86  23  72  13  56 -15
 12  49 -27  63 -13  67  -1  80  21  89  31  94  41  97  50  96  45  92  34  83  22  69  10  55  -7
 13  53 -11  59 -14  79   2  77  21  88  32  95  41  97  50  96  46  92  36  89  22  68   4  60 -13
 14  50 -16  58 -13  71  -5  77  18  87  33  93  45 102  47  94  44  90  36  84  21  74   3  60 -13
 15  59 -26  60  -9  73   4  87  26  89  32  93  45  99  45  99  45  92  35  85  26  71   0  54 -16
 16  54 -22  59 -14  69   6  87  22  89  29  90  42 100  49 100  45  91  35  83  26  70  12  58 -15
 17  51 -23  64 -15  74   3  88  23  88  30  92  45  94  47 101  45  89  37  83  23  70   0  52 -13
 18  54 -23  61 -13  70   0  87  20  91  35  94  44  95  50 103  43  93  35  85  16  70   8  49 -13
 19  53 -28  57 -18  75   5  88  21  92  36  97  44  98  53 100  47  90  37  84  18  72  11  54 -19
 20  47 -25  59  -8  68  -2  86  22  93  31  94  45  99  52  96  44  87  31  84  19  66  11  51 -18
 21  56 -24  53 -10  73   0  89  25  88  33 100  41  99  48  96  44  87  31  83  16  71   1  58 -16
 22  52 -19  62 -11  70  13  94  22  90  34 100  40  99  50  95  48  87  31  80  22  64   3  54 -18
 23  54 -22  55  -3  73   3  85  23  89  29  96  42  97  51  95  44  86  25  78  21  63   7  56 -21
 24  57 -13  59 -13  72   0  83  20  84  34  95  44  95  51  95  45  91  27  80  19  61   7  52 -22
 25  61 -13  64 -15  69   4  86  26  90  34  97  45  96  50  93  40  83  29  78  22  62   6  56 -22
 26  56 -23  68  -9  74   9  91  29  94  36  97  48  98  47  95  44  88  30  82  16  66  -9  43 -23
 27  57 -19  65 -10  78   6  88  29  89  31  95  43 101  49  98  48  90  31  76  22  66   5  51 -19
 28  60 -23  58  -7  77   6  86  28  90  31  96  43  97  49  95  40  93  30  75  19  66  -3  65 -12
 29  47 -21  59  -3  78   9  90  26  94  31  96  46  98  47 100  40  95  27  73  14  61  -7  61  -6
 30  50 -30 *** ***  87   7  86  29  93  37  96  51  99  47  95  45  90  30  78  15  66  -5  50 -13
 31  53 -23 *** ***  80   9 *** ***  90  37 *** *** 100  46  98  40 *** ***  78  14 *** ***  60 -15
