# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA4063] INDIANOLA-2-SSW
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia4063
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1345   1080   1086    576    108     62      3     11    144    381    942   1337
 1952   1283    913    968    425    167      3      0      9     60    489    761   1120
 1953   1234    941    793    582    190      5      0      0     62    207    632   1037
 1954   1337    702    931    312    259     36      0      1     35    356    634   1063
 1955   1304   1155    854    223     85     41      0      1     63    316    961   1273
 1956   1334   1101    865    486    124     13      0     12     82    133    764   1075
 1957   1472    923    858    432    163     14      0      2    110    446    841    991
 1958   1224   1305    940    412    100     27      3     24     59    272    649   1246
 1959   1465   1120    844    426    128     15      8      0    123    461    996    947
 1960   1342   1298   1328    390    155     18      2      1     72    350    694   1169
 1961   1286    953    814    569    219     18      0      3    156    279    774   1345
 1962   1518   1163   1054    484     36     25      2      1    132    295    711   1185
 1963   1636   1201    713    346    156      4      0     13     52     78    609   1485
 1964   1078   1018    921    400     64     22      0     26    113    395    629   1248
 1965   1374   1167   1238    425    110     39      0     25    161    335    704    923
 1966   1528   1087    711    524    242     27      0     21    134    374    728   1213
 1967   1197   1103    722    367    267     25     26     28    126    406    835   1079
 1968   1319   1181    614    373    215     11      6      6     88    328    873   1246
 1969   1407   1025   1052    355    140     53      0      0     62    455    770   1209
 1970   1590    963    953    381     98     10      5      2     96    371    780   1107
 1971   1474   1160    888    357    232      1     15      4     98    196    698   1068
 1972   1377   1196    783    413    133     25      9      4     87    424    857   1354
 1973   1249    987    600    445    158      0      0      0     72    189    722   1303
 1974   1363    985    712    319    153     31      0     15    172    328    757   1127
 1975   1288   1153   1077    503     84     13      3      0    169    310    622   1076
 1976   1260    820    716    311    196     10      1      5     97    548    984   1324
 1977   1709    994    640    248     38      2      0      5     38    390    767   1290
 1978   1659   1436    996    398    194     13      0      7     51    383    767   1245
 1979   1776   1409    884    527    168     16      2     20     99    388    873   1064
 1980   1297   1234    916    400    123     20      1      1     84    477    733   1137
 1981   1199    957    690    234    206      1     13     21     92    481    749   1301
 1982   1751   1227    984    593    122     82      2     15    129    346    794   1016
 1983   1154    902    801    614    230     27      0      0    111    377    760   1690
 1984   1373    850   1067    522    231      2      4      8    169    345    751   1111
 1985   1515   1200    711    303     80     41      0     14    173    435   1004   1534
 1986   1120   1159    646    306    100      0      0     20     45    327    887   1078
 1987   1137    783    673    292     60      8      0     32     75    472    659   1088
 1988   1392   1189    734    393     53      9      2     11     49    531    744   1103
 1989    983   1381    858    421    190     38      0      5    160    361    855   1505
 1990   1011    940    726    470    225     22      6      1     93    396    627   1312
 1991   1543    908    678    342    104      1      0      2    130    378    996   1056
 1992   1027    849    677    470    155      9      1     27    128    340    877   1144
 1993   1321   1211    921    491    126     49      0      5    202    458    842   1124
 1994   1586   1205    754    442    149     19      0     14    119    343    742   1091
 1995   1424   1048    830    581    276     33      9      0    184    420   1005   1229
 1996   1473   1217   1061    565    302     50      5      0    184    400   1029   1319
 1997   1511   1068    819    615    347      6     10      6     82    463    896   1141
 1998   1212    805   1020    460     95     83      0      0     41    358    693   1069
 1999   1435    863    876    452    185     43      2      6    187    451    570   1144
 2000   1260    900    673    457    141     48      4      1    127    292    951   1689
 2001   1357   1275   1059    368    176     77      0      2    150    458    481   1010
 2002   1094    954    996    508    274     10      0     11     78    551    891   1057
 2003   1373   1236    909    424    192     53      0      0    171    347    820   1056
 2004   1414   1167    722    394    176     41      7     41     49    375    692   1137
 2005   1376    898    853    327    238      0      6      0      0      0      0      0
 MEAN   1359   1072    858    426    163     25      3      9    108    372    785   1191
