# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 01 Sep 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5837] MUSCATINE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# Low Temperature exceedence probabilities
# (On a certain date, what is the chance a temperature below a certain
#  threshold would have been observed)
 Date    <33  <29  <27  <23
 Aug 17    0    0    0    0
 Aug 19    0    0    0    0
 Aug 21    0    0    0    0
 Aug 23    0    0    0    0
 Aug 25    0    0    0    0
 Aug 27    0    0    0    0
 Aug 29    0    0    0    0
 Aug 31    0    0    0    0
 Sep 02    0    0    0    0
 Sep 04    0    0    0    0
 Sep 06    0    0    0    0
 Sep 08    0    0    0    0
 Sep 10    0    0    0    0
 Sep 12    0    0    0    0
 Sep 14    0    0    0    0
 Sep 16    0    0    0    0
 Sep 18    0    0    0    0
 Sep 20    1    0    0    0
 Sep 22    5    0    0    0
 Sep 24    9    0    0    0
 Sep 26   11    0    0    0
 Sep 28   14    0    0    0
 Sep 30   18    1    1    0
 Oct 02   25    7    5    0
 Oct 04   31    9    5    0
 Oct 06   44   14    9    0
 Oct 08   48   16    9    0
 Oct 10   51   16   11    0
 Oct 12   53   18   11    1
 Oct 14   59   20   14    1
 Oct 16   66   25   14    1
 Oct 18   77   29   20    3
 Oct 20   81   38   25    7
 Oct 22   83   50   33    9
 Oct 24   90   55   38   11
 Oct 26   90   61   44   11
 Oct 28   92   64   46   12
 Oct 30   94   68   50   14
 Nov 01   94   74   57   25
 Nov 03   98   79   62   33
 Nov 05   98   88   75   42
 Nov 07   98   92   79   46
 Nov 09  100   94   81   50
 Nov 11  100   96   85   57
 Nov 13  100   96   88   62
 Nov 15  100  100   94   66
 Nov 17  100  100   94   70
 Nov 19  100  100   98   75
 Nov 21  100  100   98   81
 Nov 23  100  100   98   83
 Nov 25  100  100  100   94
 Nov 27  100  100  100   94
 Nov 29  100  100  100   96
 Dec 01  100  100  100   96
 Dec 03  100  100  100   96
 Dec 05  100  100  100   98
 Dec 07  100  100  100   98
 Dec 09  100  100  100  100
 Dec 11  100  100  100  100
 Dec 13  100  100  100  100
 Dec 15  100  100  100  100
 Dec 17  100  100  100  100
 Dec 19  100  100  100  100
 Dec 21  100  100  100  100
 Dec 23  100  100  100  100
 Dec 25  100  100  100  100
 Dec 27  100  100  100  100
 Dec 29  100  100  100  100
