# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA2364] DUBUQUE-LOCK-AND-DAM
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
#DAILY MEAN HIGHS AND LOWS FOR STATION NUMBER  ia2364
    JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  28  14  28  10  38  20  52  33  66  45  75  56  83  64  84  64  80  60  70  49  54  39  37  24
  2  28  13  26   9  39  21  51  33  67  46  74  56  83  64  83  65  80  61  69  49  53  38  38  24
  3  29  12  27  10  39  22  52  34  66  46  75  55  82  64  83  65  79  60  68  48  52  36  38  24
  4  27  10  29  10  39  22  50  33  67  48  76  56  82  64  82  65  79  59  66  48  50  35  38  23
  5  26   9  29  11  37  22  52  34  68  49  77  57  82  63  81  64  78  58  65  47  49  34  38  24
  6  27  12  28  11  39  21  55  35  68  47  78  59  83  63  81  64  77  59  64  47  48  33  36  21
  7  25   8  29   9  38  20  56  35  68  47  78  59  83  64  83  64  79  59  64  45  49  33  34  21
  8  25   7  28  11  39  21  54  35  68  49  79  60  84  65  82  64  78  58  65  46  49  33  34  21
  9  26   9  30  13  39  22  54  35  68  49  78  59  83  65  83  64  76  59  63  45  48  33  32  19
 10  25   8  31  15  40  22  55  35  69  48  78  59  83  64  82  63  75  57  63  43  48  32  33  18
 11  26   9  30  13  41  26  55  37  70  49  80  60  84  64  81  62  76  56  64  45  48  32  32  17
 12  27  10  31  13  42  26  56  38  70  49  80  61  84  65  81  62  76  56  65  44  46  31  32  17
 13  28  12  32  15  41  26  56  38  70  48  80  61  84  66  82  63  74  56  65  45  47  31  31  16
 14  28  13  33  15  43  26  57  39  70  50  81  61  83  65  81  63  73  55  65  46  47  32  31  17
 15  27  10  33  16  42  25  59  39  70  51  79  60  84  64  82  63  72  54  64  45  48  32  31  17
 16  27   9  33  16  42  26  60  41  72  51  78  60  85  65  82  64  71  53  64  44  48  31  31  17
 17  27  10  33  16  43  26  60  40  72  52  80  61  85  66  82  63  73  55  62  44  47  32  30  16
 18  27  11  34  19  44  26  61  42  73  53  81  62  85  67  82  63  73  55  60  41  47  31  30  15
 19  27  10  35  19  44  29  62  43  73  53  82  62  85  67  81  63  73  55  59  40  45  31  30  17
 20  26   9  37  18  43  28  61  43  74  53  80  61  84  66  80  62  72  53  61  41  44  29  29  16
 21  27  11  35  18  43  27  63  42  74  53  81  62  84  66  81  63  69  52  60  43  42  28  29  14
 22  29  13  35  18  46  28  62  42  73  53  80  62  84  66  81  62  69  51  62  43  43  28  30  15
 23  30  12  35  21  47  29  62  42  73  53  80  62  83  65  80  62  67  48  59  42  42  28  30  16
 24  28  12  36  19  46  27  62  43  73  53  81  62  84  65  80  61  68  49  58  41  41  26  29  13
 25  28   9  35  18  46  28  64  44  72  53  82  62  84  65  81  62  69  50  58  40  41  27  27  13
 26  25   8  38  20  47  29  66  44  72  53  83  64  83  66  81  63  69  50  57  40  41  27  28  13
 27  25   8  38  21  50  31  66  45  72  54  83  64  84  65  81  64  69  49  57  41  39  25  30  14
 28  26   9  37  21  51  33  64  44  72  54  84  64  83  65  81  63  69  49  55  39  35  22  31  16
 29  26  10  37  20  49  32  64  44  74  55  83  65  83  65  81  63  69  49  56  38  36  22  30  15
 30  26   9 *** ***  50  32  65  45  75  56  83  64  83  65  81  62  69  49  57  40  36  23  29  14
 31  27   8 *** ***  51  34 *** ***  76  57 *** ***  83  65  80  62 *** ***  56  40 *** ***  30  14
