# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 01 Sep 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0364] ATLANTIC-1-NE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# Low Temperature exceedence probabilities
# (On a certain date, what is the chance a temperature below a certain
#  threshold would have been observed)
 Date    <33  <29  <27  <23
 Aug 17    0    0    0    0
 Aug 19    0    0    0    0
 Aug 21    0    0    0    0
 Aug 23    0    0    0    0
 Aug 25    0    0    0    0
 Aug 27    0    0    0    0
 Aug 29    0    0    0    0
 Aug 31    0    0    0    0
 Sep 02    1    0    0    0
 Sep 04    1    0    0    0
 Sep 06    1    0    0    0
 Sep 08    1    0    0    0
 Sep 10    2    0    0    0
 Sep 12    3    1    0    0
 Sep 14    8    1    0    0
 Sep 16   13    2    0    0
 Sep 18   18    3    1    0
 Sep 20   26    4    1    0
 Sep 22   31    9    3    0
 Sep 24   41   11    4    0
 Sep 26   47   13    6    0
 Sep 28   53   19   13    2
 Sep 30   62   27   17    4
 Oct 02   66   32   20    5
 Oct 04   72   37   25    8
 Oct 06   76   47   30    9
 Oct 08   80   54   36   13
 Oct 10   84   59   44   17
 Oct 12   86   67   50   20
 Oct 14   88   71   56   25
 Oct 16   90   73   61   27
 Oct 18   93   76   66   31
 Oct 20   95   79   70   39
 Oct 22   98   81   75   42
 Oct 24   99   89   81   45
 Oct 26   99   89   84   55
 Oct 28  100   93   89   63
 Oct 30  100   94   91   68
 Nov 01  100   95   93   71
 Nov 03  100   96   95   73
 Nov 05  100   98   98   81
 Nov 07  100  100  100   85
 Nov 09  100  100  100   89
 Nov 11  100  100  100   90
 Nov 13  100  100  100   93
 Nov 15  100  100  100   93
 Nov 17  100  100  100   94
 Nov 19  100  100  100   94
 Nov 21  100  100  100   95
 Nov 23  100  100  100   97
 Nov 25  100  100  100   99
 Nov 27  100  100  100  100
 Nov 29  100  100  100  100
 Dec 01  100  100  100  100
 Dec 03  100  100  100  100
 Dec 05  100  100  100  100
 Dec 07  100  100  100  100
 Dec 09  100  100  100  100
 Dec 11  100  100  100  100
 Dec 13  100  100  100  100
 Dec 15  100  100  100  100
 Dec 17  100  100  100  100
 Dec 19  100  100  100  100
 Dec 21  100  100  100  100
 Dec 23  100  100  100  100
 Dec 25  100  100  100  100
 Dec 27  100  100  100  100
 Dec 29  100  100  100  100
