# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA8688] WASHINGTON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia8688
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1348   1070   1057    544    119     45      4      5    108    343    934   1269
 1952   1235    927    928    386    162      4      0      9     68    481    691   1074
 1953   1193    925    807    556    173      2      1      0     68    216    649   1049
 1954   1288    740    927    319    251     35      0      0     35    366    676   1071
 1955   1303   1089    858    218     91     40      0      1     60    328    926   1269
 1956   1316   1084    862    465    104     15      1     12     80    134    745   1069
 1957   1442    881    827    408    144     12      0      0     99    417    790    975
 1958   1244   1317    882    409    116     28      2     17     69    289    629   1292
 1959   1491   1088    847    417    116      5      5      0     99    457    989    940
 1960   1266   1250   1287    379    166     20      0      0     61    343    649   1176
 1961   1279    921    785    577    213     14      0      0    139    292    734   1284
 1962   1504   1131   1007    462     49     23      2      0    127    309    730   1223
 1963   1624   1215    702    325    154      8      3     12     61     88    618   1523
 1964   1083   1032    911    381     54     15      0     24     98    395    611   1247
 1965   1347   1109   1176    436     72      4      0     20    104    315    684    886
 1966   1513   1064    720    490    240     18      0     10    109    340    682   1169
 1967   1174   1169    748    366    261     10     14     21    117    411    827   1074
 1968   1278   1157    608    351    186      9      2      4     51    339    777   1211
 1969   1413   1023    980    339    138     43      0      0     42    412    737   1204
 1970   1540   1016    904    374     80     13      2      0     70    315    763   1104
 1971   1468   1090    887    338    178      0      8      1     74    131    689   1004
 1972   1360   1201    816    428    129     19      5      4     61    394    832   1282
 1973   1197    953    555    434    153      0      0      0     51    165    672   1228
 1974   1299    976    726    289    148     20      0      4    146    286    725   1097
 1975   1217   1085   1017    504     68      5      3      0    146    249    543   1024
 1976   1296    786    696    306    166      2      0      1     69    498    949   1344
 1977   1711    983    600    244     36      4      0      3     31    350    757   1273
 1978   1584   1360    974    367    186      4      0      1     35    377    720   1234
 1979   1715   1372    842    502    127      1      2      5     48    294    762    983
 1980   1230   1218    873    405     79      9      0      0     58    414    687   1137
 1981   1185    953    668    232    176      0      9      0     62    357    653   1186
 1982   1634   1132    882    522     55     31      1      6    109    305    730    936
 1983   1155    892    749    564    195      9      0      0     90    307    644   1597
 1984   1332    849   1017    467    194      0      1      7    137    272    700   1019
 1985   1517   1165    653    287     53     18      0      2    119    310    899   1518
 1986   1187   1177    675    284     97      2      0     20     37    295    873   1069
 1987   1180    771    662    282     44      4      2     15     57    458    614   1038
 1988   1345   1241    750    373     41      5      0      6     28    506    712   1080
 1989    961   1310    824    400    179     22      0      2    117    315    773   1495
 1990    969    907    669    439    189     18      0      0     77    350    579   1243
 1991   1432    891    665    314    102      0      0      0    126    361    950   1054
 1992   1061    866    705    428    145     18      1     27    131    366    858   1161
 1993   1280   1172    931    482     95     52      0      3    156    385    810   1111
 1994   1540   1157    746    357    132      5      0      2     60    276    645   1005
 1995   1365   1030    729    460    166      4      3      0    130    328    926   1187
 1996   1369   1112    958    435    223     23      0      0    105    311    956   1220
 1997   1418    984    716    509    236      2      2      0     40    377    839   1111
 1998   1176    742    828    378     42     37      0      0     17    297    628   1002
 1999   1385    853    939    395    150     32      1      8    169    431    619   1167
 2000   1356    930    673    443    114     43      3      1    127    302    901   1647
 2001   1368   1216   1018    330    146     64      0      2    158    441    500   1010
 2002   1076    982    966    496    273      8      0      4     74    520    895   1091
 2003   1405   1240    942    449    207     49      2      0    146    390    796   1082
 2004   1413   1183    727    411    155     30      4     55     60    396    669   1163
 2005   1333    898    890    335    227      1      1      0      0      0      0      0
 MEAN   1335   1052    833    402    142     16      2      6     87    341    747   1165
