# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6243] ONAWA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 DAILY RECORD HIGHS AND LOWS OCCURRING DURING 1951-2003 FOR STATION NUMBER  ia6243
      JAN     FEB    MARCH   APRIL    MAY     JUNE    JULY    AUG     SEPT    OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  56 -19  59 -24  77 -16  88  16  93  24  95  39  99  46  99  52  98  41  89  27  74  18  70  -3
  2  62 -12  63 -24  75   3  87  14  90  23  92  42  98  48 102  54 103  42  94  28  79   7  61  -4
  3  49 -15  57 -24  75  -3  83   4  88  27  97  39 102  46  98  50 103  35  91  28  78   2  61  -3
  4  52 -18  54 -16  73 -20  78  16  93  29  98  40 100  45  98  46  98  42  87  28  75  -4  59  -3
  5  65 -19  55 -16  74 -23  89  18  91  29  98  43  99  44  98  49  96  40  93  26  75   3  62  -2
  6  47 -14  54 -16  77 -10  90  10  94  32  96  38 100  52  97  51 101  37  91  22  75   2  59 -11
  7  65 -24  71 -14  77  -9  85  17  98  29  98  43  99  50  99  45  97  39  89  24  79 -10  62  -9
  8  64 -15  66 -19  76  -8  87  14  91  27 103  40  99  50  99  49  99  37  84  15  81   0  56 -16
  9  53 -19  65 -19  72  -2  88  17  89  27  98  44 103  47  95  49  99  39  86  20  78  14  63 -12
 10  60 -22  71 -14  76  -4  84  17  89  31 100  44 100  49 100  46  94  37  87  24  72  10  60  -7
 11  59 -12  67 -24  70  -7  91  21  93  30 100  45 104  52  96  48  94  30  90  21  73  -9  62 -12
 12  60 -26  64 -15  75 -12  84  12  90  33  99  44 105  52  98  43  93  37  93  25  71   3  55 -13
 13  61 -17  67 -13  71  -3  85  13  91  27 101  40 103  50  97  44  96  34  92  21  80  -5  59 -20
 14  54 -23  66 -13  72  -7  90  20  94  34  97  46 102  46 100  47  95  37  89  25  72 -13  58 -16
 15  55 -18  56 -13  75   7  95  19  96  29 101  41  99  50 102  46  99  32  91  25  74  11  60 -15
 16  57 -23  68 -23  79   3  93  25  93  38  96  44  97  50 104  50  98  38  83  22  77  -4  62 -13
 17  57 -15  70 -22  74   2  89  23  94  34  96  44 101  56 101  48  96  35  85  17  72  -7  65 -12
 18  60 -19  65 -17  77   0  94  21  96  35 105  50 103  54 102  48  93  35  89  24  71   4  62 -22
 19  52 -25  68 -11  80   1  90  24  93  34 101  45 104  54  99  43  95  28  88  12  69   7  55 -20
 20  59 -23  65  -6  74  -2  89  24  92  34 101  43 103  51  99  45  92  35  88  17  70   5  57 -21
 21  56 -25  66 -10  69  -5  91  23  93  35 105  42 102  45 101  49  94  30  84  20  67   0  56 -22
 22  57 -17  67 -15  80  -2  96  25  93  29  97  43 102  52  98  47  90  27  85  21  64   5  54 -27
 23  57 -18  66 -14  77   3  86  22  90  36  97  49  97  52  98  43  88  30  85  18  59   7  58 -24
 24  67 -17  68 -13  87  -2  91  21 100  40 102  46  96  53 100  48  89  28  82  17  67   2  58 -24
 25  61 -16  65  -5  80   3  93  28 103  42 100  42  98  55  99  47  93  28  82  18  77   2  53 -17
 26  67 -20  66 -10  84  -2  93  30  97  37 101  47 101  49 102  47  94  27  85  19  67 -10  59 -10
 27  64 -19  67 -11  81   2  93  27  92  35  98  46 102  54 104  41  94  32  86  16  69  -1  57 -10
 28  51 -23  70 -20  88  13  90  23  93  35 100  51  99  50 100  39  95  26  82  14  59  -5  61  -3
 29  56 -24  67 -12  91   5  87  23  96  41 101  50 102  48  99  48  91  25  80  20  65  -5  60 -11
 30  55 -20 *** ***  87   5  92  26  96  42 102  48 106  41 100  47  93  29  77  17  60  -7  60 -16
 31  60 -21 *** ***  89  11 *** ***  95  41 *** *** 109  49  98  38 *** ***  80  12 *** ***  56 -17
