# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3718] HAWARDEN
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia3718
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1489   1061   1266    631    150     84     20     13    211    471   1039   1477
 1952   1504   1036   1112    468    218      6      4      1    119    551    875   1267
 1953   1415   1069    896    654    228     22      3      4    113    290    767   1244
 1954   1549    796   1061    407    340     47      0      3     89    474    725   1211
 1955   1346   1349   1029    240     98     60      0      3    120    361   1097   1519
 1956   1564   1343    998    603    176     13      0     13    109    230    899   1164
 1957   1627   1066    951    512    231     26      0      8    147    496    890   1029
 1958   1235   1300    999    498    120     70      7     13     78    346    814   1367
 1959   1579   1325    884    468    150     23      4      0    159    559   1154   1035
 1960   1464   1388   1402    490    200     24      3      1    142    413    788   1294
 1961   1449   1086    873    604    249     30      0      4    173    364    913   1473
 1962   1551   1268   1209    540     71     35     12      4    173    367    725   1228
 1963   1703   1191    749    384    173      4      0     11     49    152    719   1556
 1964   1231   1077   1096    456    111     29      0     46    147    400    831   1455
 1965   1543   1326   1285    461    105      5      0     17    287    333    873   1050
 1966   1684   1207    776    619    244     34      0     26    149    419    916   1328
 1967   1405   1242    755    458    330     24     19     26    100    476    893   1218
 1968   1410   1239    669    433    307     19      7      7     96    396    863   1416
 1969   1670   1176   1251    435    170     83      1      2    112    637    878   1357
 1970   1747   1147   1097    512    146     27      3      0    168    516    892   1415
 1971   1633   1187    986    439    219      8     16     16    154    330    882   1345
 1972   1601   1452    961    542    199     10     19     21    172    548    929   1518
 1973   1395   1151    744    497    203      6      0      2    141    318    834   1413
 1974   1503   1042    849    434    210     66      1     25    212    360    877   1273
 1975   1453   1311   1151    637    114     36      4      1    216    349    917   1283
 1976   1431    975    900    356    203     16      2      0    117    609   1066   1417
 1977   1754   1039    789    298     20      1      0     11     80    478    928   1400
 1978   1847   1537   1021    522    199     36      3     13     67    441    976   1487
 1979   1944   1540   1099    584    270     28      0     19    104    459    985   1091
 1980   1390   1323   1003    452    190     11      0      0     99    507    785   1332
 1981   1280   1101    787    306    216      5      8     10     97    483    738   1395
 1982   1852   1261    988    546    122     50      0     13    142    420    966   1202
 1983   1330   1065    949    671    273     39      0      0    129    440    874   1892
 1984   1446   1037   1188    574    235     11      2      8    207    435    814   1292
 1985   1545   1230    784    358     96     59      2     23    214    470   1232   1661
 1986   1242   1216    770    434    118      1      0     37    115    447   1039   1184
 1987   1227    860    767    349     91     10      3     52     98    590    759   1178
 1988   1623   1370    822    481     51      4      0     17     80    568    863   1233
 1989   1146   1430   1005    465    198     39      0      5    175    446    984   1628
 1990   1123   1070    789    515    230     27     13      4     82    464    806   1470
 1991   1553    944    798    416    172      6      4      1    164    516   1162   1190
 1992   1132    948    826    590    176     26     24     60    136    472    993   1332
 1993   1532   1362   1089    593    220     62      0     21    279    555   1066   1329
 1994   1789   1491    907    588    202     16     15     29    122    420    850   1345
 1995   1498   1139   1007    705    352     69     16     11    228    543   1113   1274
 1996   1634   1228   1211    679    346     41      8      4    230    493   1191   1621
 1997   1716   1242   1003    713    402      1     14     23    128    465   1064   1193
 1998   1384    899   1125    542    113    105      1      0     57    402    836   1199
 1999   1531    981    937    520    201     82      3      5    203    505    683   1217
 2000   1429   1027    761    523    164     64     21      6    165    385   1153   1737
 2001   1424   1444   1156    510    186     45      8     10    170    491    600   1182
 2002   1243   1047   1220    549    362     19      4     21    143    694    970   1217
 2003   1486   1302   1002    493    274     60      2      2    202    437    990   1211
 2004   1542   1332    818    480    256     78     20     63     81    449    817   1240
 2005   1548    998    987    426    280      4      8      0      0      0      0      0
 MEAN   1498   1187    974    503    200     33      6     14    144    449    913   1335
