# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA5086] MANCHESTER-2
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia5086   BASE TEMP=30
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    23 113           9    28 271          158
   1952   4    16 107          10     3 277          170
   1953   4    27 117          10     7 280          163
   1954   5     9 129          10    18 291          162
   1955   4     7  97          10    16 289          192
   1956   5    16 137          10     9 283          146
   1957   5     4 124          10    10 283          159
   1958   5     5 125          10     1 274          149
   1959   4    22 112          10    12 285          173
   1960   4    30 121          10    19 293          172
   1961   5     2 122           9    28 271          149
   1962   4    20 110           9    19 262          152
   1963   5    23 143          10    28 301          158
   1964   4    15 106           9    28 272          166
   1965   5    29 149          10     4 277          128
   1966   5    10 130          10     6 279          149
   1967   5    16 136           9    29 272          136
   1968   5     5 126          10     4 278          152
   1969   5    12 132          10    14 287          155
   1970   5     2 122          10     4 277          155
   1971   5    13 133          10     7 280          147
   1972   4    26 117           9    30 274          157
   1973   5    17 137          10    30 303          166
   1974   5     6 126           9    22 265          139
   1975   4    22 112           9    26 269          157
   1976   5     8 129           9    24 268          139
   1977   4     8  98          10     3 276          178
   1978   5     6 126          10     8 281          155
   1979   4    16 106          10     7 280          174
   1980   5    14 135          10     5 279          144
   1981   4    21 111          10     2 275          164
   1982   4    28 118           9    21 264          146
   1983   4    25 115           9    23 266          151
   1984   4    24 115           9    16 260          145
   1985   4    15 105          10     6 279          174
   1986   4    22 112          10     6 279          167
   1987   4    11 101          10     3 276          175
   1988   4    29 120          10     5 279          159
   1989   5     7 127           9    23 266          139
   1990   4    19 109          10    11 284          175
   1991   4    22 112           9    20 263          151
   1992   5     6 127           9    29 273          146
   1993   4    22 112           9    30 273          161
   1994   5     3 123          10    10 283          160
   1995   4    22 112           9    23 266          154
   1996   5     2 123          10     3 277          154
   1997   5    16 136          10    15 288          152
   1998   4     5  95          10    14 287          192
   1999   3    27  86          10    14 287          201
   2000   4    13 104          10     7 281          177
   2001   4    19 109          10     6 279          170
   2002   4    26 116          10    16 289          173
   2003   4    22 112           9    29 272          160
   2004   5     5 126          10     2 276          150
             MEAN=118              MEAN=277     MEAN=159
