# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1277] CASTANA-EXP-FARM
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY COOLING DEGREE DAYS 1951-2006 FOR STATION # ia1277
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951      0      0      0      7     20     58    208    178     13     15      0      0
 1952      0      0      0      7     30    276    248    132     90      2      0      0
 1953      0      0      0      2     44    268    291    244     89     31      0      0
 1954      0      0      0      8     15    226    387    206    117      6      0      0
 1955      0      0      0     13     61    122    473    402    163      5      0      0
 1956      0      0      0      1     65    318    225    285    107     33      0      0
 1957      0      0      0      6     25    117    382    249     20      0      0      0
 1958      0      0      0      4     42     91    145    267     94     28      0      0
 1959      0      0      0      3     53    208    231    343     86      0      0      0
 1960      0      0      0     19     15     83    230    241    114     12      0      0
 1961      0      0      0      4     24    145    266    238     70      3      0      0
 1962      0      0      0     16    105    129    225    215     39     34      0      0
 1963      0      0      0      7     42    240    314    219     92     50      0      0
 1964      0      0      0      5    101    153    366    146     86      4      0      0
 1965      0      0      0      4     83    143    268    200     16      9      0      0
 1966      0      0      0      3     46    144    364    148     42      5      0      0
 1967      0      0      4     11     78    120    222    185     27     12      0      0
 1968      0      0      1      7     15    228    272    234     40     19      0      0
 1969      0      0      0      0     73     83    290    251     55     18      0      0
 1970      0      0      0     21    112    198    309    306    138     16      0      0
 1971      0      0      0      5     13    283    209    225    128     22      0      0
 1972      0      0      0      2     65    189    214    212     85      2      0      0
 1973      0      0      0      0     29    208    279    304     43     12      0      0
 1974      0      0      0      9     34    141    431    130     44      4      0      0
 1975      0      0      0      0     78    147    313    307     50     21      0      0
 1976      0      0      0      8     27    161    326    294    114     15      0      0
 1977      0      0      0     18     84    187    329    127     37      0      0      0
 1978      0      0      5      0     46    197    265    198    140      0      0      0
 1979      0      0      0      0     37    176    261    273     97      2      0      0
 1980      0      0      0     26     56    182    397    286    110      4      0      0
 1981      0      0      0     21     27    225    309    183     90      0      0      0
 1982      0      0      0      0     27     69    307    209     64      0      0      0
 1983      0      0      0      0     17    161    374    440    153      9      0      0
 1984      0      0      0      4     24    184    255    291     83      3      0      0
 1985      0      0      0     36     58    121    269    134    118      0      0      0
 1986      0      0     11      0     27    233    329    136     79      1      0      0
 1987      0      0      0     37    105    271    349    189     48      1      0      0
 1988      0      0      0      2     98    334    315    366     72      1      0      0
 1989      0      0      2     52     50    151    359    258     74     13      0      0
 1990      0      0      0     29     13    249    263    254    182     13      0      0
 1991      0      0      2     22    138    248    291    264    147     10      0      0
 1992      0      0      0      9     52    135    138    113     66     17      0      0
 1993      0      0      0      0     30    148    246    244     17     18      0      0
 1994      0      0      0     27     98    235    198    185    118      5      0      0
 1995      0      0      0      0      2    174    313    385     84     16      0      0
 1996      0      0      0      8     51    221    206    197     63     11      0      0
 1997      0      0      0      0     17    225    314    223    124     84      0      0
 1998      0      0      0      3     96    159    320    303    210      7      0      0
 1999      0      0      0      0     28    167    388    208     71      9      0      0
 2000      0      0      1      0     90    176    285    334    178     20      0      0
 2001      0      0      0     19     50    158    338    262     40      6      0      0
 2002      0      0      0     13     32    250    371    206    104      5      0      0
 2003      0      0      0     15     13    123    267    295     47     19      0      0
 2004      0      0      0      4     55    100    201    132    131      2      0      0
 2005      0      0      0      1     36    194    321      0      0      0      0      0
 MEAN      0      0      0      9     50    181    292    238     87     12      0      0
