# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA3007] FORT-MADISON
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia3007
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1270   1049    996    503    107     28      0      4    107    334    876   1193
 1952   1172    895    873    363    147      1      0      8     68    442    629    992
 1953   1141    825    722    517    152      1      0      0     44    196    602    971
 1954   1209    706    865    277    222     33      0      0     33    338    626    992
 1955   1200   1030    805    181     77     30      0      0     54    297    857   1158
 1956   1210   1018    752    476    127     23      0      7     61    112    683   1021
 1957   1396    867    805    421    125     13      0      0     78    364    715    893
 1958   1191   1244    862    399    115     20      0      3     56    265    561   1197
 1959   1423   1045    792    420     85      6      2      0     69    364    921    888
 1960   1174   1147   1258    357    185     17      2      0     36    279    618   1129
 1961   1243    896    724    522    215     16      0      2     92    257    673   1177
 1962   1423   1021    950    423     27     13      2      0    103    261    672   1140
 1963   1550   1180    679    264    141      3      0     11     41     60    563   1458
 1964   1067   1030    829    316     51     13      2     17     87    389    573   1184
 1965   1239   1051   1234    346     53      1      0      9     84    293    619    865
 1966   1426   1003    705    474    264     26      0      9     98    358    647   1103
 1967   1144   1109    713    325    268     13     16     16     94    384    748   1031
 1968   1278   1124    644    357    198     14      4      2     38    315    705   1143
 1969   1410    981    973    311    154     57      0      0     60    398    738   1174
 1970   1461    969    881    385     90     20      2      1     81    297    743   1021
 1971   1379   1082    890    358    232      1      6      0     87    163    705    981
 1972   1335   1153    798    406    128     33      9     21     65    471    900   1299
 1973   1236   1012    546    453    176      0      0      0     67    232    710   1217
 1974   1356    991    708    322    173     42      0      5    167    328    744   1122
 1975   1180   1122    970    522     74     13     11      0    177    339    585   1019
 1976   1314    797    641    324    295     18      0      9     88    537    973   1325
 1977   1692   1000    614    287     62     10      0     14     53    427    762   1311
 1978   1628   1467   1024    385    185     24      0      9     52    410    672   1190
 1979   1689   1373    823    496    166     16      1     10     56    324    747   1020
 1980   1209   1267    917    481    132     23      0      0     68    434    698   1127
 1981   1221    999    747    257    247      2     14      1     83    413    637   1223
 1982   1641   1203    924    581     64     67      0      8     94    312    737    861
 1983   1031    903    763    559    197     19      0      0    115    356    668   1601
 1984   1335    897   1024    477    230      7      0      4    159    303    736   1032
 1985   1512   1210    680    326     77     30      0     11    100    314    824   1469
 1986   1163   1124    662    277     71      4      0     18     25    289    855   1026
 1987   1172    791    631    297     40      0      0      9     34    453    593    979
 1988   1277   1173    750    365     31      5      0      2     23    458    685   1036
 1989    921   1277    774    398    177     19      0      0    114    283    723   1471
 1990    917    852    645    436    191     15      0      0     60    334    545   1164
 1991   1346    871    635    274     78      0      0      0    111    322    893    994
 1992   1018    831    670    423    139     12      0     11     99    314    784   1114
 1993   1192   1123    895    453     79     42      0      5    135    382    779   1045
 1994   1454   1093    721    371    121     14      0      5     61    239    592    937
 1995   1293   1006    677    451    171      2      0      0    121    309    868   1117
 1996   1301   1053    934    456    173     16      0      0     84    293    904   1135
 1997   1411    916    692    493    217      4      4      0     29    332    792   1051
 1998   1104    717    805    376     32     33      0      0     10    258    577    955
 1999   1296    780    776    303     77     11      0      0     84    278    489   1014
 2000   1177    783    584    351     76     16      0      0     65    216    818   1538
 2001   1225   1055    874    230    108     30      0      0     78    332    400    903
 2002    979    845    838    383    190      1      0      0     22    443    752    954
 2003   1283   1102    770    344    118     26      0      0     90    269    657    975
 2004   1279   1030    638    305     89     11      0     13     19    291    597   1016
 2005   1172    824    756    264    134      0      0      0      0      0      0      0
 MEAN   1279   1017    797    384    137     17      1      5     76    323    707   1110
