# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA1533] CLARINDA
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
# LENGTH OF SEASON FOR STATION NUMBER  ia1533   BASE TEMP=24
 LAST SPRING OCCURENCE FIRST FALL OCCURENCE  LENGTH OF SEASON
   YEAR MONTH DAY DOY         MONTH DAY DOY
   1951   4    17 107          11     1 305          198
   1952   4    10 101          10     6 280          179
   1953   4    20 110          10    27 300          190
   1954   4     4  94          10    31 304          210
   1955   3    28  87          11     2 306          219
   1956   4    24 115          11     9 314          199
   1957   4    14 104          10    27 300          196
   1958   4    29 119          11     6 310          191
   1959   4    13 103          11     5 309          206
   1960   4    10 101          10    20 294          193
   1961   4     7  97          10    20 293          196
   1962   4    16 106          10    25 298          192
   1963   3    22  81          11     2 306          225
   1964   4     9 100          11    19 324          224
   1965   3    30  89          11     9 313          224
   1966   4    21 111          11     2 306          195
   1967   4    24 114          10    28 301          187
   1968   4     5  96          11     9 314          218
   1969   3    30  89          10    27 300          211
   1970   4     4  94          11    15 319          225
   1971   4     6  96          11     6 310          214
   1972   4     8  99          10    19 293          194
   1973   4    11 101          11     5 309          208
   1974   3    25  84          11     7 311          227
   1975   4     4  94          10    29 302          208
   1976   3    17  77          10    16 290          213
   1977   3    22  81          11    12 316          235
   1978   3    18  77          11    14 318          241
   1979   4     6  96          10    13 286          190
   1980   3    21  81          10    26 300          219
   1981   3    20  79          10    23 296          217
   1982   4     9  99          10    21 294          195
   1983   4    18 108          11    24 328          220
   1984   3    20  80           9    30 274          194
   1985   4    15 105          11    19 323          218
   1986   3    21  80          10    14 287          207
   1987   4     6  96          10    11 284          188
   1988   3    30  90          10    28 302          212
   1989   4    11 101          11    16 320          219
   1990   4    12 102          11     7 311          209
   1991   3    31  90          10    30 303          213
   1992   4     2  93          11    26 331          238
   1993   4     2  92          10    31 304          212
   1994   4     7  97          11    24 328          231
   1995   4     5  95          11     3 307          212
   1996   4     6  97          11     1 306          209
   1997   4    18 108          10    27 300          192
   1998   3    22  81          11     6 310          229
   1999   3    27  86          10     5 278          192
   2000   4    13 104          10     7 281          177
   2001   3    27  86          10    27 300          214
   2002   4     5  95          10    16 289          194
   2003   4    10 100          10     2 275          175
   2004   4    13 104          11     5 310          206
             MEAN= 95              MEAN=303     MEAN=208
