# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA0364] ATLANTIC-1-NE
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
 THESE ARE THE MONTHLY HEATING DEGREE DAYS 1951-2006 FOR STATION # ia0364
 YEAR    JAN    FEB  MARCH  APRIL    MAY   JUNE   JULY AUGUST   SEPT   OCT   NOV   DEC
 1951   1374   1070   1105    614    140     81     11      6    178    430    990   1388
 1952   1353    913   1005    493    207      6      6     17     91    577    843   1254
 1953   1310    991    817    605    230      9      2      0    112    273    703   1056
 1954   1441    743    983    350    334     32      0     10     90    452    684   1063
 1955   1375   1283    916    283    108     70      0      6     96    396   1048   1360
 1956   1422   1194    922    575    154     22      8     23    126    232    830   1108
 1957   1530    970    907    511    210     21      0      5    158    503    909   1035
 1958   1290   1397    989    480    124     55      4     29     68    328    757   1288
 1959   1516   1211    868    499    150     19     11      0    157    501   1011    973
 1960   1413   1359   1404    440    179     22      4      0    112    411    788   1191
 1961   1369   1005    847    610    254     42      0     10    191    348    853   1453
 1962   1575   1173   1115    514     55     36     13      8    177    341    752   1178
 1963   1698   1201    748    391    174      3      0     17     66    123    669   1539
 1964   1134   1073    983    414     82     48      0     49    141    442    718   1265
 1965   1364   1260   1249    437     73     17      0     17    182    335    739    969
 1966   1516   1119    746    603    263     42      0     36    177    408    828   1290
 1967   1313   1154    775    418    311     37     39     47    170    479    892   1198
 1968   1396   1184    690    440    267     23      9     13    120    371    948   1362
 1969   1494   1127   1109    421    167     76      0      1     88    539    852   1335
 1970   1542   1040   1013    451    115     22     15      5    150    474    884   1183
 1971   1514   1218    933    413    252      4     23     13    114    284    796   1156
 1972   1448   1232    809    470    189     25     16     20    122    527    923   1452
 1973   1380   1071    709    508    218      9      3      7    115    279    797   1430
 1974   1527   1102    800    406    193     47      0     48    190    340    809   1174
 1975   1421   1273   1121    539     90     10      5      0    207    334    718   1126
 1976   1313    896    819    310    211      8      1      7     96    584   1017   1347
 1977   1741   1045    682    270     30      8      2     40     92    447    840   1345
 1978   1744   1533   1059    430    214     28      2     35     98    466    850   1326
 1979   1809   1474    911    529    180     20      4     15    100    427    902   1097
 1980   1322   1306    988    458    187     14      0      0     97    514    782   1222
 1981   1280   1069    815    225    216      6     19     29     81    479    738   1362
 1982   1774   1232    989    591    120     68      0     28    149    428    887   1132
 1983   1302   1018    922    674    298     37      0      0    110    439    807   1850
 1984   1558    936   1089    570    249      5      3      9    188    392    781   1179
 1985   1556   1275    744    354     82     41      0     15    198    408   1103   1594
 1986   1122   1276    718    390    133      1      0     36     59    394    963   1183
 1987   1199    876    753    403     83      8      4     41    117    591    688   1104
 1988   1373   1256    803    463     36     13      2     13     77    534    783   1122
 1989   1053   1454    920    432    203     37      0      9    177    418    930   1550
 1990   1036   1008    755    518    257     23     12     14    104    428    718   1387
 1991   1661    935    741    394    130      3      1      3    167    456   1098   1097
 1992   1082    889    731    517    187     25     15     56    153    444    956   1222
 1993   1447   1281    968    579    169     41      0      9    225    495    914   1160
 1994   1574   1232    788    482    160     22      8     27    114    356    752   1155
 1995   1369   1016    829    568    254     33      5      0    172    446   1001   1232
 1996   1525   1139   1045    532    255     31      4      4    174    397   1021   1361
 1997   1504   1091    791    627    313      8     11     12     85    431    913   1168
 1998   2479   1663   1928    894    127    121      0      0      0      0      0      0
 1999   1379    857    846    433    154     37      0      2    170    453    608   1171
 2000   1229    881    673    426    103     29      4      2    114    299   1004   1681
 2001   1327   1283   1006    333    150     39      0      1    139    437    541   1058
 2002   1137    984   1003    447    251      4      0     10     93    593    907   1103
 2003   1412   1217    865    414    208     38      1      0    172    377    855   1108
 2004   1434   1218    724    390    139     44     12     55     52    377    730   1128
 2005   1403    932    821    347    196      0      3      0      0      0      0      0
 MEAN   1434   1139    914    471    179     29      5     16    129    412    830   1227
