# IEM Climodat http://mesonet.agron.iastate.edu/climodat/
# Report Generated: 30 Aug 2005 
# Climate Record: 01 Jan 1951 -> 01 Aug 2005
# Site Information: [IA6200] OELWEIN-2-S
# Contact Information: Daryl Herzmann akrherz@iastate.edu 515.294.5978
  RECORD LARGEST AND SMALLEST DAILY RANGES (MAX-MIN) FOR STATION NUMBER  ia6200
     JAN     FEB     MAR     APR     MAY     JUN     JUL     AUG     SEP     OCT     NOV     DEC
 DY  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN  MX  MN
  1  33   2  34   2  43   7  40   3  40   5  36   9  38  10  36   4  43   9  49   6  45   6  34   3
  2  33   4  45   2  37   2  46   4  36   5  34   5  34   6  34   7  44   3  40   4  38   5  33   2
  3  35   4  33   4  36   3  49   6  39   6  40   7  35   7  34  10  41  10  42   5  38   3  36   3
  4  38   2  44   2  38   2  38   6  43   4  37   9  35   9  36   4  45   3  44   5  38   3  35   3
  5  36   2  37   1  37   4  52   4  39   5  35   7  35   8  34   4  39   7  40   7  34   5  28   4
  6  34   4  41   2  44   4  40   6  40   8  37  10  38   8  37   8  37  12  44   6  39   3  36   3
  7  32   4  42   3  37   8  42   5  39   2  40   8  33   7  33   9  37   9  40   6  39   4  35   2
  8  37   4  34   2  43   3  36   4  38   6  35   6  33  12  33   6  35   7  40   7  37   4  31   4
  9  35   4  35   5  38   5  41   4  42   6  36  10  37  10  33  12  44   9  36   8  36   3  31   3
 10  39   3  37   4  37   5  42   0  42   7  35   9  34   7  34  10  44   8  41   7  37   4  38   3
 11  46   3  43   4  33   3  42   4  35  10  36   6  31   8  30   8  44   6  37   3  38   5  35   2
 12  45   3  41   5  28   4  39   4  42   5  32   6  30   8  33   6  46   5  40   6  36   4  29   4
 13  39   3  43   5  37   4  44   2  41   4  40   8  37  11  32   7  37   8  38   6  41   4  43   4
 14  37   3  36   2  39   4  42   4  38   7  35   8  36   7  36  12  38   5  43   3  36   3  42   3
 15  36   5  36   5  36   5  44   4  37   5  30   9  32   9  40  10  36   5  42   5  40   9  35   3
 16  41   2  39   2  38   5  47   7  45   6  35   8  37   9  32   7  44   8  40   6  37   3  37   3
 17  42   3  39   2  36   3  48   5  39   7  35   9  40   9  33   9  37   8  36   7  35   3  39   3
 18  59   2  36   1  36   3  41   7  48   3  35   7  39   9  36   8  42   5  50   5  44   4  37   2
 19  43   3  37   1  40   3  42   3  40   6  33  10  35   6  32   7  43   6  40   9  38   2  38   2
 20  44   2  38   6  35   3  43   6  40   7  37   4  30  11  36   7  34   5  42   5  30   4  39   3
 21  32   3  36   3  39   4  43   4  42   9  34   7  35  10  39   9  36   8  42   4  35   3  39   4
 22  51   3  35   5  38   4  44   4  36   4  33   7  30   7  34   7  44   5  37   2  35   2  29   3
 23  36   4  34   4  38   4  39   9  38   9  33   7  32   5  31   9  41   5  34   6  33   2  31   3
 24  39   4  42   3  43   6  42   3  32   8  32  10  32   9  38   4  44   6  47   4  37   4  38   4
 25  34   3  36   4  47   4  42   3  35   5  36  12  32  10  35   5  39   6  43   7  34   2  36   1
 26  39   5  33   4  46   5  43   7  38   5  33   9  35   7  35   5  46   5  45   3  37   2  38   2
 27  34   5  42   4  39   2  46   6  37   5  32   9  37  11  35   6  38   7  44   5  37   5  34   2
 28  43   4  40   3  42   4  40   5  41   9  37   5  32  10  37   9  41   7  41   4  32   3  37   3
 29  39   3  30  10  44   4  42   6  40   9  33  10  34  11  34   8  41   3  41   5  31   3  41   1
 30  38   3  **  **  44   3  44   4  35   8  32  11  34   6  36  10  45   5  35   5  37   2  39   5
 31  41   6  **  **  38   4  **  **  36   9  **  **  35   5  43   6  **  **  39   4  **  **  30   4
